,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Asia,"  Japan, Yamagata Prefecture (1983-1986)",4,0.2,0.1,..,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",2,2,2,0.01,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",2,3.8,3.8,0.02,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,0,"  Japan, Yamagata Prefecture (1983-1986)",0,0,0,..,
Asia,  Kuwait: Kuwaitis (1983-1987),0,0,0,..,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Kuwaitis (1983-1987),0,0,0,..,
Asia,  Kuwait: Non-Kuwaitis (1983-1987),10,0.3,2.2,..,  Kuwait: Non-Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Non-Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Non-Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Non-Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Non-Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Non-Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Non-Kuwaitis (1983-1987),1,0.2,0.2,0,  Kuwait: Non-Kuwaitis (1983-1987),1,0.3,0.3,0,  Kuwait: Non-Kuwaitis (1983-1987),1,0.3,0.3,0,  Kuwait: Non-Kuwaitis (1983-1987),1,0.5,0.5,0,  Kuwait: Non-Kuwaitis (1983-1987),1,0.8,0.8,0,  Kuwait: Non-Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Non-Kuwaitis (1983-1987),1,4.1,4.1,0.02,  Kuwait: Non-Kuwaitis (1983-1987),2,24,24,0.12,  Kuwait: Non-Kuwaitis (1983-1987),1,23.8,23.8,0.12,  Kuwait: Non-Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Non-Kuwaitis (1983-1987),0,0,0,0,  Kuwait: Non-Kuwaitis (1983-1987),1,149,149,..,
Asia,  Kyrgyzstan (1986-1987),3,0.1,0.2,..,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),1,2.3,2.3,0.01,  Kyrgyzstan (1986-1987),1,2.9,2.9,0.01,  Kyrgyzstan (1986-1987),1,4.2,4.2,0.02,  Kyrgyzstan (1986-1987),0,0,0,0,  Kyrgyzstan (1986-1987),0,0,0,..,
Asia,"  Philippines, Manila (1983-1987)",42,0.4,1,..,"  Philippines, Manila (1983-1987)",1,0.1,0.1,0,"  Philippines, Manila (1983-1987)",0,0,0,0,"  Philippines, Manila (1983-1987)",0,0,0,0,"  Philippines, Manila (1983-1987)",1,0.1,0.1,0,"  Philippines, Manila (1983-1987)",0,0,0,0,"  Philippines, Manila (1983-1987)",0,0,0,0,"  Philippines, Manila (1983-1987)",1,0.1,0.1,0,"  Philippines, Manila (1983-1987)",2,0.4,0.4,0,"  Philippines, Manila (1983-1987)",4,0.9,0.9,0,"  Philippines, Manila (1983-1987)",4,1.2,1.2,0.01,"  Philippines, Manila (1983-1987)",2,0.7,0.7,0,"  Philippines, Manila (1983-1987)",2,1,1,0.01,"  Philippines, Manila (1983-1987)",7,5,5,0.03,"  Philippines, Manila (1983-1987)",3,2.9,2.9,0.01,"  Philippines, Manila (1983-1987)",9,13.5,13.5,0.07,"  Philippines, Manila (1983-1987)",3,..,..,..,"  Philippines, Manila (1983-1987)",3,..,..,..,"  Philippines, Manila (1983-1987)",0,..,..,..,
Asia,"  Philippines, Rizal Province (1983-1987)",16,0.2,0.5,..,"  Philippines, Rizal Province (1983-1987)",0,0,0,0,"  Philippines, Rizal Province (1983-1987)",0,0,0,0,"  Philippines, Rizal Province (1983-1987)",0,0,0,0,"  Philippines, Rizal Province (1983-1987)",0,0,0,0,"  Philippines, Rizal Province (1983-1987)",1,0.1,0.1,0,"  Philippines, Rizal Province (1983-1987)",0,0,0,0,"  Philippines, Rizal Province (1983-1987)",0,0,0,0,"  Philippines, Rizal Province (1983-1987)",1,0.2,0.2,0,"  Philippines, Rizal Province (1983-1987)",3,0.8,0.8,0,"  Philippines, Rizal Province (1983-1987)",0,0,0,0,"  Philippines, Rizal Province (1983-1987)",2,1,1,0,"  Philippines, Rizal Province (1983-1987)",2,1.5,1.5,0.01,"  Philippines, Rizal Province (1983-1987)",1,1,1,0,"  Philippines, Rizal Province (1983-1987)",0,0,0,0,"  Philippines, Rizal Province (1983-1987)",1,2.1,2.1,0.01,"  Philippines, Rizal Province (1983-1987)",1,..,..,..,"  Philippines, Rizal Province (1983-1987)",3,..,..,..,"  Philippines, Rizal Province (1983-1987)",1,..,..,..,
Asia,  Singapore: Chinese (1983-1987),1,0,0,..,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),0,0,0,0,  Singapore: Chinese (1983-1987),1,..,..,..,  Singapore: Chinese (1983-1987),0,..,..,..,
Asia,  Singapore: Indian (1983-1987),2,0.4,0.4,..,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),1,3.9,3.9,0.02,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),1,7.3,7.3,0.04,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,0,0,0,  Singapore: Indian (1983-1987),0,..,..,..,  Singapore: Indian (1983-1987),0,..,..,..,
Asia,  Singapore: Malay (1983-1987),0,0,0,..,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,0,0,0,  Singapore: Malay (1983-1987),0,..,..,..,  Singapore: Malay (1983-1987),0,..,..,..,
Asia,"  Thailand, Chiang Mai (1983-1987)",2,0.1,0.1,..,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",1,1.1,1.1,0.01,"  Thailand, Chiang Mai (1983-1987)",1,1.5,1.5,0.01,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,0,0,0,"  Thailand, Chiang Mai (1983-1987)",0,..,..,..,"  Thailand, Chiang Mai (1983-1987)",0,..,..,..,"  Thailand, Chiang Mai (1983-1987)",0,..,..,..,
Asia,"  Thailand, Khon Kaen (1988-1989)",1,0.1,0.2,..,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",0,0,0,0,"  Thailand, Khon Kaen (1988-1989)",1,..,..,..,"  Thailand, Khon Kaen (1988-1989)",0,..,..,..,"  Thailand, Khon Kaen (1988-1989)",0,..,..,..,
Asia,,547,10.6,11.6,0,,1,0.1,0.1,0,,0,0,0,0,,0,0,0,0,,3,0.4,0.4,0,,1,0.1,0.1,0,,4,0.5,0.5,0,,14,2.9,2.9,0,,15,2.8,2.8,0,,26,10.8,10.8,0.04,,23,7.7,7.7,0.02,,34,9.5,9.6,0.02,,68,25.9,26,0.14,,78,35.1,35.2,0.19,,82,72.5,72.6,0.38,,81,105.3,109.1,0.56,,58,25.2,25.3,0.14,,41,13.1,13.2,0.06,,14,179.6,179.8,0,
Europe,Belarus (1983-1987),83,0.4,0.3,..,Belarus (1983-1987),0,0,0,0,Belarus (1983-1987),0,0,0,0,Belarus (1983-1987),0,0,0,0,Belarus (1983-1987),0,0,0,0,Belarus (1983-1987),0,0,0,0,Belarus (1983-1987),0,0,0,0,Belarus (1983-1987),0,0,0,0,Belarus (1983-1987),1,0.1,0.1,0,Belarus (1983-1987),4,0.3,0.3,0,Belarus (1983-1987),8,0.5,0.5,0,Belarus (1983-1987),19,1.3,1.3,0.01,Belarus (1983-1987),15,1.2,1.2,0.01,Belarus (1983-1987),11,1.4,1.4,0.01,Belarus (1983-1987),8,1.8,1.8,0.01,Belarus (1983-1987),5,1.1,1.1,0.01,Belarus (1983-1987),5,1.5,1.5,0.01,Belarus (1983-1987),5,2.8,2.8,0.01,Belarus (1983-1987),2,2.1,2.1,..,
Europe,  Czech Republic (1983-1987),156,0.6,0.5,..,  Czech Republic (1983-1987),0,0,0,0,  Czech Republic (1983-1987),0,0,0,0,  Czech Republic (1983-1987),0,0,0,0,  Czech Republic (1983-1987),0,0,0,0,  Czech Republic (1983-1987),0,0,0,0,  Czech Republic (1983-1987),0,0,0,0,  Czech Republic (1983-1987),0,0,0,0,  Czech Republic (1983-1987),1,0,0,0,  Czech Republic (1983-1987),4,0.2,0.2,0,  Czech Republic (1983-1987),7,0.5,0.5,0,  Czech Republic (1983-1987),12,0.9,0.9,0,  Czech Republic (1983-1987),20,1.5,1.5,0.01,  Czech Republic (1983-1987),23,1.8,1.8,0.01,  Czech Republic (1983-1987),12,1.6,1.6,0.01,  Czech Republic (1983-1987),40,5.4,5.4,0.03,  Czech Republic (1983-1987),21,3.9,3.9,0.02,  Czech Republic (1983-1987),13,5.5,5.5,0.03,  Czech Republic (1983-1987),3,3.5,3.5,..,
Europe,  Denmark (1983-1987),92,0.7,0.5,..,  Denmark (1983-1987),0,0,0,0,  Denmark (1983-1987),0,0,0,0,  Denmark (1983-1987),0,0,0,0,  Denmark (1983-1987),0,0,0,0,  Denmark (1983-1987),0,0,0,0,  Denmark (1983-1987),0,0,0,0,  Denmark (1983-1987),0,0,0,0,  Denmark (1983-1987),2,0.2,0.2,0,  Denmark (1983-1987),4,0.4,0.4,0,  Denmark (1983-1987),6,0.8,0.8,0,  Denmark (1983-1987),2,0.3,0.3,0,  Denmark (1983-1987),7,1.1,1.1,0.01,  Denmark (1983-1987),13,2.1,2.1,0.01,  Denmark (1983-1987),13,2.4,2.4,0.01,  Denmark (1983-1987),15,3.3,3.3,0.02,  Denmark (1983-1987),16,5,5,0.03,  Denmark (1983-1987),8,4.6,4.6,0.02,  Denmark (1983-1987),6,5.7,5.7,..,
Europe,  Estonia (1983-1987),8,0.2,0.2,..,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),1,0.3,0.3,0,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),2,0.9,0.9,0,  Estonia (1983-1987),1,0.5,0.5,0,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),1,1.2,1.2,0.01,  Estonia (1983-1987),2,2.4,2.4,0.01,  Estonia (1983-1987),1,1.8,1.8,0.01,  Estonia (1983-1987),0,0,0,0,  Estonia (1983-1987),0,0,0,..,
Europe,  Finland (1982-1986),42,0.4,0.3,..,  Finland (1982-1986),0,0,0,0,  Finland (1982-1986),0,0,0,0,  Finland (1982-1986),0,0,0,0,  Finland (1982-1986),0,0,0,0,  Finland (1982-1986),0,0,0,0,  Finland (1982-1986),0,0,0,0,  Finland (1982-1986),1,0.1,0.1,0,  Finland (1982-1986),0,0,0,0,  Finland (1982-1986),3,0.4,0.4,0,  Finland (1982-1986),4,0.6,0.6,0,  Finland (1982-1986),4,0.6,0.6,0,  Finland (1982-1986),3,0.5,0.5,0,  Finland (1982-1986),5,1,1,0,  Finland (1982-1986),5,1.3,1.3,0.01,  Finland (1982-1986),5,1.5,1.5,0.01,  Finland (1982-1986),6,2.8,2.8,0.01,  Finland (1982-1986),3,2.9,2.9,0.01,  Finland (1982-1986),3,6.6,6.6,..,
Europe,"  France, Bas-Rhin (1983-1987)",14,0.6,0.5,..,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",2,1.5,1.5,0.01,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",2,1.7,1.7,0.01,"  France, Bas-Rhin (1983-1987)",3,3.5,3.5,0.02,"  France, Bas-Rhin (1983-1987)",2,3.9,3.9,0.02,"  France, Bas-Rhin (1983-1987)",2,3.4,3.4,0.02,"  France, Bas-Rhin (1983-1987)",3,6.3,6.3,0.03,"  France, Bas-Rhin (1983-1987)",0,0,0,0,"  France, Bas-Rhin (1983-1987)",0,0,0,..,
Europe,"  France, Calvados (1983-1987)",17,1.2,1,..,"  France, Calvados (1983-1987)",0,0,0,0,"  France, Calvados (1983-1987)",0,0,0,0,"  France, Calvados (1983-1987)",0,0,0,0,"  France, Calvados (1983-1987)",0,0,0,0,"  France, Calvados (1983-1987)",0,0,0,0,"  France, Calvados (1983-1987)",0,0,0,0,"  France, Calvados (1983-1987)",0,0,0,0,"  France, Calvados (1983-1987)",0,0,0,0,"  France, Calvados (1983-1987)",1,1.3,1.3,0.01,"  France, Calvados (1983-1987)",3,4.2,4.2,0.02,"  France, Calvados (1983-1987)",3,4,4,0.02,"  France, Calvados (1983-1987)",0,0,0,0,"  France, Calvados (1983-1987)",2,2.8,2.8,0.01,"  France, Calvados (1983-1987)",1,2.3,2.3,0.01,"  France, Calvados (1983-1987)",3,7.5,7.5,0.04,"  France, Calvados (1983-1987)",2,6.6,6.6,0.03,"  France, Calvados (1983-1987)",2,11.5,11.5,0.06,"  France, Calvados (1983-1987)",0,0,0,..,
Europe,"  France, Doubs (1983-1987)",4,0.3,0.3,..,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",1,1.6,1.6,0.01,"  France, Doubs (1983-1987)",1,2.1,2.1,0.01,"  France, Doubs (1983-1987)",1,2.9,2.9,0.01,"  France, Doubs (1983-1987)",1,3.4,3.4,0.02,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,0,"  France, Doubs (1983-1987)",0,0,0,..,
Europe,"  France, Isere (1983-1987)",23,1,0.9,..,"  France, Isere (1983-1987)",0,0,0,0,"  France, Isere (1983-1987)",0,0,0,0,"  France, Isere (1983-1987)",0,0,0,0,"  France, Isere (1983-1987)",0,0,0,0,"  France, Isere (1983-1987)",0,0,0,0,"  France, Isere (1983-1987)",1,0.5,0.5,0,"  France, Isere (1983-1987)",0,0,0,0,"  France, Isere (1983-1987)",0,0,0,0,"  France, Isere (1983-1987)",1,0.7,0.7,0,"  France, Isere (1983-1987)",1,0.7,0.7,0,"  France, Isere (1983-1987)",3,2.3,2.3,0.01,"  France, Isere (1983-1987)",2,1.6,1.6,0.01,"  France, Isere (1983-1987)",4,3.8,3.8,0.02,"  France, Isere (1983-1987)",4,6.7,6.7,0.03,"  France, Isere (1983-1987)",1,1.7,1.7,0.01,"  France, Isere (1983-1987)",4,9.2,9.2,0.05,"  France, Isere (1983-1987)",0,0,0,0,"  France, Isere (1983-1987)",2,14.7,14.7,..,
Europe,"  France, Somme (1983-1984)",6,1.1,0.9,..,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",1,3.9,3.9,0.02,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",1,3.4,3.4,0.02,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",1,4.2,4.2,0.02,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",2,11.7,11.7,0.06,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",1,..,..,..,"  France, Somme (1983-1984)",0,..,..,..,
Europe,"  France, Tarn (1983-1987)",21,2.5,1.5,..,"  France, Tarn (1983-1987)",0,0,0,0,"  France, Tarn (1983-1987)",0,0,0,0,"  France, Tarn (1983-1987)",0,0,0,0,"  France, Tarn (1983-1987)",0,0,0,0,"  France, Tarn (1983-1987)",0,0,0,0,"  France, Tarn (1983-1987)",0,0,0,0,"  France, Tarn (1983-1987)",0,0,0,0,"  France, Tarn (1983-1987)",1,1.7,1.7,0.01,"  France, Tarn (1983-1987)",3,6.8,6.8,0.03,"  France, Tarn (1983-1987)",0,0,0,0,"  France, Tarn (1983-1987)",1,1.9,1.9,0.01,"  France, Tarn (1983-1987)",1,1.8,1.8,0.01,"  France, Tarn (1983-1987)",3,5.6,5.6,0.03,"  France, Tarn (1983-1987)",1,3.1,3.1,0.02,"  France, Tarn (1983-1987)",6,17.6,17.6,0.09,"  France, Tarn (1983-1987)",3,9.9,9.9,0.05,"  France, Tarn (1983-1987)",1,5.2,5.2,0.03,"  France, Tarn (1983-1987)",1,9.2,9.2,..,
Europe,"  Germany, East (former GDR) (1983-1987)",228,0.6,0.4,..,"  Germany, East (former GDR) (1983-1987)",0,0,0,0,"  Germany, East (former GDR) (1983-1987)",0,0,0,0,"  Germany, East (former GDR) (1983-1987)",0,0,0,0,"  Germany, East (former GDR) (1983-1987)",1,0,0,0,"  Germany, East (former GDR) (1983-1987)",0,0,0,0,"  Germany, East (former GDR) (1983-1987)",0,0,0,0,"  Germany, East (former GDR) (1983-1987)",3,0.1,0.1,0,"  Germany, East (former GDR) (1983-1987)",5,0.2,0.2,0,"  Germany, East (former GDR) (1983-1987)",9,0.3,0.3,0,"  Germany, East (former GDR) (1983-1987)",13,0.4,0.4,0,"  Germany, East (former GDR) (1983-1987)",21,0.8,0.8,0,"  Germany, East (former GDR) (1983-1987)",24,1.2,1.2,0.01,"  Germany, East (former GDR) (1983-1987)",27,1.9,1.9,0.01,"  Germany, East (former GDR) (1983-1987)",24,2.5,2.5,0.01,"  Germany, East (former GDR) (1983-1987)",37,3.3,3.3,0.02,"  Germany, East (former GDR) (1983-1987)",34,3.6,3.6,0.02,"  Germany, East (former GDR) (1983-1987)",23,4.3,4.3,0.02,"  Germany, East (former GDR) (1983-1987)",7,3.3,3.3,..,
Europe,"  Germany, Saarland (1983-1987)",15,0.6,0.4,..,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",2,1.2,1.2,0.01,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",1,0.6,0.6,0,"  Germany, Saarland (1983-1987)",5,3.1,3.1,0.02,"  Germany, Saarland (1983-1987)",2,1.6,1.6,0.01,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",1,1.3,1.3,0.01,"  Germany, Saarland (1983-1987)",2,3.5,3.5,0.02,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",2,16.4,16.4,..,
