,Breast(C50)-male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Asia,"  India, Nagpur (1998-2002)",64,1.2,1.5,..,"  India, Nagpur (1998-2002)",0,0,0,0,"  India, Nagpur (1998-2002)",1,0.2,0.2,0,"  India, Nagpur (1998-2002)",0,0,0,0,"  India, Nagpur (1998-2002)",0,0,0,0,"  India, Nagpur (1998-2002)",2,0.4,0.4,0,"  India, Nagpur (1998-2002)",4,0.8,0.8,0,"  India, Nagpur (1998-2002)",2,0.5,0.5,0,"  India, Nagpur (1998-2002)",5,1.3,1.3,0.01,"  India, Nagpur (1998-2002)",8,2.4,2.4,0.01,"  India, Nagpur (1998-2002)",11,4.2,4.2,0.02,"  India, Nagpur (1998-2002)",10,4.6,4.6,0.02,"  India, Nagpur (1998-2002)",7,4.8,4.8,0.02,"  India, Nagpur (1998-2002)",7,5.6,5.6,0.03,"  India, Nagpur (1998-2002)",5,5.1,5.1,0.03,"  India, Nagpur (1998-2002)",1,1.4,1.4,0.01,"  India, Nagpur (1998-2002)",0,0,0,0,"  India, Nagpur (1998-2002)",0,..,..,..,"  India, Nagpur (1998-2002)",1,..,..,..,
Asia,"  India, Poona (1998-2002)",62,0.7,1,..,"  India, Poona (1998-2002)",0,0,0,0,"  India, Poona (1998-2002)",0,0,0,0,"  India, Poona (1998-2002)",0,0,0,0,"  India, Poona (1998-2002)",0,0,0,0,"  India, Poona (1998-2002)",1,0.1,0.1,0,"  India, Poona (1998-2002)",0,0,0,0,"  India, Poona (1998-2002)",3,0.4,0.4,0,"  India, Poona (1998-2002)",1,0.1,0.1,0,"  India, Poona (1998-2002)",5,0.8,0.8,0,"  India, Poona (1998-2002)",6,1.3,1.3,0.01,"  India, Poona (1998-2002)",7,1.8,1.8,0.01,"  India, Poona (1998-2002)",8,3.2,3.2,0.02,"  India, Poona (1998-2002)",11,5.4,5.4,0.03,"  India, Poona (1998-2002)",8,5.4,5.4,0.03,"  India, Poona (1998-2002)",6,5.7,5.7,0.03,"  India, Poona (1998-2002)",3,5.5,5.5,0.03,"  India, Poona (1998-2002)",2,..,..,..,"  India, Poona (1998-2002)",1,..,..,..,
Asia,"  India, Trivandrum (1998-2002)",8,0.3,0.3,..,"  India, Trivandrum (1998-2002)",0,0,0,0,"  India, Trivandrum (1998-2002)",0,0,0,0,"  India, Trivandrum (1998-2002)",0,0,0,0,"  India, Trivandrum (1998-2002)",0,0,0,0,"  India, Trivandrum (1998-2002)",0,0,0,0,"  India, Trivandrum (1998-2002)",0,0,0,0,"  India, Trivandrum (1998-2002)",0,0,0,0,"  India, Trivandrum (1998-2002)",0,0,0,0,"  India, Trivandrum (1998-2002)",1,0.5,0.5,0,"  India, Trivandrum (1998-2002)",0,0,0,0,"  India, Trivandrum (1998-2002)",0,0,0,0,"  India, Trivandrum (1998-2002)",3,2.7,2.7,0.01,"  India, Trivandrum (1998-2002)",0,0,0,0,"  India, Trivandrum (1998-2002)",4,5.5,5.5,0.03,"  India, Trivandrum (1998-2002)",0,0,0,0,"  India, Trivandrum (1998-2002)",0,..,..,..,"  India, Trivandrum (1998-2002)",0,..,..,..,"  India, Trivandrum (1998-2002)",0,..,..,..,
Asia,  Israel (1998-2002),191,1.3,1.1,..,  Israel (1998-2002),0,0,0,0,  Israel (1998-2002),0,0,0,0,  Israel (1998-2002),0,0,0,0,  Israel (1998-2002),0,0,0,0,  Israel (1998-2002),0,0,0,0,  Israel (1998-2002),0,0,0,0,  Israel (1998-2002),2,0.2,0.2,0,  Israel (1998-2002),0,0,0,0,  Israel (1998-2002),5,0.6,0.6,0,  Israel (1998-2002),4,0.5,0.5,0,  Israel (1998-2002),19,2.5,2.5,0.01,  Israel (1998-2002),15,2.9,2.9,0.01,  Israel (1998-2002),23,4.9,4.9,0.02,  Israel (1998-2002),28,6.9,6.9,0.03,  Israel (1998-2002),32,9.2,9.2,0.05,  Israel (1998-2002),27,..,..,..,  Israel (1998-2002),18,..,..,..,  Israel (1998-2002),18,..,..,..,
Asia,"  Japan, Aichi Prefecture (1998-2002)",13,0.5,0.3,..,"  Japan, Aichi Prefecture (1998-2002)",0,0,0,0,"  Japan, Aichi Prefecture (1998-2002)",0,0,0,0,"  Japan, Aichi Prefecture (1998-2002)",0,0,0,0,"  Japan, Aichi Prefecture (1998-2002)",0,0,0,0,"  Japan, Aichi Prefecture (1998-2002)",0,0,0,0,"  Japan, Aichi Prefecture (1998-2002)",0,0,0,0,"  Japan, Aichi Prefecture (1998-2002)",0,0,0,0,"  Japan, Aichi Prefecture (1998-2002)",0,0,0,0,"  Japan, Aichi Prefecture (1998-2002)",0,0,0,0,"  Japan, Aichi Prefecture (1998-2002)",0,0,0,0,"  Japan, Aichi Prefecture (1998-2002)",2,0.9,0.9,0,"  Japan, Aichi Prefecture (1998-2002)",3,1.6,1.6,0.01,"  Japan, Aichi Prefecture (1998-2002)",3,2.1,2.1,0.01,"  Japan, Aichi Prefecture (1998-2002)",1,0.9,0.9,0,"  Japan, Aichi Prefecture (1998-2002)",4,4.9,4.9,0.02,"  Japan, Aichi Prefecture (1998-2002)",0,0,0,0,"  Japan, Aichi Prefecture (1998-2002)",0,0,0,0,"  Japan, Aichi Prefecture (1998-2002)",0,0,0,..,
Asia,"  Japan, Fukui Prefecture (1998-2002)",8,0.4,0.2,..,"  Japan, Fukui Prefecture (1998-2002)",0,0,0,0,"  Japan, Fukui Prefecture (1998-2002)",0,0,0,0,"  Japan, Fukui Prefecture (1998-2002)",0,0,0,0,"  Japan, Fukui Prefecture (1998-2002)",0,0,0,0,"  Japan, Fukui Prefecture (1998-2002)",0,0,0,0,"  Japan, Fukui Prefecture (1998-2002)",0,0,0,0,"  Japan, Fukui Prefecture (1998-2002)",0,0,0,0,"  Japan, Fukui Prefecture (1998-2002)",0,0,0,0,"  Japan, Fukui Prefecture (1998-2002)",0,0,0,0,"  Japan, Fukui Prefecture (1998-2002)",0,0,0,0,"  Japan, Fukui Prefecture (1998-2002)",0,0,0,0,"  Japan, Fukui Prefecture (1998-2002)",0,0,0,0,"  Japan, Fukui Prefecture (1998-2002)",1,0.9,0.9,0,"  Japan, Fukui Prefecture (1998-2002)",1,0.9,0.9,0,"  Japan, Fukui Prefecture (1998-2002)",0,0,0,0,"  Japan, Fukui Prefecture (1998-2002)",3,4.7,4.7,0.02,"  Japan, Fukui Prefecture (1998-2002)",1,2.7,2.7,0.01,"  Japan, Fukui Prefecture (1998-2002)",2,7.4,7.4,..,
Asia,"  Japan, Hiroshima (1996-2000)",5,0.2,0.1,..,"  Japan, Hiroshima (1996-2000)",0,0,0,0,"  Japan, Hiroshima (1996-2000)",0,0,0,0,"  Japan, Hiroshima (1996-2000)",0,0,0,0,"  Japan, Hiroshima (1996-2000)",0,0,0,0,"  Japan, Hiroshima (1996-2000)",0,0,0,0,"  Japan, Hiroshima (1996-2000)",0,0,0,0,"  Japan, Hiroshima (1996-2000)",0,0,0,0,"  Japan, Hiroshima (1996-2000)",1,0.5,0.5,0,"  Japan, Hiroshima (1996-2000)",0,0,0,0,"  Japan, Hiroshima (1996-2000)",0,0,0,0,"  Japan, Hiroshima (1996-2000)",0,0,0,0,"  Japan, Hiroshima (1996-2000)",1,0.6,0.6,0,"  Japan, Hiroshima (1996-2000)",2,1.4,1.4,0.01,"  Japan, Hiroshima (1996-2000)",1,0.9,0.9,0,"  Japan, Hiroshima (1996-2000)",0,0,0,0,"  Japan, Hiroshima (1996-2000)",0,0,0,0,"  Japan, Hiroshima (1996-2000)",0,0,0,0,"  Japan, Hiroshima (1996-2000)",0,0,0,..,
Asia,"  Japan, Miyagi Prefecture (1998-2002)",22,0.4,0.2,..,"  Japan, Miyagi Prefecture (1998-2002)",0,0,0,0,"  Japan, Miyagi Prefecture (1998-2002)",0,0,0,0,"  Japan, Miyagi Prefecture (1998-2002)",0,0,0,0,"  Japan, Miyagi Prefecture (1998-2002)",0,0,0,0,"  Japan, Miyagi Prefecture (1998-2002)",0,0,0,0,"  Japan, Miyagi Prefecture (1998-2002)",0,0,0,0,"  Japan, Miyagi Prefecture (1998-2002)",0,0,0,0,"  Japan, Miyagi Prefecture (1998-2002)",0,0,0,0,"  Japan, Miyagi Prefecture (1998-2002)",1,0.3,0.3,0,"  Japan, Miyagi Prefecture (1998-2002)",0,0,0,0,"  Japan, Miyagi Prefecture (1998-2002)",2,0.4,0.4,0,"  Japan, Miyagi Prefecture (1998-2002)",0,0,0,0,"  Japan, Miyagi Prefecture (1998-2002)",6,1.9,1.9,0.01,"  Japan, Miyagi Prefecture (1998-2002)",5,1.6,1.6,0.01,"  Japan, Miyagi Prefecture (1998-2002)",4,1.6,1.6,0.01,"  Japan, Miyagi Prefecture (1998-2002)",0,0,0,0,"  Japan, Miyagi Prefecture (1998-2002)",1,1.2,1.2,0.01,"  Japan, Miyagi Prefecture (1998-2002)",3,5.4,5.4,..,
Asia,"  Japan, Nagasaki (1998-2002)",18,0.5,0.2,..,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",2,0.8,0.8,0,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",1,0.5,0.5,0,"  Japan, Nagasaki (1998-2002)",4,1.9,1.9,0.01,"  Japan, Nagasaki (1998-2002)",2,1.1,1.1,0.01,"  Japan, Nagasaki (1998-2002)",2,1.7,1.7,0.01,"  Japan, Nagasaki (1998-2002)",3,4.5,4.5,0.02,"  Japan, Nagasaki (1998-2002)",4,8.5,8.5,..,
Asia,"  Japan, Osaka Prefecture (1998-2002)",72,0.3,0.2,..,"  Japan, Osaka Prefecture (1998-2002)",0,0,0,0,"  Japan, Osaka Prefecture (1998-2002)",0,0,0,0,"  Japan, Osaka Prefecture (1998-2002)",0,0,0,0,"  Japan, Osaka Prefecture (1998-2002)",0,0,0,0,"  Japan, Osaka Prefecture (1998-2002)",0,0,0,0,"  Japan, Osaka Prefecture (1998-2002)",0,0,0,0,"  Japan, Osaka Prefecture (1998-2002)",1,0.1,0.1,0,"  Japan, Osaka Prefecture (1998-2002)",0,0,0,0,"  Japan, Osaka Prefecture (1998-2002)",4,0.3,0.3,0,"  Japan, Osaka Prefecture (1998-2002)",1,0.1,0.1,0,"  Japan, Osaka Prefecture (1998-2002)",6,0.3,0.3,0,"  Japan, Osaka Prefecture (1998-2002)",11,0.7,0.7,0,"  Japan, Osaka Prefecture (1998-2002)",14,1,1,0,"  Japan, Osaka Prefecture (1998-2002)",11,1,1,0,"  Japan, Osaka Prefecture (1998-2002)",7,0.9,0.9,0,"  Japan, Osaka Prefecture (1998-2002)",8,1.8,1.8,0.01,"  Japan, Osaka Prefecture (1998-2002)",6,2.5,2.5,0.01,"  Japan, Osaka Prefecture (1998-2002)",3,1.8,1.8,..,
Asia,"  Japan, Yamagata Prefecture (1998-2002)",15,0.5,0.2,..,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",1,0.4,0.4,0,"  Japan, Yamagata Prefecture (1998-2002)",3,1.6,1.6,0.01,"  Japan, Yamagata Prefecture (1998-2002)",1,0.5,0.5,0,"  Japan, Yamagata Prefecture (1998-2002)",5,2.6,2.6,0.01,"  Japan, Yamagata Prefecture (1998-2002)",2,1.2,1.2,0.01,"  Japan, Yamagata Prefecture (1998-2002)",1,0.9,0.9,0,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",2,4.7,4.7,..,
Asia,  Kuwait: Kuwaitis (1998-2002),6,0.3,0.7,..,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),1,1.5,1.5,0.01,  Kuwait: Kuwaitis (1998-2002),3,6.7,6.7,0.03,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),1,2.8,2.8,0.01,  Kuwait: Kuwaitis (1998-2002),1,4.2,4.2,0.02,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),0,..,..,..,  Kuwait: Kuwaitis (1998-2002),0,..,..,..,  Kuwait: Kuwaitis (1998-2002),0,..,..,..,
Asia,  Kuwait: Non-Kuwaitis (1998-2002),12,0.3,0.7,..,  Kuwait: Non-Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Non-Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Non-Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Non-Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Non-Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Non-Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Non-Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Non-Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Non-Kuwaitis (1998-2002),1,0.2,0.2,0,  Kuwait: Non-Kuwaitis (1998-2002),3,0.8,0.8,0,  Kuwait: Non-Kuwaitis (1998-2002),4,1.7,1.7,0.01,  Kuwait: Non-Kuwaitis (1998-2002),2,1.8,1.8,0.01,  Kuwait: Non-Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Non-Kuwaitis (1998-2002),1,4.3,4.3,0.02,  Kuwait: Non-Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Non-Kuwaitis (1998-2002),1,..,..,..,  Kuwait: Non-Kuwaitis (1998-2002),0,..,..,..,  Kuwait: Non-Kuwaitis (1998-2002),0,..,..,..,
Asia,"  Malaysia, Penang (1998-2002)",8,0.3,0.4,..,"  Malaysia, Penang (1998-2002)",0,0,0,0,"  Malaysia, Penang (1998-2002)",0,0,0,0,"  Malaysia, Penang (1998-2002)",0,0,0,0,"  Malaysia, Penang (1998-2002)",0,0,0,0,"  Malaysia, Penang (1998-2002)",0,0,0,0,"  Malaysia, Penang (1998-2002)",0,0,0,0,"  Malaysia, Penang (1998-2002)",1,0.5,0.5,0,"  Malaysia, Penang (1998-2002)",0,0,0,0,"  Malaysia, Penang (1998-2002)",1,0.6,0.6,0,"  Malaysia, Penang (1998-2002)",0,0,0,0,"  Malaysia, Penang (1998-2002)",2,1.6,1.6,0.01,"  Malaysia, Penang (1998-2002)",1,1.2,1.2,0.01,"  Malaysia, Penang (1998-2002)",1,1.4,1.4,0.01,"  Malaysia, Penang (1998-2002)",0,0,0,0,"  Malaysia, Penang (1998-2002)",0,0,0,0,"  Malaysia, Penang (1998-2002)",2,..,..,..,"  Malaysia, Penang (1998-2002)",0,..,..,..,"  Malaysia, Penang (1998-2002)",0,..,..,..,
Asia,"  Malaysia, Sarawak (1998-2002)",6,0.1,0.2,..,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",1,0.2,0.2,0,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",1,0.3,0.3,0,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",2,1.3,1.3,0.01,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",1,1.2,1.2,0.01,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",1,..,..,..,"  Malaysia, Sarawak (1998-2002)",0,..,..,..,"  Malaysia, Sarawak (1998-2002)",0,..,..,..,
Asia,  Oman: Omani (1998-2001),15,0.4,0.9,..,  Oman: Omani (1998-2001),0,0,0,0,  Oman: Omani (1998-2001),0,0,0,0,  Oman: Omani (1998-2001),0,0,0,0,  Oman: Omani (1998-2001),0,0,0,0,  Oman: Omani (1998-2001),0,0,0,0,  Oman: Omani (1998-2001),0,0,0,0,  Oman: Omani (1998-2001),0,0,0,0,  Oman: Omani (1998-2001),0,0,0,0,  Oman: Omani (1998-2001),4,3.5,3.5,0.02,  Oman: Omani (1998-2001),1,1,1,0.01,  Oman: Omani (1998-2001),1,1.2,1.2,0.01,  Oman: Omani (1998-2001),2,2.6,2.6,0.01,  Oman: Omani (1998-2001),3,5.3,5.3,0.03,  Oman: Omani (1998-2001),0,0,0,0,  Oman: Omani (1998-2001),1,3.6,3.6,0.02,  Oman: Omani (1998-2001),0,..,..,..,  Oman: Omani (1998-2001),2,..,..,..,  Oman: Omani (1998-2001),1,..,..,..,
Asia,"  Pakistan, South Karachi (1998-2002)",24,0.5,1,..,"  Pakistan, South Karachi (1998-2002)",0,0,0,0,"  Pakistan, South Karachi (1998-2002)",0,0,0,0,"  Pakistan, South Karachi (1998-2002)",0,0,0,0,"  Pakistan, South Karachi (1998-2002)",0,0,0,0,"  Pakistan, South Karachi (1998-2002)",0,0,0,0,"  Pakistan, South Karachi (1998-2002)",0,0,0,0,"  Pakistan, South Karachi (1998-2002)",1,0.3,0.3,0,"  Pakistan, South Karachi (1998-2002)",0,0,0,0,"  Pakistan, South Karachi (1998-2002)",2,0.9,0.9,0,"  Pakistan, South Karachi (1998-2002)",3,1.6,1.6,0.01,"  Pakistan, South Karachi (1998-2002)",0,0,0,0,"  Pakistan, South Karachi (1998-2002)",4,3.7,3.7,0.02,"  Pakistan, South Karachi (1998-2002)",6,6.7,6.7,0.03,"  Pakistan, South Karachi (1998-2002)",1,2.3,2.3,0.01,"  Pakistan, South Karachi (1998-2002)",4,9.2,9.2,0.05,"  Pakistan, South Karachi (1998-2002)",0,..,..,..,"  Pakistan, South Karachi (1998-2002)",3,..,..,..,"  Pakistan, South Karachi (1998-2002)",0,..,..,..,
Asia,"  Philippines, Manila (1998-2002)",83,0.6,1.2,..,"  Philippines, Manila (1998-2002)",0,0,0,0,"  Philippines, Manila (1998-2002)",0,0,0,0,"  Philippines, Manila (1998-2002)",0,0,0,0,"  Philippines, Manila (1998-2002)",0,0,0,0,"  Philippines, Manila (1998-2002)",2,0.1,0.2,0,"  Philippines, Manila (1998-2002)",2,0.2,0.2,0,"  Philippines, Manila (1998-2002)",4,0.3,0.4,0,"  Philippines, Manila (1998-2002)",2,0.2,0.2,0,"  Philippines, Manila (1998-2002)",9,1.1,1.2,0.01,"  Philippines, Manila (1998-2002)",9,1.4,1.5,0.01,"  Philippines, Manila (1998-2002)",8,1.7,1.7,0.01,"  Philippines, Manila (1998-2002)",8,2.8,2.9,0.01,"  Philippines, Manila (1998-2002)",12,5.3,5.5,0.03,"  Philippines, Manila (1998-2002)",7,4.9,5.1,0.03,"  Philippines, Manila (1998-2002)",8,8.8,9.3,0.05,"  Philippines, Manila (1998-2002)",3,6.2,6.5,0.03,"  Philippines, Manila (1998-2002)",1,..,..,..,"  Philippines, Manila (1998-2002)",4,..,..,..,
Asia,  Republic of Korea (1999-2002),201,0.2,0.2,..,  Republic of Korea (1999-2002),0,0,0,0,  Republic of Korea (1999-2002),0,0,0,0,  Republic of Korea (1999-2002),0,0,0,0,  Republic of Korea (1999-2002),0,0,0,0,  Republic of Korea (1999-2002),0,0,0,0,  Republic of Korea (1999-2002),2,0,0,0,  Republic of Korea (1999-2002),4,0,0,0,  Republic of Korea (1999-2002),16,0.2,0.2,0,  Republic of Korea (1999-2002),18,0.2,0.2,0,  Republic of Korea (1999-2002),22,0.4,0.4,0,  Republic of Korea (1999-2002),17,0.4,0.4,0,  Republic of Korea (1999-2002),21,0.5,0.5,0,  Republic of Korea (1999-2002),23,0.7,0.7,0,  Republic of Korea (1999-2002),29,1.3,1.3,0.01,  Republic of Korea (1999-2002),17,1.3,1.3,0.01,  Republic of Korea (1999-2002),18,2.2,2.2,0.01,  Republic of Korea (1999-2002),8,2,2,0.01,  Republic of Korea (1999-2002),6,3.3,3.3,..,
Asia,  Singapore (1998-2002),22,0.3,0.3,..,  Singapore (1998-2002),0,0,0,0,  Singapore (1998-2002),0,0,0,0,  Singapore (1998-2002),0,0,0,0,  Singapore (1998-2002),0,0,0,0,  Singapore (1998-2002),0,0,0,0,  Singapore (1998-2002),1,0.2,0.2,0,  Singapore (1998-2002),0,0,0,0,  Singapore (1998-2002),0,0,0,0,  Singapore (1998-2002),1,0.1,0.1,0,  Singapore (1998-2002),0,0,0,0,  Singapore (1998-2002),0,0,0,0,  Singapore (1998-2002),5,1.6,1.6,0.01,  Singapore (1998-2002),1,0.4,0.4,0,  Singapore (1998-2002),2,0.9,0.9,0,  Singapore (1998-2002),3,1.9,1.9,0.01,  Singapore (1998-2002),4,4.6,4.6,0.02,  Singapore (1998-2002),3,..,..,..,  Singapore (1998-2002),2,..,..,..,
Asia,"  Thailand, Chiang Mai (1998-2002)",13,0.4,0.3,..,"  Thailand, Chiang Mai (1998-2002)",0,0,0,0,"  Thailand, Chiang Mai (1998-2002)",0,0,0,0,"  Thailand, Chiang Mai (1998-2002)",0,0,0,0,"  Thailand, Chiang Mai (1998-2002)",0,0,0,0,"  Thailand, Chiang Mai (1998-2002)",1,0.3,0.3,0,"  Thailand, Chiang Mai (1998-2002)",0,0,0,0,"  Thailand, Chiang Mai (1998-2002)",0,0,0,0,"  Thailand, Chiang Mai (1998-2002)",1,0.3,0.3,0,"  Thailand, Chiang Mai (1998-2002)",0,0,0,0,"  Thailand, Chiang Mai (1998-2002)",1,0.4,0.4,0,"  Thailand, Chiang Mai (1998-2002)",1,0.6,0.6,0,"  Thailand, Chiang Mai (1998-2002)",1,0.8,0.8,0,"  Thailand, Chiang Mai (1998-2002)",1,0.8,0.8,0,"  Thailand, Chiang Mai (1998-2002)",3,2.5,2.5,0.01,"  Thailand, Chiang Mai (1998-2002)",1,1.2,1.2,0.01,"  Thailand, Chiang Mai (1998-2002)",2,..,..,..,"  Thailand, Chiang Mai (1998-2002)",1,..,..,..,"  Thailand, Chiang Mai (1998-2002)",0,..,..,..,
Asia,"  Thailand, Lampang (1998-2002)",3,0.2,0.1,..,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",1,0.5,0.5,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",1,1,1,0.01,"  Thailand, Lampang (1998-2002)",1,1.2,1.2,0.01,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,..,
Asia,"  Thailand, Songkhla (1998-2002)",6,0.2,0.2,..,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",1,0.4,0.4,0,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",1,0.8,0.8,0,"  Thailand, Songkhla (1998-2002)",1,0.9,0.9,0,"  Thailand, Songkhla (1998-2002)",2,2.1,2.1,0.01,"  Thailand, Songkhla (1998-2002)",1,1.4,1.4,0.01,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",0,..,..,..,"  Thailand, Songkhla (1998-2002)",0,..,..,..,"  Thailand, Songkhla (1998-2002)",0,..,..,..,
