,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  France, Isere (1983-1987)",2108,85.7,67.3,..,"  France, Isere (1983-1987)",0,0,0,0,"  France, Isere (1983-1987)",0,0,0,0,"  France, Isere (1983-1987)",0,0,0,0,"  France, Isere (1983-1987)",1,0.5,0.5,0,"  France, Isere (1983-1987)",2,1,1,0.01,"  France, Isere (1983-1987)",10,5.3,5.3,0.03,"  France, Isere (1983-1987)",39,19.9,19.9,0.1,"  France, Isere (1983-1987)",145,77.2,77.2,0.39,"  France, Isere (1983-1987)",188,129.8,129.8,0.65,"  France, Isere (1983-1987)",260,200.7,200.7,1,"  France, Isere (1983-1987)",234,178.8,178.8,0.89,"  France, Isere (1983-1987)",228,179.7,179.7,0.9,"  France, Isere (1983-1987)",242,216,216,1.08,"  France, Isere (1983-1987)",161,225.3,225.3,1.13,"  France, Isere (1983-1987)",200,236.5,236.5,1.18,"  France, Isere (1983-1987)",190,250.8,250.8,1.25,"  France, Isere (1983-1987)",127,223.7,223.7,1.12,"  France, Isere (1983-1987)",81,233.5,233.5,..,
Europe,"  France, Somme (1983-1984)",405,72.7,55.4,..,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",1,2.3,2.3,0.01,"  France, Somme (1983-1984)",0,0,0,0,"  France, Somme (1983-1984)",16,38.2,38.2,0.19,"  France, Somme (1983-1984)",17,49.4,49.4,0.25,"  France, Somme (1983-1984)",22,90.6,90.6,0.45,"  France, Somme (1983-1984)",37,130.3,130.3,0.65,"  France, Somme (1983-1984)",47,154.5,154.5,0.77,"  France, Somme (1983-1984)",68,230.7,230.7,1.15,"  France, Somme (1983-1984)",47,178,178,0.89,"  France, Somme (1983-1984)",35,194,194,0.97,"  France, Somme (1983-1984)",34,145.5,145.5,0.73,"  France, Somme (1983-1984)",43,218.3,218.3,1.09,"  France, Somme (1983-1984)",24,..,..,..,"  France, Somme (1983-1984)",14,..,..,..,
Europe,"  France, Tarn (1983-1987)",784,89,56.4,..,"  France, Tarn (1983-1987)",0,0,0,0,"  France, Tarn (1983-1987)",0,0,0,0,"  France, Tarn (1983-1987)",0,0,0,0,"  France, Tarn (1983-1987)",0,0,0,0,"  France, Tarn (1983-1987)",1,1.8,1.8,0.01,"  France, Tarn (1983-1987)",4,7.1,7.1,0.04,"  France, Tarn (1983-1987)",16,27.2,27.3,0.14,"  France, Tarn (1983-1987)",28,47.5,47.6,0.24,"  France, Tarn (1983-1987)",51,112.7,112.8,0.56,"  France, Tarn (1983-1987)",67,147.4,147.6,0.74,"  France, Tarn (1983-1987)",96,178.6,178.8,0.89,"  France, Tarn (1983-1987)",81,139.5,139.7,0.7,"  France, Tarn (1983-1987)",113,197.8,198,0.99,"  France, Tarn (1983-1987)",74,208.6,208.8,1.04,"  France, Tarn (1983-1987)",68,160.6,160.8,0.8,"  France, Tarn (1983-1987)",74,175.6,175.8,0.88,"  France, Tarn (1983-1987)",66,208.8,209.1,1.05,"  France, Tarn (1983-1987)",44,165.8,166,..,
Europe,"  Germany, East (former GDR) (1983-1987)",32122,73.2,46.3,..,"  Germany, East (former GDR) (1983-1987)",0,0,0,0,"  Germany, East (former GDR) (1983-1987)",0,0,0,0,"  Germany, East (former GDR) (1983-1987)",0,0,0,0,"  Germany, East (former GDR) (1983-1987)",1,0,0,0,"  Germany, East (former GDR) (1983-1987)",24,0.7,0.7,0,"  Germany, East (former GDR) (1983-1987)",174,5.5,5.5,0.03,"  Germany, East (former GDR) (1983-1987)",551,18,18,0.09,"  Germany, East (former GDR) (1983-1987)",922,39.7,39.7,0.2,"  Germany, East (former GDR) (1983-1987)",2272,82,82,0.41,"  Germany, East (former GDR) (1983-1987)",3602,114.9,114.9,0.57,"  Germany, East (former GDR) (1983-1987)",2972,115.7,115.7,0.58,"  Germany, East (former GDR) (1983-1987)",3360,135.1,135.1,0.68,"  Germany, East (former GDR) (1983-1987)",3866,157.3,157.3,0.79,"  Germany, East (former GDR) (1983-1987)",3128,178.4,178.4,0.89,"  Germany, East (former GDR) (1983-1987)",4443,202.2,202.2,1.01,"  Germany, East (former GDR) (1983-1987)",3745,193.9,193.9,0.97,"  Germany, East (former GDR) (1983-1987)",2026,174.3,174.3,0.87,"  Germany, East (former GDR) (1983-1987)",1036,172,172,..,
Europe,"  Germany, Saarland (1983-1987)",2631,95.5,56.3,..,"  Germany, Saarland (1983-1987)",1,0.8,0.8,0,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",0,0,0,0,"  Germany, Saarland (1983-1987)",1,0.4,0.4,0,"  Germany, Saarland (1983-1987)",14,6.8,6.8,0.03,"  Germany, Saarland (1983-1987)",47,25.2,25.2,0.13,"  Germany, Saarland (1983-1987)",81,52.2,52.2,0.26,"  Germany, Saarland (1983-1987)",154,93.9,93.9,0.47,"  Germany, Saarland (1983-1987)",298,145,145,0.72,"  Germany, Saarland (1983-1987)",236,135.3,135.3,0.68,"  Germany, Saarland (1983-1987)",283,158.4,158.4,0.79,"  Germany, Saarland (1983-1987)",380,203.9,203.9,1.02,"  Germany, Saarland (1983-1987)",255,201.7,201.7,1.01,"  Germany, Saarland (1983-1987)",337,234.5,234.5,1.17,"  Germany, Saarland (1983-1987)",299,246.6,246.6,1.23,"  Germany, Saarland (1983-1987)",174,244.4,244.4,1.22,"  Germany, Saarland (1983-1987)",71,197.5,197.5,..,
Europe,"  Hungary, County Szabolcs-Szatmar (1983-1987)",581,37.5,29.6,..,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1983-1987)",3,2.5,2.5,0.01,"  Hungary, County Szabolcs-Szatmar (1983-1987)",15,12.6,12.7,0.06,"  Hungary, County Szabolcs-Szatmar (1983-1987)",27,27.7,27.7,0.14,"  Hungary, County Szabolcs-Szatmar (1983-1987)",52,62.9,63,0.32,"  Hungary, County Szabolcs-Szatmar (1983-1987)",88,98,98.2,0.49,"  Hungary, County Szabolcs-Szatmar (1983-1987)",59,63.9,64,0.32,"  Hungary, County Szabolcs-Szatmar (1983-1987)",66,71.4,71.5,0.36,"  Hungary, County Szabolcs-Szatmar (1983-1987)",90,98.7,98.9,0.49,"  Hungary, County Szabolcs-Szatmar (1983-1987)",61,126.2,126.4,0.63,"  Hungary, County Szabolcs-Szatmar (1983-1987)",50,86.4,86.5,0.43,"  Hungary, County Szabolcs-Szatmar (1983-1987)",43,104.1,104.3,0.52,"  Hungary, County Szabolcs-Szatmar (1983-1987)",16,69.6,69.8,0.35,"  Hungary, County Szabolcs-Szatmar (1983-1987)",10,82.3,82.4,..,
Europe,"  Hungary, County Vas (1983-1987)",505,70.5,45,..,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",0,0,0,0,"  Hungary, County Vas (1983-1987)",13,22.3,22.3,0.11,"  Hungary, County Vas (1983-1987)",21,43,43,0.22,"  Hungary, County Vas (1983-1987)",24,55,55,0.28,"  Hungary, County Vas (1983-1987)",40,95.8,95.8,0.48,"  Hungary, County Vas (1983-1987)",51,120.6,120.6,0.6,"  Hungary, County Vas (1983-1987)",46,100.6,100.6,0.5,"  Hungary, County Vas (1983-1987)",94,201.1,201.1,1.01,"  Hungary, County Vas (1983-1987)",61,214.8,214.8,1.07,"  Hungary, County Vas (1983-1987)",67,205.2,205.2,1.03,"  Hungary, County Vas (1983-1987)",59,225.5,225.5,1.13,"  Hungary, County Vas (1983-1987)",24,167.7,167.7,0.84,"  Hungary, County Vas (1983-1987)",5,65.8,65.8,..,
Europe,  Iceland (1983-1987),481,80.1,69.7,..,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),0,0,0,0,  Iceland (1983-1987),5,9.8,9.8,0.05,  Iceland (1983-1987),11,24.3,24.3,0.12,  Iceland (1983-1987),19,48.1,48.1,0.24,  Iceland (1983-1987),32,100,100,0.5,  Iceland (1983-1987),61,231,231,1.15,  Iceland (1983-1987),37,135.7,135.7,0.68,  Iceland (1983-1987),54,205.2,205.2,1.03,  Iceland (1983-1987),61,257.1,257.1,1.29,  Iceland (1983-1987),49,242.6,242.6,1.21,  Iceland (1983-1987),44,257.1,257.1,1.29,  Iceland (1983-1987),46,346.5,346.5,1.73,  Iceland (1983-1987),22,233.3,233.3,1.17,  Iceland (1983-1987),40,487,487,..,
Europe,"  Ireland, Southern (1983-1986)",687,64.9,53.7,..,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",0,0,0,0,"  Ireland, Southern (1983-1986)",3,4.1,4.1,0.02,"  Ireland, Southern (1983-1986)",13,18.8,18.8,0.09,"  Ireland, Southern (1983-1986)",20,31.2,31.2,0.16,"  Ireland, Southern (1983-1986)",62,114.4,114.4,0.57,"  Ireland, Southern (1983-1986)",60,127.5,127.5,0.64,"  Ireland, Southern (1983-1986)",72,160.2,160.2,0.8,"  Ireland, Southern (1983-1986)",72,158.5,158.5,0.79,"  Ireland, Southern (1983-1986)",68,147.1,147.1,0.74,"  Ireland, Southern (1983-1986)",95,209.1,209.1,1.05,"  Ireland, Southern (1983-1986)",86,218.2,218.2,1.09,"  Ireland, Southern (1983-1986)",69,245.1,245.1,1.23,"  Ireland, Southern (1983-1986)",37,218.9,218.9,1.09,"  Ireland, Southern (1983-1986)",30,286.8,286.8,..,
Europe,"  Italy, Florence (1985-1987)",2062,112.8,65.4,..,"  Italy, Florence (1985-1987)",0,0,0,0,"  Italy, Florence (1985-1987)",0,0,0,0,"  Italy, Florence (1985-1987)",0,0,0,0,"  Italy, Florence (1985-1987)",0,0,0,0,"  Italy, Florence (1985-1987)",3,2.4,2.4,0.01,"  Italy, Florence (1985-1987)",11,9.3,9.3,0.05,"  Italy, Florence (1985-1987)",25,21.6,21.6,0.11,"  Italy, Florence (1985-1987)",78,59.9,59.9,0.3,"  Italy, Florence (1985-1987)",151,124.3,124.3,0.62,"  Italy, Florence (1985-1987)",231,175.4,175.4,0.88,"  Italy, Florence (1985-1987)",197,166.2,166.2,0.83,"  Italy, Florence (1985-1987)",225,184.4,184.4,0.92,"  Italy, Florence (1985-1987)",282,228,228,1.14,"  Italy, Florence (1985-1987)",202,227.6,227.6,1.14,"  Italy, Florence (1985-1987)",247,258.4,258.4,1.29,"  Italy, Florence (1985-1987)",410,..,..,..,"  Italy, Florence (1985-1987)",0,..,..,..,"  Italy, Florence (1985-1987)",0,..,..,..,
Europe,"  Italy, Genoa (1986-1987)",952,124.7,65.8,..,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",0,0,0,0,"  Italy, Genoa (1986-1987)",3,6.5,6.5,0.03,"  Italy, Genoa (1986-1987)",8,18.3,18.3,0.09,"  Italy, Genoa (1986-1987)",34,71.1,71.1,0.36,"  Italy, Genoa (1986-1987)",50,101.6,101.6,0.51,"  Italy, Genoa (1986-1987)",104,186.8,186.8,0.93,"  Italy, Genoa (1986-1987)",93,175.2,175.2,0.88,"  Italy, Genoa (1986-1987)",97,169.3,169.3,0.85,"  Italy, Genoa (1986-1987)",131,236,236,1.18,"  Italy, Genoa (1986-1987)",119,260.2,260.2,1.3,"  Italy, Genoa (1986-1987)",111,250.2,250.2,1.25,"  Italy, Genoa (1986-1987)",100,251.1,251.1,1.26,"  Italy, Genoa (1986-1987)",67,262.2,262.2,1.31,"  Italy, Genoa (1986-1987)",35,204.2,204.2,..,
Europe,"  Italy, Latina (1983-1985)",298,43.9,35.5,..,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",0,0,0,0,"  Italy, Latina (1983-1985)",3,5.5,5.5,0.03,"  Italy, Latina (1983-1985)",1,2,2,0.01,"  Italy, Latina (1983-1985)",5,10.1,10.1,0.05,"  Italy, Latina (1983-1985)",10,21.4,21.4,0.11,"  Italy, Latina (1983-1985)",33,77.3,77.3,0.39,"  Italy, Latina (1983-1985)",39,94.9,94.9,0.47,"  Italy, Latina (1983-1985)",27,70.4,70.4,0.35,"  Italy, Latina (1983-1985)",46,125.9,125.9,0.63,"  Italy, Latina (1983-1985)",36,113.5,113.5,0.57,"  Italy, Latina (1983-1985)",27,123.5,123.5,0.62,"  Italy, Latina (1983-1985)",38,174.9,174.9,0.87,"  Italy, Latina (1983-1985)",33,..,..,..,"  Italy, Latina (1983-1985)",0,..,..,..,"  Italy, Latina (1983-1985)",0,..,..,..,
Europe,"  Italy, Parma (1983-1987)",1165,113.9,63.3,..,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",0,0,0,0,"  Italy, Parma (1983-1987)",6,9.4,9.4,0.05,"  Italy, Parma (1983-1987)",15,24.7,24.7,0.12,"  Italy, Parma (1983-1987)",43,65.1,65.1,0.33,"  Italy, Parma (1983-1987)",75,120.1,120.1,0.6,"  Italy, Parma (1983-1987)",106,148,148,0.74,"  Italy, Parma (1983-1987)",117,178.4,178.4,0.89,"  Italy, Parma (1983-1987)",147,204.1,204.1,1.02,"  Italy, Parma (1983-1987)",174,233.9,233.9,1.17,"  Italy, Parma (1983-1987)",118,207,207,1.04,"  Italy, Parma (1983-1987)",132,207,207,1.04,"  Italy, Parma (1983-1987)",118,..,..,..,"  Italy, Parma (1983-1987)",53,..,..,..,"  Italy, Parma (1983-1987)",61,..,..,..,
Europe,"  Italy, Ragusa (1983-1987)",478,65.6,47.2,..,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",0,0,0,0,"  Italy, Ragusa (1983-1987)",3,5.8,5.8,0.03,"  Italy, Ragusa (1983-1987)",10,21.3,21.3,0.11,"  Italy, Ragusa (1983-1987)",34,69.2,69.2,0.35,"  Italy, Ragusa (1983-1987)",25,62.7,62.7,0.31,"  Italy, Ragusa (1983-1987)",52,117.7,117.7,0.59,"  Italy, Ragusa (1983-1987)",64,150.2,150.2,0.75,"  Italy, Ragusa (1983-1987)",50,118.8,118.8,0.59,"  Italy, Ragusa (1983-1987)",67,158.7,158.7,0.79,"  Italy, Ragusa (1983-1987)",42,151.6,151.6,0.76,"  Italy, Ragusa (1983-1987)",59,186.3,186.3,0.93,"  Italy, Ragusa (1983-1987)",32,149.3,149.3,0.75,"  Italy, Ragusa (1983-1987)",27,..,..,..,"  Italy, Ragusa (1983-1987)",13,..,..,..,
Europe,"  Italy, Romagna (1986-1987)",508,113.8,64.8,..,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",0,0,0,0,"  Italy, Romagna (1986-1987)",2,6.7,6.7,0.03,"  Italy, Romagna (1986-1987)",3,10.8,10.8,0.05,"  Italy, Romagna (1986-1987)",14,47.5,47.5,0.24,"  Italy, Romagna (1986-1987)",30,103.6,103.6,0.52,"  Italy, Romagna (1986-1987)",60,195.8,195.8,0.98,"  Italy, Romagna (1986-1987)",64,211.3,211.3,1.06,"  Italy, Romagna (1986-1987)",64,217.5,217.5,1.09,"  Italy, Romagna (1986-1987)",65,218.7,218.7,1.09,"  Italy, Romagna (1986-1987)",43,177.6,177.6,0.89,"  Italy, Romagna (1986-1987)",70,260.6,260.6,1.3,"  Italy, Romagna (1986-1987)",41,..,..,..,"  Italy, Romagna (1986-1987)",34,..,..,..,"  Italy, Romagna (1986-1987)",18,..,..,..,
Europe,"  Italy, Trieste (1984-1985)",363,122.1,61.1,..,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",0,0,0,0,"  Italy, Trieste (1984-1985)",1,6.4,6.4,0.03,"  Italy, Trieste (1984-1985)",5,30.2,30.2,0.15,"  Italy, Trieste (1984-1985)",10,52.7,52.7,0.26,"  Italy, Trieste (1984-1985)",15,75,75,0.38,"  Italy, Trieste (1984-1985)",38,188.5,188.5,0.94,"  Italy, Trieste (1984-1985)",37,191,191,0.96,"  Italy, Trieste (1984-1985)",30,147.2,147.2,0.74,"  Italy, Trieste (1984-1985)",53,206.1,206.1,1.03,"  Italy, Trieste (1984-1985)",31,209.9,209.9,1.05,"  Italy, Trieste (1984-1985)",51,220.6,220.6,1.1,"  Italy, Trieste (1984-1985)",45,246.1,246.1,1.23,"  Italy, Trieste (1984-1985)",20,176.9,176.9,0.88,"  Italy, Trieste (1984-1985)",27,410,410,..,
Europe,"  Italy, Turin (1985-1987)",1715,106.2,62.8,..,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",1,0.9,0.9,0,"  Italy, Turin (1985-1987)",0,0,0,0,"  Italy, Turin (1985-1987)",10,9.2,9.2,0.05,"  Italy, Turin (1985-1987)",25,23.9,23.9,0.12,"  Italy, Turin (1985-1987)",69,60.7,60.7,0.3,"  Italy, Turin (1985-1987)",122,113.3,113.3,0.57,"  Italy, Turin (1985-1987)",189,153.3,153.3,0.77,"  Italy, Turin (1985-1987)",197,165.3,165.3,0.83,"  Italy, Turin (1985-1987)",203,177.8,177.8,0.89,"  Italy, Turin (1985-1987)",205,200.2,200.2,1,"  Italy, Turin (1985-1987)",188,257,257,1.29,"  Italy, Turin (1985-1987)",190,252.8,252.8,1.26,"  Italy, Turin (1985-1987)",168,..,..,..,"  Italy, Turin (1985-1987)",91,..,..,..,"  Italy, Turin (1985-1987)",57,..,..,..,
Europe,"  Italy, Varese (1983-1987)",2142,104.3,66,..,"  Italy, Varese (1983-1987)",0,0,0,0,"  Italy, Varese (1983-1987)",0,0,0,0,"  Italy, Varese (1983-1987)",1,0.7,0.7,0,"  Italy, Varese (1983-1987)",0,0,0,0,"  Italy, Varese (1983-1987)",2,1.3,1.3,0.01,"  Italy, Varese (1983-1987)",8,5.7,5.7,0.03,"  Italy, Varese (1983-1987)",24,17.1,17.1,0.09,"  Italy, Varese (1983-1987)",90,60.6,60.6,0.3,"  Italy, Varese (1983-1987)",155,112.1,112.1,0.56,"  Italy, Varese (1983-1987)",253,175.6,175.6,0.88,"  Italy, Varese (1983-1987)",215,165.9,165.9,0.83,"  Italy, Varese (1983-1987)",245,197.8,197.8,0.99,"  Italy, Varese (1983-1987)",248,219,219,1.1,"  Italy, Varese (1983-1987)",171,216.6,216.6,1.08,"  Italy, Varese (1983-1987)",255,272.6,272.6,1.36,"  Italy, Varese (1983-1987)",253,335.2,335.2,1.68,"  Italy, Varese (1983-1987)",136,303.2,303.2,1.52,"  Italy, Varese (1983-1987)",86,329,329,..,
Europe,  Latvia (1983-1987),3214,45.9,32.1,..,  Latvia (1983-1987),1,0.2,0.2,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),0,0,0,0,  Latvia (1983-1987),3,0.6,0.6,0,  Latvia (1983-1987),31,5.9,5.9,0.03,  Latvia (1983-1987),80,16.8,16.8,0.08,  Latvia (1983-1987),160,36.5,36.5,0.18,  Latvia (1983-1987),281,66.6,66.6,0.33,  Latvia (1983-1987),443,89.6,89.6,0.45,  Latvia (1983-1987),397,88.6,88.6,0.44,  Latvia (1983-1987),431,92.6,92.6,0.46,  Latvia (1983-1987),453,105.9,105.9,0.53,  Latvia (1983-1987),286,104.3,104.3,0.52,  Latvia (1983-1987),308,108,108,0.54,  Latvia (1983-1987),199,81.7,81.7,0.41,  Latvia (1983-1987),100,64,64,0.32,  Latvia (1983-1987),41,45.4,45.4,..,
Europe,  Norway (1983-1987),9151,87,54.8,..,  Norway (1983-1987),2,0.3,0.3,0,  Norway (1983-1987),0,0,0,0,  Norway (1983-1987),0,0,0,0,  Norway (1983-1987),2,0.2,0.2,0,  Norway (1983-1987),7,0.9,0.9,0,  Norway (1983-1987),37,4.8,4.8,0.02,  Norway (1983-1987),136,18.1,18.1,0.09,  Norway (1983-1987),342,45.3,45.3,0.23,  Norway (1983-1987),597,92.8,92.8,0.46,  Norway (1983-1987),668,132.3,132.3,0.66,  Norway (1983-1987),643,134.6,134.6,0.67,  Norway (1983-1987),782,150,150,0.75,  Norway (1983-1987),1052,181.1,181.1,0.91,  Norway (1983-1987),1191,211.7,211.7,1.06,  Norway (1983-1987),1171,238.4,238.4,1.19,  Norway (1983-1987),1105,280.3,280.3,1.4,  Norway (1983-1987),798,295.3,295.3,1.48,  Norway (1983-1987),618,317,317,..,
Europe,"  Poland, Cracow City (1983-1986)",834,53.6,40,..,"  Poland, Cracow City (1983-1986)",1,0.9,0.9,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",0,0,0,0,"  Poland, Cracow City (1983-1986)",5,3.7,3.7,0.02,"  Poland, Cracow City (1983-1986)",18,12.7,12.7,0.06,"  Poland, Cracow City (1983-1986)",42,33.8,33.8,0.17,"  Poland, Cracow City (1983-1986)",48,53.9,53.9,0.27,"  Poland, Cracow City (1983-1986)",73,80.9,80.9,0.4,"  Poland, Cracow City (1983-1986)",103,107.1,107.1,0.54,"  Poland, Cracow City (1983-1986)",105,118.3,118.3,0.59,"  Poland, Cracow City (1983-1986)",118,157.2,157.2,0.79,"  Poland, Cracow City (1983-1986)",91,188.9,188.9,0.94,"  Poland, Cracow City (1983-1986)",82,151.9,151.9,0.76,"  Poland, Cracow City (1983-1986)",72,170.6,170.6,0.85,"  Poland, Cracow City (1983-1986)",47,..,..,..,"  Poland, Cracow City (1983-1986)",29,..,..,..,
Europe,"  Poland, Lower Silesia (1984-1987)",1330,40.5,34.4,..,"  Poland, Lower Silesia (1984-1987)",0,0,0,0,"  Poland, Lower Silesia (1984-1987)",0,0,0,0,"  Poland, Lower Silesia (1984-1987)",0,0,0,0,"  Poland, Lower Silesia (1984-1987)",1,0.5,0.5,0,"  Poland, Lower Silesia (1984-1987)",5,2.3,2.3,0.01,"  Poland, Lower Silesia (1984-1987)",12,4.2,4.2,0.02,"  Poland, Lower Silesia (1984-1987)",37,11.5,11.5,0.06,"  Poland, Lower Silesia (1984-1987)",83,29.5,29.5,0.15,"  Poland, Lower Silesia (1984-1987)",103,62.9,62.9,0.31,"  Poland, Lower Silesia (1984-1987)",168,97.3,97.3,0.49,"  Poland, Lower Silesia (1984-1987)",187,99.5,99.5,0.5,"  Poland, Lower Silesia (1984-1987)",196,101.4,101.4,0.51,"  Poland, Lower Silesia (1984-1987)",177,102.8,102.8,0.51,"  Poland, Lower Silesia (1984-1987)",114,123.1,123.1,0.62,"  Poland, Lower Silesia (1984-1987)",97,124.8,124.8,0.62,"  Poland, Lower Silesia (1984-1987)",86,136.7,136.7,0.68,"  Poland, Lower Silesia (1984-1987)",41,109.2,109.2,0.55,"  Poland, Lower Silesia (1984-1987)",23,114,114,..,
Europe,"  Poland, Nowy Sacz Rural Areas (1983-1986)",216,25.1,22.5,..,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1983-1986)",3,4.3,4.4,0.02,"  Poland, Nowy Sacz Rural Areas (1983-1986)",10,17.2,17.2,0.09,"  Poland, Nowy Sacz Rural Areas (1983-1986)",6,11.8,11.9,0.06,"  Poland, Nowy Sacz Rural Areas (1983-1986)",13,29,29.2,0.15,"  Poland, Nowy Sacz Rural Areas (1983-1986)",16,42.4,42.6,0.21,"  Poland, Nowy Sacz Rural Areas (1983-1986)",25,54.6,54.8,0.27,"  Poland, Nowy Sacz Rural Areas (1983-1986)",29,62.8,63.1,0.32,"  Poland, Nowy Sacz Rural Areas (1983-1986)",28,64.2,64.5,0.32,"  Poland, Nowy Sacz Rural Areas (1983-1986)",19,50,50.2,0.25,"  Poland, Nowy Sacz Rural Areas (1983-1986)",19,77.2,77.6,0.39,"  Poland, Nowy Sacz Rural Areas (1983-1986)",13,43.7,43.9,0.22,"  Poland, Nowy Sacz Rural Areas (1983-1986)",19,80.2,80.6,0.4,"  Poland, Nowy Sacz Rural Areas (1983-1986)",11,..,..,..,"  Poland, Nowy Sacz Rural Areas (1983-1986)",4,..,..,..,
