,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  UK, England, Mersey (1975-1977)",3838,78.5,51.9,..,"  UK, England, Mersey (1975-1977)",2,0.6,0.6,0,"  UK, England, Mersey (1975-1977)",0,0,0,0,"  UK, England, Mersey (1975-1977)",0,0,0,0,"  UK, England, Mersey (1975-1977)",0,0,0,0,"  UK, England, Mersey (1975-1977)",1,0.3,0.3,0,"  UK, England, Mersey (1975-1977)",26,7.5,7.5,0.04,"  UK, England, Mersey (1975-1977)",51,17.3,17.4,0.09,"  UK, England, Mersey (1975-1977)",116,43.8,43.9,0.22,"  UK, England, Mersey (1975-1977)",245,94.1,94.2,0.47,"  UK, England, Mersey (1975-1977)",378,136.5,136.7,0.68,"  UK, England, Mersey (1975-1977)",390,132.4,132.6,0.66,"  UK, England, Mersey (1975-1977)",413,148,148.3,0.74,"  UK, England, Mersey (1975-1977)",479,169.3,169.6,0.85,"  UK, England, Mersey (1975-1977)",515,192.5,192.8,0.96,"  UK, England, Mersey (1975-1977)",424,187.2,187.5,0.94,"  UK, England, Mersey (1975-1977)",371,222,222.4,1.11,"  UK, England, Mersey (1975-1977)",234,237.8,238.2,1.19,"  UK, England, Mersey (1975-1977)",187,275.8,276.2,..,
Europe,"  UK, England, North Western Region (1973-1977)",9111,84,54.3,..,"  UK, England, North Western Region (1973-1977)",0,0,0,0,"  UK, England, North Western Region (1973-1977)",0,0,0,0,"  UK, England, North Western Region (1973-1977)",0,0,0,0,"  UK, England, North Western Region (1973-1977)",0,0,0,0,"  UK, England, North Western Region (1973-1977)",11,1.6,1.6,0.01,"  UK, England, North Western Region (1973-1977)",50,6.6,6.6,0.03,"  UK, England, North Western Region (1973-1977)",144,22.8,22.8,0.11,"  UK, England, North Western Region (1973-1977)",288,49.8,49.8,0.25,"  UK, England, North Western Region (1973-1977)",582,101.6,101.6,0.51,"  UK, England, North Western Region (1973-1977)",910,148.3,148.3,0.74,"  UK, England, North Western Region (1973-1977)",909,134.8,134.8,0.67,"  UK, England, North Western Region (1973-1977)",917,148.7,148.7,0.74,"  UK, England, North Western Region (1973-1977)",1114,167,167,0.84,"  UK, England, North Western Region (1973-1977)",1236,195.1,195.1,0.98,"  UK, England, North Western Region (1973-1977)",1083,202.2,202.3,1.01,"  UK, England, North Western Region (1973-1977)",870,226.8,226.8,1.13,"  UK, England, North Western Region (1973-1977)",597,266.2,266.2,1.33,"  UK, England, North Western Region (1973-1977)",399,284.2,284.2,..,
Europe,"  UK, England, Oxford Region (1974-1977)",3609,81.7,59.3,..,"  UK, England, Oxford Region (1974-1977)",0,0,0,0,"  UK, England, Oxford Region (1974-1977)",0,0,0,0,"  UK, England, Oxford Region (1974-1977)",0,0,0,0,"  UK, England, Oxford Region (1974-1977)",1,0.3,0.3,0,"  UK, England, Oxford Region (1974-1977)",0,0,0,0,"  UK, England, Oxford Region (1974-1977)",22,6.2,6.2,0.03,"  UK, England, Oxford Region (1974-1977)",71,24,24,0.12,"  UK, England, Oxford Region (1974-1977)",132,48.2,48.3,0.24,"  UK, England, Oxford Region (1974-1977)",238,93.4,93.5,0.47,"  UK, England, Oxford Region (1974-1977)",424,169.3,169.5,0.85,"  UK, England, Oxford Region (1974-1977)",391,151.3,151.5,0.76,"  UK, England, Oxford Region (1974-1977)",351,161.6,161.8,0.81,"  UK, England, Oxford Region (1974-1977)",443,198.5,198.7,0.99,"  UK, England, Oxford Region (1974-1977)",414,204.1,204.4,1.02,"  UK, England, Oxford Region (1974-1977)",397,241.5,241.8,1.21,"  UK, England, Oxford Region (1974-1977)",333,278.4,278.7,1.39,"  UK, England, Oxford Region (1974-1977)",204,261.5,261.8,1.31,"  UK, England, Oxford Region (1974-1977)",184,319.4,319.8,..,
Europe,"  UK, England, South Thames Region (1973-1977)",15946,94.4,58.4,..,"  UK, England, South Thames Region (1973-1977)",0,0,0,0,"  UK, England, South Thames Region (1973-1977)",0,0,0,0,"  UK, England, South Thames Region (1973-1977)",0,0,0,0,"  UK, England, South Thames Region (1973-1977)",1,0.1,0.1,0,"  UK, England, South Thames Region (1973-1977)",19,1.8,1.8,0.01,"  UK, England, South Thames Region (1973-1977)",92,7.8,7.8,0.04,"  UK, England, South Thames Region (1973-1977)",237,24.2,24.2,0.12,"  UK, England, South Thames Region (1973-1977)",525,57.1,57.1,0.29,"  UK, England, South Thames Region (1973-1977)",965,106.2,106.2,0.53,"  UK, England, South Thames Region (1973-1977)",1553,158.7,158.8,0.79,"  UK, England, South Thames Region (1973-1977)",1641,150.4,150.5,0.75,"  UK, England, South Thames Region (1973-1977)",1626,168.1,168.2,0.84,"  UK, England, South Thames Region (1973-1977)",1923,179.6,179.6,0.9,"  UK, England, South Thames Region (1973-1977)",2078,203.9,204,1.02,"  UK, England, South Thames Region (1973-1977)",1814,209.1,209.2,1.05,"  UK, England, South Thames Region (1973-1977)",1473,227,227,1.14,"  UK, England, South Thames Region (1973-1977)",1075,256.9,256.9,1.28,"  UK, England, South Thames Region (1973-1977)",920,308.7,308.8,..,
Europe,"  UK, England, Trent (1974-1976)",5746,83.1,56.1,..,"  UK, England, Trent (1974-1976)",6,1.3,1.3,0.01,"  UK, England, Trent (1974-1976)",0,0,0,0,"  UK, England, Trent (1974-1976)",0,0,0,0,"  UK, England, Trent (1974-1976)",1,0.2,0.2,0,"  UK, England, Trent (1974-1976)",8,1.8,1.8,0.01,"  UK, England, Trent (1974-1976)",23,4.5,4.5,0.02,"  UK, England, Trent (1974-1976)",91,21.7,21.7,0.11,"  UK, England, Trent (1974-1976)",207,52.7,52.7,0.26,"  UK, England, Trent (1974-1976)",387,101.3,101.3,0.51,"  UK, England, Trent (1974-1976)",575,142,142,0.71,"  UK, England, Trent (1974-1976)",634,144.4,144.4,0.72,"  UK, England, Trent (1974-1976)",598,158.6,158.6,0.79,"  UK, England, Trent (1974-1976)",711,179.1,179.1,0.9,"  UK, England, Trent (1974-1976)",714,197.8,197.8,0.99,"  UK, England, Trent (1974-1976)",621,206,206,1.03,"  UK, England, Trent (1974-1976)",533,248.1,248.1,1.24,"  UK, England, Trent (1974-1976)",354,278.3,278.3,1.39,"  UK, England, Trent (1974-1976)",283,344.3,344.3,..,
Europe,"  UK, England, West Midlands Region (1973-1976)",8376,80.1,56.4,..,"  UK, England, West Midlands Region (1973-1976)",0,0,0,0,"  UK, England, West Midlands Region (1973-1976)",0,0,0,0,"  UK, England, West Midlands Region (1973-1976)",1,0.1,0.1,0,"  UK, England, West Midlands Region (1973-1976)",0,0,0,0,"  UK, England, West Midlands Region (1973-1976)",12,1.7,1.7,0.01,"  UK, England, West Midlands Region (1973-1976)",52,6.6,6.6,0.03,"  UK, England, West Midlands Region (1973-1976)",149,22.9,22.9,0.11,"  UK, England, West Midlands Region (1973-1976)",298,49.5,49.5,0.25,"  UK, England, West Midlands Region (1973-1976)",554,94.6,94.6,0.47,"  UK, England, West Midlands Region (1973-1976)",914,149,149,0.74,"  UK, England, West Midlands Region (1973-1976)",969,145.8,145.8,0.73,"  UK, England, West Midlands Region (1973-1976)",896,160.3,160.3,0.8,"  UK, England, West Midlands Region (1973-1976)",1081,189.1,189.1,0.95,"  UK, England, West Midlands Region (1973-1976)",1098,212.7,212.7,1.06,"  UK, England, West Midlands Region (1973-1976)",885,208.4,208.4,1.04,"  UK, England, West Midlands Region (1973-1976)",719,239.3,239.3,1.2,"  UK, England, West Midlands Region (1973-1976)",453,256.8,256.8,1.28,"  UK, England, West Midlands Region (1973-1976)",295,257.9,257.9,..,
Europe,"  UK, Scotland, East (1973-1977)",892,85.1,54.8,..,"  UK, Scotland, East (1973-1977)",1,1.5,1.5,0.01,"  UK, Scotland, East (1973-1977)",0,0,0,0,"  UK, Scotland, East (1973-1977)",0,0,0,0,"  UK, Scotland, East (1973-1977)",0,0,0,0,"  UK, Scotland, East (1973-1977)",1,1.4,1.4,0.01,"  UK, Scotland, East (1973-1977)",7,10,10,0.05,"  UK, Scotland, East (1973-1977)",10,17.8,17.8,0.09,"  UK, Scotland, East (1973-1977)",27,48.4,48.4,0.24,"  UK, Scotland, East (1973-1977)",56,97.1,97.1,0.49,"  UK, Scotland, East (1973-1977)",89,145.7,145.7,0.73,"  UK, Scotland, East (1973-1977)",99,154.1,154.1,0.77,"  UK, Scotland, East (1973-1977)",68,121.6,121.6,0.61,"  UK, Scotland, East (1973-1977)",120,190.4,190.4,0.95,"  UK, Scotland, East (1973-1977)",119,193.8,193.8,0.97,"  UK, Scotland, East (1973-1977)",107,205.6,205.6,1.03,"  UK, Scotland, East (1973-1977)",86,225.4,225.4,1.13,"  UK, Scotland, East (1973-1977)",56,242.6,242.6,1.21,"  UK, Scotland, East (1973-1977)",46,316,316,..,
Europe,"  UK, Scotland, North (1973-1977)",471,87.8,60,..,"  UK, Scotland, North (1973-1977)",0,0,0,0,"  UK, Scotland, North (1973-1977)",0,0,0,0,"  UK, Scotland, North (1973-1977)",0,0,0,0,"  UK, Scotland, North (1973-1977)",0,0,0,0,"  UK, Scotland, North (1973-1977)",1,2.8,2.8,0.01,"  UK, Scotland, North (1973-1977)",6,17.6,17.6,0.09,"  UK, Scotland, North (1973-1977)",4,13.6,13.6,0.07,"  UK, Scotland, North (1973-1977)",19,64.5,64.5,0.32,"  UK, Scotland, North (1973-1977)",24,81.1,81.1,0.41,"  UK, Scotland, North (1973-1977)",44,147.2,147.2,0.74,"  UK, Scotland, North (1973-1977)",50,163.1,163.1,0.82,"  UK, Scotland, North (1973-1977)",57,215.6,215.6,1.08,"  UK, Scotland, North (1973-1977)",49,165.7,165.7,0.83,"  UK, Scotland, North (1973-1977)",68,226.3,226.3,1.13,"  UK, Scotland, North (1973-1977)",64,254.4,254.4,1.27,"  UK, Scotland, North (1973-1977)",48,262,262,1.31,"  UK, Scotland, North (1973-1977)",19,168.3,168.3,0.84,"  UK, Scotland, North (1973-1977)",18,252.8,252.8,..,
Europe,"  UK, Scotland, North-East (1973-1977)",1031,82.3,54.1,..,"  UK, Scotland, North-East (1973-1977)",0,0,0,0,"  UK, Scotland, North-East (1973-1977)",0,0,0,0,"  UK, Scotland, North-East (1973-1977)",0,0,0,0,"  UK, Scotland, North-East (1973-1977)",0,0,0,0,"  UK, Scotland, North-East (1973-1977)",1,1.1,1.1,0.01,"  UK, Scotland, North-East (1973-1977)",7,7.8,7.8,0.04,"  UK, Scotland, North-East (1973-1977)",14,20.1,20.1,0.1,"  UK, Scotland, North-East (1973-1977)",34,50,50,0.25,"  UK, Scotland, North-East (1973-1977)",53,75.1,75.1,0.38,"  UK, Scotland, North-East (1973-1977)",104,143.5,143.5,0.72,"  UK, Scotland, North-East (1973-1977)",105,141.7,141.7,0.71,"  UK, Scotland, North-East (1973-1977)",104,158.2,158.2,0.79,"  UK, Scotland, North-East (1973-1977)",147,202,202,1.01,"  UK, Scotland, North-East (1973-1977)",132,190,190,0.95,"  UK, Scotland, North-East (1973-1977)",125,208.7,208.7,1.04,"  UK, Scotland, North-East (1973-1977)",80,183.8,183.8,0.92,"  UK, Scotland, North-East (1973-1977)",70,264.2,264.2,1.32,"  UK, Scotland, North-East (1973-1977)",55,318.4,318.4,..,
Europe,"  UK, Scotland, South-East (1973-1977)",2805,90.6,62.8,..,"  UK, Scotland, South-East (1973-1977)",1,0.5,0.5,0,"  UK, Scotland, South-East (1973-1977)",0,0,0,0,"  UK, Scotland, South-East (1973-1977)",0,0,0,0,"  UK, Scotland, South-East (1973-1977)",1,0.4,0.4,0,"  UK, Scotland, South-East (1973-1977)",5,2.3,2.3,0.01,"  UK, Scotland, South-East (1973-1977)",27,11.6,11.6,0.06,"  UK, Scotland, South-East (1973-1977)",56,31.1,31.1,0.16,"  UK, Scotland, South-East (1973-1977)",114,67,67,0.34,"  UK, Scotland, South-East (1973-1977)",202,119.5,119.5,0.6,"  UK, Scotland, South-East (1973-1977)",309,175.7,175.7,0.88,"  UK, Scotland, South-East (1973-1977)",309,164.8,164.8,0.82,"  UK, Scotland, South-East (1973-1977)",267,160.6,160.6,0.8,"  UK, Scotland, South-East (1973-1977)",329,181.4,181.4,0.91,"  UK, Scotland, South-East (1973-1977)",366,216.4,216.4,1.08,"  UK, Scotland, South-East (1973-1977)",304,214.9,214.9,1.07,"  UK, Scotland, South-East (1973-1977)",226,224.6,224.6,1.12,"  UK, Scotland, South-East (1973-1977)",155,258.3,258.3,1.29,"  UK, Scotland, South-East (1973-1977)",134,340.7,340.7,..,
Europe,"  UK, Scotland, West (1975-1977)",3644,80.6,56,..,"  UK, Scotland, West (1975-1977)",0,0,0,0,"  UK, Scotland, West (1975-1977)",0,0,0,0,"  UK, Scotland, West (1975-1977)",0,0,0,0,"  UK, Scotland, West (1975-1977)",3,0.8,0.8,0,"  UK, Scotland, West (1975-1977)",8,2.6,2.6,0.01,"  UK, Scotland, West (1975-1977)",21,7.1,7.1,0.04,"  UK, Scotland, West (1975-1977)",51,19.7,19.7,0.1,"  UK, Scotland, West (1975-1977)",126,49.4,49.4,0.25,"  UK, Scotland, West (1975-1977)",272,107.4,107.4,0.54,"  UK, Scotland, West (1975-1977)",363,137.3,137.3,0.69,"  UK, Scotland, West (1975-1977)",415,154,154,0.77,"  UK, Scotland, West (1975-1977)",392,152.8,152.8,0.76,"  UK, Scotland, West (1975-1977)",448,175.7,175.7,0.88,"  UK, Scotland, West (1975-1977)",454,192,192,0.96,"  UK, Scotland, West (1975-1977)",426,218.8,218.8,1.09,"  UK, Scotland, West (1975-1977)",313,227.3,227.3,1.14,"  UK, Scotland, West (1975-1977)",195,263.2,263.2,1.32,"  UK, Scotland, West (1975-1977)",157,353.6,353.6,..,
,,155939,2590.1,1787.4,0,0,18,5.4,5.4,0.02,0,2,0.5,0.5,0,0,2,0.4,0.4,0,0,21,3.9,3.9,0,0,155,33.1,33.2,0.14,0,870,231.2,232,1.16,0,2468,663.5,666.3,3.32,0,5400,1559.5,1565.2,7.85,0,9925,2910.1,2919.1,14.61,0,15775,4560.1,4573.6,22.87,0,17016,4766.2,4781.1,23.89,0,15974,5362.2,5380.5,26.89,0,19659,5823.6,5840.8,29.23,0,20514,6342.4,6359.7,31.79,0,18337,7003.6,7027.3,35.12,0,14616,6899,6904.8,34.52,0,9131,7495.7,7501,37.5,0,5992,8021.8,8027.2,0,
Oceania,"Australia, New South Wales (1973-1977)",7769,63.7,53.2,..,"  Australia, New South Wales (1973-1977)",1,0.1,0.1,0,"Australia, New South Wales (1973-1977)",1,0.1,0.1,0,"Australia, New South Wales (1973-1977)",0,0,0,0,"Australia, New South Wales (1973-1977)",1,0.1,0.1,0,"Australia, New South Wales (1973-1977)",6,0.6,0.6,0,"Australia, New South Wales (1973-1977)",66,6.6,6.6,0.03,"Australia, New South Wales (1973-1977)",186,22.7,22.7,0.11,"Australia, New South Wales (1973-1977)",325,45.7,45.7,0.23,"Australia, New South Wales (1973-1977)",615,93.6,93.6,0.47,"Australia, New South Wales (1973-1977)",948,135.7,135.7,0.68,"Australia, New South Wales (1973-1977)",983,140.8,140.8,0.7,"Australia, New South Wales (1973-1977)",897,151.9,151.9,0.76,"Australia, New South Wales (1973-1977)",961,173.3,173.3,0.87,"Australia, New South Wales (1973-1977)",776,177.3,177.3,0.89,"Australia, New South Wales (1973-1977)",756,225.7,225.7,1.13,"Australia, New South Wales (1973-1977)",600,240.9,240.9,1.2,"Australia, New South Wales (1973-1977)",356,220.7,220.7,1.1,"Australia, New South Wales (1973-1977)",291,276.4,276.4,..,
Oceania,"  Australia, South (1977)",407,63.7,53.6,..,"  Australia, South (1977)",0,0,0,0,"  Australia, South (1977)",0,0,0,0,"  Australia, South (1977)",0,0,0,0,"  Australia, South (1977)",0,0,0,0,"  Australia, South (1977)",0,0,0,0,"  Australia, South (1977)",1,1.9,1.9,0.01,"  Australia, South (1977)",9,20,20,0.1,"  Australia, South (1977)",18,48.7,48.7,0.24,"  Australia, South (1977)",34,102.6,102.6,0.51,"  Australia, South (1977)",37,108.3,108.3,0.54,"  Australia, South (1977)",56,155.3,155.3,0.78,"  Australia, South (1977)",47,149.2,149.2,0.75,"  Australia, South (1977)",56,197.4,197.4,0.99,"  Australia, South (1977)",49,205.3,205.3,1.03,"  Australia, South (1977)",42,238.7,238.7,1.19,"  Australia, South (1977)",58,..,..,..,"  Australia, South (1977)",0,..,..,..,"  Australia, South (1977)",0,..,..,..,
Oceania,  New Zealand: Maori (1972-1976),194,31.5,64.1,..,  New Zealand: Maori (1972-1976),0,0,0,0,  New Zealand: Maori (1972-1976),0,0,0,0,  New Zealand: Maori (1972-1976),0,0,0,0,  New Zealand: Maori (1972-1976),0,0,0,0,  New Zealand: Maori (1972-1976),0,0,0,0,  New Zealand: Maori (1972-1976),4,9.4,9.4,0.05,  New Zealand: Maori (1972-1976),8,22.6,22.6,0.11,  New Zealand: Maori (1972-1976),23,71.6,71.6,0.36,  New Zealand: Maori (1972-1976),35,135.7,135.7,0.68,  New Zealand: Maori (1972-1976),34,162.4,162.4,0.81,  New Zealand: Maori (1972-1976),30,194.7,194.7,0.97,  New Zealand: Maori (1972-1976),15,128.6,128.6,0.64,  New Zealand: Maori (1972-1976),13,150.8,150.8,0.75,  New Zealand: Maori (1972-1976),10,171.2,171.2,0.86,  New Zealand: Maori (1972-1976),8,239.5,239.5,1.2,  New Zealand: Maori (1972-1976),4,202,202,1.01,  New Zealand: Maori (1972-1976),6,759.5,759.5,3.8,  New Zealand: Maori (1972-1976),4,629.9,629.9,..,
Oceania,  New Zealand: Non-Maori (1972-1976),5018,72.9,62.6,..,  New Zealand: Non-Maori (1972-1976),0,0,0,0,  New Zealand: Non-Maori (1972-1976),0,0,0,0,  New Zealand: Non-Maori (1972-1976),0,0,0,0,  New Zealand: Non-Maori (1972-1976),3,0.5,0.5,0,  New Zealand: Non-Maori (1972-1976),5,0.9,0.9,0,  New Zealand: Non-Maori (1972-1976),45,9,9,0.05,  New Zealand: Non-Maori (1972-1976),99,23.7,23.7,0.12,  New Zealand: Non-Maori (1972-1976),207,55.7,55.7,0.28,  New Zealand: Non-Maori (1972-1976),372,104.2,104.2,0.52,  New Zealand: Non-Maori (1972-1976),579,155.6,155.6,0.78,  New Zealand: Non-Maori (1972-1976),642,179.5,179.5,0.9,  New Zealand: Non-Maori (1972-1976),559,168.3,168.3,0.84,  New Zealand: Non-Maori (1972-1976),636,210,210,1.05,  New Zealand: Non-Maori (1972-1976),557,218,218,1.09,  New Zealand: Non-Maori (1972-1976),485,249,249,1.24,  New Zealand: Non-Maori (1972-1976),390,278.8,278.8,1.39,  New Zealand: Non-Maori (1972-1976),238,268.9,268.9,1.34,  New Zealand: Non-Maori (1972-1976),201,330.9,330.9,..,
Oceania,"  USA, Hawaii: Chinese (1973-1977)",86,72.8,55.3,..,"  USA, Hawaii: Chinese (1973-1977)",0,0,0,0,"  USA, Hawaii: Chinese (1973-1977)",0,0,0,0,"  USA, Hawaii: Chinese (1973-1977)",0,0,0,0,"  USA, Hawaii: Chinese (1973-1977)",0,0,0,0,"  USA, Hawaii: Chinese (1973-1977)",0,0,0,0,"  USA, Hawaii: Chinese (1973-1977)",1,9.1,9.1,0.05,"  USA, Hawaii: Chinese (1973-1977)",3,50.8,50.8,0.25,"  USA, Hawaii: Chinese (1973-1977)",2,30.1,30.1,0.15,"  USA, Hawaii: Chinese (1973-1977)",9,106.7,106.7,0.53,"  USA, Hawaii: Chinese (1973-1977)",8,93.1,93.1,0.47,"  USA, Hawaii: Chinese (1973-1977)",12,145.7,145.7,0.73,"  USA, Hawaii: Chinese (1973-1977)",14,222.6,222.6,1.11,"  USA, Hawaii: Chinese (1973-1977)",11,198.9,198.9,0.99,"  USA, Hawaii: Chinese (1973-1977)",5,120.9,120.9,0.6,"  USA, Hawaii: Chinese (1973-1977)",12,282,282,1.41,"  USA, Hawaii: Chinese (1973-1977)",6,285,285,1.43,"  USA, Hawaii: Chinese (1973-1977)",2,170.2,170.2,0.85,"  USA, Hawaii: Chinese (1973-1977)",1,114.3,114.3,..,
Oceania,"  USA, Hawaii: Filipino (1973-1977)",59,21.8,25.7,..,"  USA, Hawaii: Filipino (1973-1977)",0,0,0,0,"  USA, Hawaii: Filipino (1973-1977)",0,0,0,0,"  USA, Hawaii: Filipino (1973-1977)",0,0,0,0,"  USA, Hawaii: Filipino (1973-1977)",0,0,0,0,"  USA, Hawaii: Filipino (1973-1977)",0,0,0,0,"  USA, Hawaii: Filipino (1973-1977)",2,8.3,8.3,0.04,"  USA, Hawaii: Filipino (1973-1977)",3,13.2,13.2,0.07,"  USA, Hawaii: Filipino (1973-1977)",9,43.6,43.6,0.22,"  USA, Hawaii: Filipino (1973-1977)",6,40.8,40.8,0.2,"  USA, Hawaii: Filipino (1973-1977)",15,109.3,109.3,0.55,"  USA, Hawaii: Filipino (1973-1977)",6,52.1,52.1,0.26,"  USA, Hawaii: Filipino (1973-1977)",4,53.8,53.8,0.27,"  USA, Hawaii: Filipino (1973-1977)",4,62.5,62.5,0.31,"  USA, Hawaii: Filipino (1973-1977)",2,49.1,49.1,0.25,"  USA, Hawaii: Filipino (1973-1977)",4,94.8,94.8,0.47,"  USA, Hawaii: Filipino (1973-1977)",1,53.3,53.3,0.27,"  USA, Hawaii: Filipino (1973-1977)",3,285.7,285.7,1.43,"  USA, Hawaii: Filipino (1973-1977)",0,0,0,..,
Oceania,"  USA, Hawaii: Hawaiian (1973-1977)",197,50.3,87.5,..,"  USA, Hawaii: Hawaiian (1973-1977)",0,0,0,0,"  USA, Hawaii: Hawaiian (1973-1977)",0,0,0,0,"  USA, Hawaii: Hawaiian (1973-1977)",0,0,0,0,"  USA, Hawaii: Hawaiian (1973-1977)",0,0,0,0,"  USA, Hawaii: Hawaiian (1973-1977)",0,0,0,0,"  USA, Hawaii: Hawaiian (1973-1977)",2,5.8,5.8,0.03,"  USA, Hawaii: Hawaiian (1973-1977)",4,15.3,15.3,0.08,"  USA, Hawaii: Hawaiian (1973-1977)",14,64,64,0.32,"  USA, Hawaii: Hawaiian (1973-1977)",19,109.2,109.2,0.55,"  USA, Hawaii: Hawaiian (1973-1977)",26,158.5,158.5,0.79,"  USA, Hawaii: Hawaiian (1973-1977)",33,286.5,286.5,1.43,"  USA, Hawaii: Hawaiian (1973-1977)",24,221.8,221.8,1.11,"  USA, Hawaii: Hawaiian (1973-1977)",18,262.2,262.2,1.31,"  USA, Hawaii: Hawaiian (1973-1977)",26,522.6,522.6,2.61,"  USA, Hawaii: Hawaiian (1973-1977)",12,313.3,313.3,1.57,"  USA, Hawaii: Hawaiian (1973-1977)",8,434.8,434.8,2.17,"  USA, Hawaii: Hawaiian (1973-1977)",6,585.4,585.4,2.93,"  USA, Hawaii: Hawaiian (1973-1977)",5,653.6,653.6,..,
Oceania,"  USA, Hawaii: Japanese (1973-1977)",391,64.5,47.1,..,"  USA, Hawaii: Japanese (1973-1977)",0,0,0,0,"  USA, Hawaii: Japanese (1973-1977)",0,0,0,0,"  USA, Hawaii: Japanese (1973-1977)",0,0,0,0,"  USA, Hawaii: Japanese (1973-1977)",0,0,0,0,"  USA, Hawaii: Japanese (1973-1977)",0,0,0,0,"  USA, Hawaii: Japanese (1973-1977)",1,2.3,2.3,0.01,"  USA, Hawaii: Japanese (1973-1977)",10,27.7,27.7,0.14,"  USA, Hawaii: Japanese (1973-1977)",16,46.4,46.4,0.23,"  USA, Hawaii: Japanese (1973-1977)",38,87.5,87.5,0.44,"  USA, Hawaii: Japanese (1973-1977)",76,135.5,135.5,0.68,"  USA, Hawaii: Japanese (1973-1977)",75,143.2,143.2,0.72,"  USA, Hawaii: Japanese (1973-1977)",64,146.9,146.9,0.73,"  USA, Hawaii: Japanese (1973-1977)",50,181.1,181.1,0.91,"  USA, Hawaii: Japanese (1973-1977)",37,204.3,204.3,1.02,"  USA, Hawaii: Japanese (1973-1977)",12,85,85,0.43,"  USA, Hawaii: Japanese (1973-1977)",5,40.1,40.1,0.2,"  USA, Hawaii: Japanese (1973-1977)",3,43.1,43.1,0.22,"  USA, Hawaii: Japanese (1973-1977)",4,77,77,..,
Oceania,"  USA, Hawaii: White (1973-1977)",506,83.3,85.6,..,"  USA, Hawaii: White (1973-1977)",0,0,0,0,"  USA, Hawaii: White (1973-1977)",0,0,0,0,"  USA, Hawaii: White (1973-1977)",0,0,0,0,"  USA, Hawaii: White (1973-1977)",0,0,0,0,"  USA, Hawaii: White (1973-1977)",0,0,0,0,"  USA, Hawaii: White (1973-1977)",3,4,4,0.02,"  USA, Hawaii: White (1973-1977)",13,22.4,22.4,0.11,"  USA, Hawaii: White (1973-1977)",35,82.1,82.1,0.41,"  USA, Hawaii: White (1973-1977)",46,139.7,139.7,0.7,"  USA, Hawaii: White (1973-1977)",57,185.3,185.3,0.93,"  USA, Hawaii: White (1973-1977)",68,211.3,211.3,1.06,"  USA, Hawaii: White (1973-1977)",53,225.3,225.3,1.13,"  USA, Hawaii: White (1973-1977)",67,341.1,341.1,1.71,"  USA, Hawaii: White (1973-1977)",54,335.2,335.2,1.68,"  USA, Hawaii: White (1973-1977)",55,451.2,451.2,2.26,"  USA, Hawaii: White (1973-1977)",29,378.8,378.8,1.89,"  USA, Hawaii: White (1973-1977)",17,389.5,389.5,1.95,"  USA, Hawaii: White (1973-1977)",9,291.3,291.3,..,
,,14627,524.5,534.7,0,0,1,0.1,0.1,0,0,1,0.1,0.1,0,0,0,0,0,0,0,4,0.6,0.6,0,0,11,1.5,1.5,0,0,125,56.4,56.4,0.29,0,335,218.4,218.4,1.09,0,649,487.9,487.9,2.44,0,1174,920,920,4.6,0,1780,1243.7,1243.7,6.23,0,1905,1509.1,1509.1,7.55,0,1677,1468.4,1468.4,7.34,0,1816,1777.3,1777.3,8.89,0,1516,2003.9,2003.9,10.03,0,1386,2179.2,2179.2,10.9,0,1101,1913.7,1913.7,9.56,0,631,2723,2723,13.62,0,515,2373.4,2373.4,0,
