,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Asia,"  Japan, Nagasaki (1998-2002)",2481,61.6,38.1,..,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",0,0,0,0,"  Japan, Nagasaki (1998-2002)",5,2.4,2.4,0.01,"  Japan, Nagasaki (1998-2002)",14,6.1,6.1,0.03,"  Japan, Nagasaki (1998-2002)",48,21.1,21.1,0.11,"  Japan, Nagasaki (1998-2002)",115,49.7,49.7,0.25,"  Japan, Nagasaki (1998-2002)",218,85.6,85.6,0.43,"  Japan, Nagasaki (1998-2002)",377,128.2,128.2,0.64,"  Japan, Nagasaki (1998-2002)",309,103.7,103.7,0.52,"  Japan, Nagasaki (1998-2002)",259,105.4,105.4,0.53,"  Japan, Nagasaki (1998-2002)",271,106.5,106.5,0.53,"  Japan, Nagasaki (1998-2002)",264,101.6,101.6,0.51,"  Japan, Nagasaki (1998-2002)",237,98.8,98.8,0.49,"  Japan, Nagasaki (1998-2002)",164,83.4,83.4,0.42,"  Japan, Nagasaki (1998-2002)",107,82.2,82.2,0.41,"  Japan, Nagasaki (1998-2002)",93,75,75,..,
Asia,"  Japan, Osaka Prefecture (1998-2002)",11103,49.3,32,..,"  Japan, Osaka Prefecture (1998-2002)",0,0,0,0,"  Japan, Osaka Prefecture (1998-2002)",0,0,0,0,"  Japan, Osaka Prefecture (1998-2002)",0,0,0,0,"  Japan, Osaka Prefecture (1998-2002)",2,0.2,0.2,0,"  Japan, Osaka Prefecture (1998-2002)",13,0.8,0.8,0,"  Japan, Osaka Prefecture (1998-2002)",70,3.6,3.6,0.02,"  Japan, Osaka Prefecture (1998-2002)",233,13.7,13.8,0.07,"  Japan, Osaka Prefecture (1998-2002)",549,38.2,38.3,0.19,"  Japan, Osaka Prefecture (1998-2002)",879,71.5,71.6,0.36,"  Japan, Osaka Prefecture (1998-2002)",1567,108.2,108.4,0.54,"  Japan, Osaka Prefecture (1998-2002)",1804,94.6,94.7,0.47,"  Japan, Osaka Prefecture (1998-2002)",1509,87.4,87.6,0.44,"  Japan, Osaka Prefecture (1998-2002)",1266,86.9,87,0.44,"  Japan, Osaka Prefecture (1998-2002)",1076,87.5,87.7,0.44,"  Japan, Osaka Prefecture (1998-2002)",811,85.7,85.8,0.43,"  Japan, Osaka Prefecture (1998-2002)",636,90.7,90.9,0.45,"  Japan, Osaka Prefecture (1998-2002)",369,77.9,78.1,0.39,"  Japan, Osaka Prefecture (1998-2002)",298,68,68.2,..,
Asia,"  Japan, Yamagata Prefecture (1998-2002)",1882,58.5,35.3,..,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",0,0,0,0,"  Japan, Yamagata Prefecture (1998-2002)",2,1.3,1.3,0.01,"  Japan, Yamagata Prefecture (1998-2002)",10,5.7,5.7,0.03,"  Japan, Yamagata Prefecture (1998-2002)",27,15.9,15.9,0.08,"  Japan, Yamagata Prefecture (1998-2002)",75,41.7,41.7,0.21,"  Japan, Yamagata Prefecture (1998-2002)",174,86.5,86.5,0.43,"  Japan, Yamagata Prefecture (1998-2002)",267,115.9,115.9,0.58,"  Japan, Yamagata Prefecture (1998-2002)",242,106.7,106.7,0.53,"  Japan, Yamagata Prefecture (1998-2002)",186,98.5,98.5,0.49,"  Japan, Yamagata Prefecture (1998-2002)",211,101.4,101.4,0.51,"  Japan, Yamagata Prefecture (1998-2002)",190,83.6,83.6,0.42,"  Japan, Yamagata Prefecture (1998-2002)",201,89.5,89.5,0.45,"  Japan, Yamagata Prefecture (1998-2002)",146,81.5,81.5,0.41,"  Japan, Yamagata Prefecture (1998-2002)",93,81.4,81.4,0.41,"  Japan, Yamagata Prefecture (1998-2002)",58,58,58,..,
Asia,  Kuwait: Kuwaitis (1998-2002),551,25.4,41.3,..,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Kuwaitis (1998-2002),16,9.3,9.3,0.05,  Kuwait: Kuwaitis (1998-2002),36,23.3,23.3,0.12,  Kuwait: Kuwaitis (1998-2002),45,33.6,33.6,0.17,  Kuwait: Kuwaitis (1998-2002),77,71,71,0.36,  Kuwait: Kuwaitis (1998-2002),121,140.5,140.5,0.7,  Kuwait: Kuwaitis (1998-2002),76,118,118,0.59,  Kuwait: Kuwaitis (1998-2002),64,127.6,127.6,0.64,  Kuwait: Kuwaitis (1998-2002),39,107,107,0.53,  Kuwait: Kuwaitis (1998-2002),44,171.8,171.8,0.86,  Kuwait: Kuwaitis (1998-2002),12,79.1,79.1,0.4,  Kuwait: Kuwaitis (1998-2002),11,..,..,..,  Kuwait: Kuwaitis (1998-2002),6,..,..,..,  Kuwait: Kuwaitis (1998-2002),4,..,..,..,
Asia,  Kuwait: Non-Kuwaitis (1998-2002),519,24.7,39.2,..,  Kuwait: Non-Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Non-Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Non-Kuwaitis (1998-2002),0,0,0,0,  Kuwait: Non-Kuwaitis (1998-2002),1,0.7,0.7,0,  Kuwait: Non-Kuwaitis (1998-2002),1,0.4,0.4,0,  Kuwait: Non-Kuwaitis (1998-2002),16,5.2,5.2,0.03,  Kuwait: Non-Kuwaitis (1998-2002),21,6,6,0.03,  Kuwait: Non-Kuwaitis (1998-2002),93,33.5,33.6,0.17,  Kuwait: Non-Kuwaitis (1998-2002),114,56.5,56.7,0.28,  Kuwait: Non-Kuwaitis (1998-2002),104,91.3,91.4,0.46,  Kuwait: Non-Kuwaitis (1998-2002),60,100.9,101.1,0.51,  Kuwait: Non-Kuwaitis (1998-2002),45,147.8,148.1,0.74,  Kuwait: Non-Kuwaitis (1998-2002),29,166.1,166.5,0.83,  Kuwait: Non-Kuwaitis (1998-2002),15,142,142.3,0.71,  Kuwait: Non-Kuwaitis (1998-2002),12,180.3,180.7,0.9,  Kuwait: Non-Kuwaitis (1998-2002),3,..,..,..,  Kuwait: Non-Kuwaitis (1998-2002),1,..,..,..,  Kuwait: Non-Kuwaitis (1998-2002),3,..,..,..,
Asia,"  Malaysia, Penang (1998-2002)",1055,41.7,43.9,..,"  Malaysia, Penang (1998-2002)",0,0,0,0,"  Malaysia, Penang (1998-2002)",0,0,0,0,"  Malaysia, Penang (1998-2002)",0,0,0,0,"  Malaysia, Penang (1998-2002)",1,0.4,0.4,0,"  Malaysia, Penang (1998-2002)",4,1.5,1.5,0.01,"  Malaysia, Penang (1998-2002)",10,4.4,4.4,0.02,"  Malaysia, Penang (1998-2002)",40,19.1,19.1,0.1,"  Malaysia, Penang (1998-2002)",81,40.7,40.7,0.2,"  Malaysia, Penang (1998-2002)",133,72.4,72.4,0.36,"  Malaysia, Penang (1998-2002)",195,129.7,129.7,0.65,"  Malaysia, Penang (1998-2002)",166,134.6,134.6,0.67,"  Malaysia, Penang (1998-2002)",146,176.7,176.7,0.88,"  Malaysia, Penang (1998-2002)",111,142.6,142.6,0.71,"  Malaysia, Penang (1998-2002)",71,131.7,131.7,0.66,"  Malaysia, Penang (1998-2002)",40,95.1,95.1,0.48,"  Malaysia, Penang (1998-2002)",36,..,..,..,"  Malaysia, Penang (1998-2002)",13,..,..,..,"  Malaysia, Penang (1998-2002)",8,..,..,..,
Asia,"  Malaysia, Sarawak (1998-2002)",845,16.6,20.5,..,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",0,0,0,0,"  Malaysia, Sarawak (1998-2002)",3,0.7,0.7,0,"  Malaysia, Sarawak (1998-2002)",19,4.4,4.4,0.02,"  Malaysia, Sarawak (1998-2002)",50,12.4,12.5,0.06,"  Malaysia, Sarawak (1998-2002)",84,23.2,23.2,0.12,"  Malaysia, Sarawak (1998-2002)",142,45.9,46,0.23,"  Malaysia, Sarawak (1998-2002)",166,68.2,68.5,0.34,"  Malaysia, Sarawak (1998-2002)",120,61.3,61.6,0.31,"  Malaysia, Sarawak (1998-2002)",79,55,55.2,0.28,"  Malaysia, Sarawak (1998-2002)",66,58.3,58.5,0.29,"  Malaysia, Sarawak (1998-2002)",43,46.9,47.1,0.24,"  Malaysia, Sarawak (1998-2002)",30,47.2,47.4,0.24,"  Malaysia, Sarawak (1998-2002)",20,..,..,..,"  Malaysia, Sarawak (1998-2002)",17,..,..,..,"  Malaysia, Sarawak (1998-2002)",3,..,..,..,
Asia,  Oman: Omani (1998-2001),265,7.7,14.6,..,  Oman: Omani (1998-2001),0,0,0,0,  Oman: Omani (1998-2001),0,0,0,0,  Oman: Omani (1998-2001),0,0,0,0,  Oman: Omani (1998-2001),1,0.2,0.2,0,  Oman: Omani (1998-2001),3,0.8,0.8,0,  Oman: Omani (1998-2001),15,6.1,6.2,0.03,  Oman: Omani (1998-2001),13,7.8,7.9,0.04,  Oman: Omani (1998-2001),30,21.5,21.7,0.11,  Oman: Omani (1998-2001),41,31.9,32.1,0.16,  Oman: Omani (1998-2001),43,43.3,43.6,0.22,  Oman: Omani (1998-2001),41,48.9,49.3,0.25,  Oman: Omani (1998-2001),21,28.9,29.1,0.15,  Oman: Omani (1998-2001),25,50.5,50.9,0.25,  Oman: Omani (1998-2001),9,21.1,21.2,0.11,  Oman: Omani (1998-2001),12,48.3,48.6,0.24,  Oman: Omani (1998-2001),4,..,..,..,  Oman: Omani (1998-2001),3,..,..,..,  Oman: Omani (1998-2001),2,..,..,..,
Asia,"  Pakistan, South Karachi (1998-2002)",1497,37.7,69,..,"  Pakistan, South Karachi (1998-2002)",0,0,0,0,"  Pakistan, South Karachi (1998-2002)",0,0,0,0,"  Pakistan, South Karachi (1998-2002)",0,0,0,0,"  Pakistan, South Karachi (1998-2002)",2,0.5,0.5,0,"  Pakistan, South Karachi (1998-2002)",21,5.9,5.9,0.03,"  Pakistan, South Karachi (1998-2002)",57,18.5,18.5,0.09,"  Pakistan, South Karachi (1998-2002)",86,38.8,38.8,0.19,"  Pakistan, South Karachi (1998-2002)",209,96,96,0.48,"  Pakistan, South Karachi (1998-2002)",234,121.2,121.2,0.61,"  Pakistan, South Karachi (1998-2002)",208,148.8,148.8,0.74,"  Pakistan, South Karachi (1998-2002)",176,208.2,208.2,1.04,"  Pakistan, South Karachi (1998-2002)",160,214.5,214.5,1.07,"  Pakistan, South Karachi (1998-2002)",145,239,239,1.19,"  Pakistan, South Karachi (1998-2002)",94,296.4,296.4,1.48,"  Pakistan, South Karachi (1998-2002)",56,142.8,142.8,0.71,"  Pakistan, South Karachi (1998-2002)",25,..,..,..,"  Pakistan, South Karachi (1998-2002)",15,..,..,..,"  Pakistan, South Karachi (1998-2002)",9,..,..,..,
Asia,"  Philippines, Manila (1998-2002)",5148,38.3,55.2,..,"  Philippines, Manila (1998-2002)",0,0,0,0,"  Philippines, Manila (1998-2002)",0,0,0,0,"  Philippines, Manila (1998-2002)",0,0,0,0,"  Philippines, Manila (1998-2002)",9,0.6,0.7,0,"  Philippines, Manila (1998-2002)",27,1.7,1.8,0.01,"  Philippines, Manila (1998-2002)",65,4.9,5,0.02,"  Philippines, Manila (1998-2002)",239,20.8,21.1,0.11,"  Philippines, Manila (1998-2002)",460,48.5,49.3,0.25,"  Philippines, Manila (1998-2002)",705,87.5,88.8,0.44,"  Philippines, Manila (1998-2002)",837,134.2,136.3,0.68,"  Philippines, Manila (1998-2002)",745,152.1,154.4,0.77,"  Philippines, Manila (1998-2002)",564,186.1,188.9,0.94,"  Philippines, Manila (1998-2002)",485,179.6,182.3,0.91,"  Philippines, Manila (1998-2002)",394,214.4,217.6,1.09,"  Philippines, Manila (1998-2002)",244,195.7,198.6,0.99,"  Philippines, Manila (1998-2002)",158,199.4,202.3,1.01,"  Philippines, Manila (1998-2002)",75,..,..,..,"  Philippines, Manila (1998-2002)",65,..,..,..,
Asia,  Republic of Korea (1999-2002),26441,27.8,23.3,..,  Republic of Korea (1999-2002),0,0,0,0,  Republic of Korea (1999-2002),0,0,0,0,  Republic of Korea (1999-2002),1,0,0,0,  Republic of Korea (1999-2002),15,0.2,0.2,0,  Republic of Korea (1999-2002),87,1.1,1.1,0.01,  Republic of Korea (1999-2002),569,6.6,6.6,0.03,  Republic of Korea (1999-2002),1721,19.4,19.4,0.1,  Republic of Korea (1999-2002),3328,39.3,39.3,0.2,  Republic of Korea (1999-2002),5199,64,64,0.32,  Republic of Korea (1999-2002),4901,82.1,82.1,0.41,  Republic of Korea (1999-2002),3524,75.4,75.4,0.38,  Republic of Korea (1999-2002),2619,61.3,61.3,0.31,  Republic of Korea (1999-2002),1919,48.8,48.8,0.24,  Republic of Korea (1999-2002),1172,37.7,37.7,0.19,  Republic of Korea (1999-2002),680,30,30,0.15,  Republic of Korea (1999-2002),383,24.8,24.8,0.12,  Republic of Korea (1999-2002),186,21.1,21.1,0.11,  Republic of Korea (1999-2002),137,23.2,23.2,..,
Asia,  Singapore (1998-2002),5335,66.3,54.1,..,  Singapore (1998-2002),0,0,0,0,  Singapore (1998-2002),0,0,0,0,  Singapore (1998-2002),0,0,0,0,  Singapore (1998-2002),2,0.4,0.4,0,  Singapore (1998-2002),8,1.5,1.5,0.01,  Singapore (1998-2002),32,4.7,4.7,0.02,  Singapore (1998-2002),165,22.6,22.6,0.11,  Singapore (1998-2002),417,52.8,52.8,0.26,  Singapore (1998-2002),764,99.9,99.9,0.5,  Singapore (1998-2002),1064,165.1,165.1,0.83,  Singapore (1998-2002),852,167,167.1,0.84,  Singapore (1998-2002),612,195.7,195.7,0.98,  Singapore (1998-2002),447,159.8,159.8,0.8,  Singapore (1998-2002),357,155.6,155.6,0.78,  Singapore (1998-2002),255,143.1,143.1,0.72,  Singapore (1998-2002),167,152.6,152.7,0.76,  Singapore (1998-2002),114,..,..,..,  Singapore (1998-2002),78,..,..,..,
Asia,"  Thailand, Chiang Mai (1998-2002)",959,25.3,21.6,..,"  Thailand, Chiang Mai (1998-2002)",0,0,0,0,"  Thailand, Chiang Mai (1998-2002)",0,0,0,0,"  Thailand, Chiang Mai (1998-2002)",0,0,0,0,"  Thailand, Chiang Mai (1998-2002)",1,0.3,0.3,0,"  Thailand, Chiang Mai (1998-2002)",3,1,1,0,"  Thailand, Chiang Mai (1998-2002)",11,3.8,3.8,0.02,"  Thailand, Chiang Mai (1998-2002)",41,12.4,12.4,0.06,"  Thailand, Chiang Mai (1998-2002)",99,26.4,26.4,0.13,"  Thailand, Chiang Mai (1998-2002)",185,50,50,0.25,"  Thailand, Chiang Mai (1998-2002)",199,73.6,73.6,0.37,"  Thailand, Chiang Mai (1998-2002)",116,67.2,67.2,0.34,"  Thailand, Chiang Mai (1998-2002)",77,61.2,61.2,0.31,"  Thailand, Chiang Mai (1998-2002)",69,52.2,52.2,0.26,"  Thailand, Chiang Mai (1998-2002)",73,57.2,57.2,0.29,"  Thailand, Chiang Mai (1998-2002)",38,41.5,41.5,0.21,"  Thailand, Chiang Mai (1998-2002)",32,..,..,..,"  Thailand, Chiang Mai (1998-2002)",13,..,..,..,"  Thailand, Chiang Mai (1998-2002)",2,..,..,..,
Asia,"  Thailand, Lampang (1998-2002)",538,27.5,22,..,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",0,0,0,0,"  Thailand, Lampang (1998-2002)",2,1.6,1.6,0.01,"  Thailand, Lampang (1998-2002)",8,5.6,5.6,0.03,"  Thailand, Lampang (1998-2002)",22,12.5,12.5,0.06,"  Thailand, Lampang (1998-2002)",63,32,32,0.16,"  Thailand, Lampang (1998-2002)",93,49.4,49.4,0.25,"  Thailand, Lampang (1998-2002)",101,69.7,69.7,0.35,"  Thailand, Lampang (1998-2002)",73,74.8,74.8,0.37,"  Thailand, Lampang (1998-2002)",45,55.7,55.7,0.28,"  Thailand, Lampang (1998-2002)",51,64.6,64.6,0.32,"  Thailand, Lampang (1998-2002)",26,35.5,35.5,0.18,"  Thailand, Lampang (1998-2002)",28,54.2,54.2,0.27,"  Thailand, Lampang (1998-2002)",16,52.5,52.5,0.26,"  Thailand, Lampang (1998-2002)",5,29.6,29.6,0.15,"  Thailand, Lampang (1998-2002)",5,42.1,42.1,..,
Asia,"  Thailand, Songkhla (1998-2002)",593,18.5,18.2,..,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",0,0,0,0,"  Thailand, Songkhla (1998-2002)",1,0.3,0.3,0,"  Thailand, Songkhla (1998-2002)",12,4.1,4.1,0.02,"  Thailand, Songkhla (1998-2002)",42,15.1,15.1,0.08,"  Thailand, Songkhla (1998-2002)",67,25.4,25.4,0.13,"  Thailand, Songkhla (1998-2002)",101,44.4,44.4,0.22,"  Thailand, Songkhla (1998-2002)",104,57.4,57.4,0.29,"  Thailand, Songkhla (1998-2002)",79,57.8,57.8,0.29,"  Thailand, Songkhla (1998-2002)",50,45.8,45.8,0.23,"  Thailand, Songkhla (1998-2002)",44,42.4,42.4,0.21,"  Thailand, Songkhla (1998-2002)",29,35.5,35.5,0.18,"  Thailand, Songkhla (1998-2002)",29,45.9,45.9,0.23,"  Thailand, Songkhla (1998-2002)",24,..,..,..,"  Thailand, Songkhla (1998-2002)",8,..,..,..,"  Thailand, Songkhla (1998-2002)",3,..,..,..,
Asia,"  Turkey, Antalya (1998-2002)",940,27.3,29.1,..,"  Turkey, Antalya (1998-2002)",0,0,0,0,"  Turkey, Antalya (1998-2002)",0,0,0,0,"  Turkey, Antalya (1998-2002)",0,0,0,0,"  Turkey, Antalya (1998-2002)",1,0.3,0.3,0,"  Turkey, Antalya (1998-2002)",2,0.6,0.6,0,"  Turkey, Antalya (1998-2002)",19,5.6,5.6,0.03,"  Turkey, Antalya (1998-2002)",45,14.5,14.6,0.07,"  Turkey, Antalya (1998-2002)",96,34.2,34.3,0.17,"  Turkey, Antalya (1998-2002)",135,58.7,58.9,0.29,"  Turkey, Antalya (1998-2002)",160,86.3,86.6,0.43,"  Turkey, Antalya (1998-2002)",130,85.5,85.8,0.43,"  Turkey, Antalya (1998-2002)",103,88,88.3,0.44,"  Turkey, Antalya (1998-2002)",77,74.8,75.1,0.38,"  Turkey, Antalya (1998-2002)",71,86.5,86.8,0.43,"  Turkey, Antalya (1998-2002)",54,90.9,91.2,0.46,"  Turkey, Antalya (1998-2002)",28,110.3,110.6,0.55,"  Turkey, Antalya (1998-2002)",10,69.9,70.1,0.35,"  Turkey, Antalya (1998-2002)",6,48,48.2,..,
Asia,"  Turkey, Izmir (1998-2002)",3071,36.8,34.8,..,"  Turkey, Izmir (1998-2002)",0,0,0,0,"  Turkey, Izmir (1998-2002)",0,0,0,0,"  Turkey, Izmir (1998-2002)",0,0,0,0,"  Turkey, Izmir (1998-2002)",0,0,0,0,"  Turkey, Izmir (1998-2002)",8,1,1,0,"  Turkey, Izmir (1998-2002)",42,5.4,5.4,0.03,"  Turkey, Izmir (1998-2002)",138,19.8,19.8,0.1,"  Turkey, Izmir (1998-2002)",240,36.3,36.3,0.18,"  Turkey, Izmir (1998-2002)",416,70.9,71,0.35,"  Turkey, Izmir (1998-2002)",456,90.4,90.5,0.45,"  Turkey, Izmir (1998-2002)",429,98.6,98.8,0.49,"  Turkey, Izmir (1998-2002)",321,96.6,96.8,0.48,"  Turkey, Izmir (1998-2002)",342,116.9,117.1,0.59,"  Turkey, Izmir (1998-2002)",250,99.8,100,0.5,"  Turkey, Izmir (1998-2002)",240,129.8,130,0.65,"  Turkey, Izmir (1998-2002)",123,128.9,129.1,0.65,"  Turkey, Izmir (1998-2002)",39,91.1,91.2,0.46,"  Turkey, Izmir (1998-2002)",22,75.8,75.9,..,
,,127152,1327.7,1223.2,0,0,5,1.5,1.5,0.01,0,2,0.1,0.1,0,0,4,0.2,0.2,0,0,60,7.5,7.6,0,0,349,41.7,41.8,0.18,0,1724,190.2,190.6,0.94,0,4919,591.4,592.6,2.96,0,10247,1345,1346.9,6.74,0,17275,2458,2461.6,12.3,0,20635,3528,3533.3,17.69,0,17758,3696.4,3702.9,18.52,0,13211,3714.5,3721.1,18.64,0,11912,3701.4,3708.4,18.51,0,9956,3785.8,3792.8,19.02,0,7854,3423.9,3430.5,17.17,0,5441,1993.2,1998.5,9.98,0,3267,1368.7,1369.5,6.84,0,2346,1075.7,1076.5,0,
Europe,Austria (1998-2002),23551,113.7,67.2,..,Austria (1998-2002),0,0,0,0,Austria (1998-2002),0,0,0,0,  Austria (1998-2002),0,0,0,0,Austria (1998-2002),1,0.1,0.1,0,  Austria (1998-2002),11,0.9,0.9,0,Austria (1998-2002),77,5.5,5.5,0.03,Austria (1998-2002),364,21.7,21.7,0.11,Austria (1998-2002),798,46.8,46.8,0.23,Austria (1998-2002),1422,94.3,94.3,0.47,Austria (1998-2002),1914,146.8,146.8,0.73,Austria (1998-2002),2344,189.5,189.5,0.95,Austria (1998-2002),2773,222.9,222.9,1.11,Austria (1998-2002),2812,260,260,1.3,Austria (1998-2002),2349,254.8,254.8,1.27,Austria (1998-2002),2642,274.5,274.5,1.37,Austria (1998-2002),2917,311.9,311.9,1.56,Austria (1998-2002),1538,303.1,303.1,1.52,Austria (1998-2002),1589,300.6,300.6,..,
Europe,  Belarus (1998-2002),14046,52.6,35.6,..,  Belarus (1998-2002),0,0,0,0,  Belarus (1998-2002),0,0,0,0,  Belarus (1998-2002),0,0,0,0,  Belarus (1998-2002),1,0,0,0,  Belarus (1998-2002),13,0.7,0.7,0,  Belarus (1998-2002),74,4.3,4.3,0.02,  Belarus (1998-2002),254,14.4,14.4,0.07,  Belarus (1998-2002),660,32.4,32.4,0.16,  Belarus (1998-2002),1398,65.7,65.7,0.33,  Belarus (1998-2002),1843,99.8,99.8,0.5,  Belarus (1998-2002),1683,114,114,0.57,  Belarus (1998-2002),1274,107.3,107.3,0.54,  Belarus (1998-2002),1948,121.7,121.7,0.61,  Belarus (1998-2002),1660,113.3,113.3,0.57,  Belarus (1998-2002),1623,116.5,116.5,0.58,  Belarus (1998-2002),1049,115.3,115.3,0.58,  Belarus (1998-2002),360,89.2,89.2,0.45,  Belarus (1998-2002),206,56.6,56.6,..,
Europe,"  Belgium, Antwerp (1998-2002)",6288,150.8,93.2,..,"  Belgium, Antwerp (1998-2002)",0,0,0,0,"  Belgium, Antwerp (1998-2002)",0,0,0,0,"  Belgium, Antwerp (1998-2002)",0,0,0,0,"  Belgium, Antwerp (1998-2002)",0,0,0,0,"  Belgium, Antwerp (1998-2002)",1,0.4,0.4,0,"  Belgium, Antwerp (1998-2002)",18,6.8,6.8,0.03,"  Belgium, Antwerp (1998-2002)",85,28,28,0.14,"  Belgium, Antwerp (1998-2002)",246,75.3,75.3,0.38,"  Belgium, Antwerp (1998-2002)",380,122.3,122.3,0.61,"  Belgium, Antwerp (1998-2002)",633,225,225,1.12,"  Belgium, Antwerp (1998-2002)",799,303,303,1.51,"  Belgium, Antwerp (1998-2002)",766,346.8,346.8,1.73,"  Belgium, Antwerp (1998-2002)",756,341,341,1.7,"  Belgium, Antwerp (1998-2002)",758,339.6,339.6,1.7,"  Belgium, Antwerp (1998-2002)",652,320,320,1.6,"  Belgium, Antwerp (1998-2002)",581,340.8,340.8,1.7,"  Belgium, Antwerp (1998-2002)",344,..,..,..,"  Belgium, Antwerp (1998-2002)",269,..,..,..,
Europe,"  Belgium, Flanders (1998-2001)",19351,160.7,101.3,..,"  Belgium, Flanders (1998-2001)",0,0,0,0,"  Belgium, Flanders (1998-2001)",0,0,0,0,"  Belgium, Flanders (1998-2001)",0,0,0,0,"  Belgium, Flanders (1998-2001)",6,0.9,0.9,0,"  Belgium, Flanders (1998-2001)",12,1.7,1.7,0.01,"  Belgium, Flanders (1998-2001)",100,13,13,0.06,"  Belgium, Flanders (1998-2001)",319,36.5,36.5,0.18,"  Belgium, Flanders (1998-2001)",762,80.8,80.8,0.4,"  Belgium, Flanders (1998-2001)",1333,148.4,148.4,0.74,"  Belgium, Flanders (1998-2001)",2112,259,259,1.29,"  Belgium, Flanders (1998-2001)",2460,320.8,320.8,1.6,"  Belgium, Flanders (1998-2001)",2274,356.7,356.7,1.78,"  Belgium, Flanders (1998-2001)",2457,376.6,376.6,1.88,"  Belgium, Flanders (1998-2001)",2274,346.5,346.5,1.73,"  Belgium, Flanders (1998-2001)",1906,323.4,323.4,1.62,"  Belgium, Flanders (1998-2001)",1643,336.6,336.6,1.68,"  Belgium, Flanders (1998-2001)",853,320.9,320.9,1.6,"  Belgium, Flanders (1998-2001)",840,280.3,280.3,..,
Europe,  Bulgaria (1998-2002),16212,78.2,47.9,..,  Bulgaria (1998-2002),0,0,0,0,  Bulgaria (1998-2002),0,0,0,0,  Bulgaria (1998-2002),0,0,0,0,  Bulgaria (1998-2002),3,0.2,0.2,0,  Bulgaria (1998-2002),15,1,1,0.01,  Bulgaria (1998-2002),97,6.7,6.7,0.03,  Bulgaria (1998-2002),266,19.7,19.7,0.1,  Bulgaria (1998-2002),624,46.4,46.4,0.23,  Bulgaria (1998-2002),1192,84,84,0.42,  Bulgaria (1998-2002),1832,123.3,123.3,0.62,  Bulgaria (1998-2002),1975,132.6,132.6,0.66,  Bulgaria (1998-2002),1834,144.5,144.5,0.72,  Bulgaria (1998-2002),2013,165.1,165.1,0.83,  Bulgaria (1998-2002),2225,176.2,176.2,0.88,  Bulgaria (1998-2002),1960,176.1,176.1,0.88,  Bulgaria (1998-2002),1399,165.8,165.8,0.83,  Bulgaria (1998-2002),504,142.8,142.8,0.71,  Bulgaria (1998-2002),273,122.8,122.8,..,
