,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  Spain, Tarragona (1980-1983)",4,0.4,0.3,..,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",1,1.6,1.6,0.01,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",1,2.6,2.6,0.01,"  Spain, Tarragona (1980-1983)",1,3.2,3.2,0.02,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",1,8.6,8.6,0.04,"  Spain, Tarragona (1980-1983)",0,0,0,..,
Europe,"  Spain, Zaragoza (1978-1982)",9,0.4,0.3,..,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",1,0.8,0.8,0,"  Spain, Zaragoza (1978-1982)",1,0.8,0.8,0,"  Spain, Zaragoza (1978-1982)",2,2.1,2.1,0.01,"  Spain, Zaragoza (1978-1982)",1,1.4,1.4,0.01,"  Spain, Zaragoza (1978-1982)",1,1.5,1.5,0.01,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",3,15.7,15.7,0.08,"  Spain, Zaragoza (1978-1982)",0,0,0,..,
Europe,  Sweden (1978-1982),132,0.6,0.4,..,  Sweden (1978-1982),0,0,0,0,  Sweden (1978-1982),0,0,0,0,  Sweden (1978-1982),0,0,0,0,  Sweden (1978-1982),0,0,0,0,  Sweden (1978-1982),0,0,0,0,  Sweden (1978-1982),0,0,0,0,  Sweden (1978-1982),0,0,0,0,  Sweden (1978-1982),1,0.1,0.1,0,  Sweden (1978-1982),0,0,0,0,  Sweden (1978-1982),4,0.4,0.4,0,  Sweden (1978-1982),9,0.8,0.8,0,  Sweden (1978-1982),7,0.6,0.6,0,  Sweden (1978-1982),18,1.6,1.6,0.01,  Sweden (1978-1982),14,1.3,1.3,0.01,  Sweden (1978-1982),28,3.3,3.3,0.02,  Sweden (1978-1982),21,3.7,3.7,0.02,  Sweden (1978-1982),19,6.2,6.2,0.03,  Sweden (1978-1982),11,6.7,6.7,..,
Europe,"  Switzerland, Basel (1981-1982)",5,1.2,0.7,..,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",1,4.2,4.2,0.02,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",2,14.2,14.2,0.07,"  Switzerland, Basel (1981-1982)",2,20.6,20.6,0.1,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,..,
Europe,"  Switzerland, Geneva (1979-1982)",5,0.8,0.6,..,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",1,1.9,1.9,0.01,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",1,4.5,4.5,0.02,"  Switzerland, Geneva (1979-1982)",2,10,10,0.05,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",1,23.8,23.8,..,
Europe,"  Switzerland, Neuchatel (1978-1982)",2,0.5,0.5,..,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",1,4.1,4.1,0.02,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",1,5.5,5.5,0.03,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,..,
Europe,"  Switzerland, Vaud (1978-1982)",12,0.9,0.6,..,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",1,1.2,1.2,0.01,"  Switzerland, Vaud (1978-1982)",1,1.3,1.3,0.01,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",1,1.8,1.8,0.01,"  Switzerland, Vaud (1978-1982)",2,3.8,3.8,0.02,"  Switzerland, Vaud (1978-1982)",2,4.4,4.4,0.02,"  Switzerland, Vaud (1978-1982)",2,6.2,6.2,0.03,"  Switzerland, Vaud (1978-1982)",2,11.8,11.8,0.06,"  Switzerland, Vaud (1978-1982)",1,11.3,11.3,..,
Europe,"  Switzerland, Zurich (1980-1982)",11,0.7,0.5,..,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",1,0.7,0.7,0,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",1,0.9,0.9,0,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",1,1.2,1.2,0.01,"  Switzerland, Zurich (1980-1982)",2,3,3,0.01,"  Switzerland, Zurich (1980-1982)",4,6.6,6.6,0.03,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",1,2.7,2.7,0.01,"  Switzerland, Zurich (1980-1982)",1,5.4,5.4,0.03,"  Switzerland, Zurich (1980-1982)",0,0,0,..,
Europe,"  The Netherlands, Eindhoven (1978-1982)",12,0.6,0.5,..,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",3,2.8,2.8,0.01,"  The Netherlands, Eindhoven (1978-1982)",2,2.1,2.1,0.01,"  The Netherlands, Eindhoven (1978-1982)",2,2.9,2.9,0.01,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",3,6.9,6.9,0.03,"  The Netherlands, Eindhoven (1978-1982)",1,3.5,3.5,0.02,"  The Netherlands, Eindhoven (1978-1982)",1,7.2,7.2,0.04,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,..,
Europe,"  UK, England and Wales (1979-1982)",697,0.7,0.5,..,"  UK, England and Wales (1979-1982)",0,0,0,0,"  UK, England and Wales (1979-1982)",1,0,0,0,"  UK, England and Wales (1979-1982)",0,0,0,0,"  UK, England and Wales (1979-1982)",1,0,0,0,"  UK, England and Wales (1979-1982)",0,0,0,0,"  UK, England and Wales (1979-1982)",2,0,0,0,"  UK, England and Wales (1979-1982)",6,0.1,0.1,0,"  UK, England and Wales (1979-1982)",11,0.2,0.2,0,"  UK, England and Wales (1979-1982)",11,0.2,0.2,0,"  UK, England and Wales (1979-1982)",26,0.5,0.5,0,"  UK, England and Wales (1979-1982)",40,0.7,0.7,0,"  UK, England and Wales (1979-1982)",58,1,1,0.01,"  UK, England and Wales (1979-1982)",95,2,2,0.01,"  UK, England and Wales (1979-1982)",134,3,3,0.01,"  UK, England and Wales (1979-1982)",120,3.4,3.4,0.02,"  UK, England and Wales (1979-1982)",89,4,4,0.02,"  UK, England and Wales (1979-1982)",67,6.6,6.6,0.03,"  UK, England and Wales (1979-1982)",36,7.1,7.1,..,
Europe,"  UK, England, Mersey (1978-1982)",30,0.5,0.3,..,"  UK, England, Mersey (1978-1982)",0,0,0,0,"  UK, England, Mersey (1978-1982)",0,0,0,0,"  UK, England, Mersey (1978-1982)",0,0,0,0,"  UK, England, Mersey (1978-1982)",0,0,0,0,"  UK, England, Mersey (1978-1982)",0,0,0,0,"  UK, England, Mersey (1978-1982)",0,0,0,0,"  UK, England, Mersey (1978-1982)",0,0,0,0,"  UK, England, Mersey (1978-1982)",0,0,0,0,"  UK, England, Mersey (1978-1982)",0,0,0,0,"  UK, England, Mersey (1978-1982)",1,0.3,0.3,0,"  UK, England, Mersey (1978-1982)",3,0.8,0.8,0,"  UK, England, Mersey (1978-1982)",2,0.6,0.6,0,"  UK, England, Mersey (1978-1982)",5,1.7,1.7,0.01,"  UK, England, Mersey (1978-1982)",3,1.2,1.2,0.01,"  UK, England, Mersey (1978-1982)",8,4,4,0.02,"  UK, England, Mersey (1978-1982)",6,4.9,4.9,0.02,"  UK, England, Mersey (1978-1982)",1,1.9,1.9,0.01,"  UK, England, Mersey (1978-1982)",1,3.7,3.7,..,
Europe,"  UK, England, North Western Region (1979-1982)",67,0.9,0.6,..,"  UK, England, North Western Region (1979-1982)",0,0,0,0,"  UK, England, North Western Region (1979-1982)",0,0,0,0,"  UK, England, North Western Region (1979-1982)",0,0,0,0,"  UK, England, North Western Region (1979-1982)",0,0,0,0,"  UK, England, North Western Region (1979-1982)",0,0,0,0,"  UK, England, North Western Region (1979-1982)",0,0,0,0,"  UK, England, North Western Region (1979-1982)",0,0,0,0,"  UK, England, North Western Region (1979-1982)",1,0.2,0.2,0,"  UK, England, North Western Region (1979-1982)",1,0.2,0.2,0,"  UK, England, North Western Region (1979-1982)",3,0.7,0.7,0,"  UK, England, North Western Region (1979-1982)",7,1.6,1.6,0.01,"  UK, England, North Western Region (1979-1982)",3,0.6,0.6,0,"  UK, England, North Western Region (1979-1982)",9,2.3,2.3,0.01,"  UK, England, North Western Region (1979-1982)",16,4.4,4.4,0.02,"  UK, England, North Western Region (1979-1982)",13,4.5,4.5,0.02,"  UK, England, North Western Region (1979-1982)",6,3.4,3.4,0.02,"  UK, England, North Western Region (1979-1982)",5,6.5,6.5,0.03,"  UK, England, North Western Region (1979-1982)",3,8.2,8.2,..,
Europe,"  UK, England, Oxford Region (1979-1982)",23,0.5,0.4,..,"  UK, England, Oxford Region (1979-1982)",0,0,0,0,"  UK, England, Oxford Region (1979-1982)",0,0,0,0,"  UK, England, Oxford Region (1979-1982)",0,0,0,0,"  UK, England, Oxford Region (1979-1982)",0,0,0,0,"  UK, England, Oxford Region (1979-1982)",0,0,0,0,"  UK, England, Oxford Region (1979-1982)",1,0.3,0.3,0,"  UK, England, Oxford Region (1979-1982)",0,0,0,0,"  UK, England, Oxford Region (1979-1982)",0,0,0,0,"  UK, England, Oxford Region (1979-1982)",0,0,0,0,"  UK, England, Oxford Region (1979-1982)",1,0.4,0.4,0,"  UK, England, Oxford Region (1979-1982)",4,1.6,1.6,0.01,"  UK, England, Oxford Region (1979-1982)",4,1.6,1.6,0.01,"  UK, England, Oxford Region (1979-1982)",2,1,1,0.01,"  UK, England, Oxford Region (1979-1982)",4,2.2,2.2,0.01,"  UK, England, Oxford Region (1979-1982)",3,2.1,2.1,0.01,"  UK, England, Oxford Region (1979-1982)",2,2.3,2.3,0.01,"  UK, England, Oxford Region (1979-1982)",2,5.3,5.3,0.03,"  UK, England, Oxford Region (1979-1982)",0,0,0,..,
Europe,"  UK, England, South Thames Region (1978-1982)",126,0.8,0.5,..,"  UK, England, South Thames Region (1978-1982)",0,0,0,0,"  UK, England, South Thames Region (1978-1982)",0,0,0,0,"  UK, England, South Thames Region (1978-1982)",0,0,0,0,"  UK, England, South Thames Region (1978-1982)",0,0,0,0,"  UK, England, South Thames Region (1978-1982)",0,0,0,0,"  UK, England, South Thames Region (1978-1982)",0,0,0,0,"  UK, England, South Thames Region (1978-1982)",0,0,0,0,"  UK, England, South Thames Region (1978-1982)",5,0.5,0.5,0,"  UK, England, South Thames Region (1978-1982)",1,0.1,0.1,0,"  UK, England, South Thames Region (1978-1982)",5,0.6,0.6,0,"  UK, England, South Thames Region (1978-1982)",6,0.7,0.7,0,"  UK, England, South Thames Region (1978-1982)",12,1.3,1.3,0.01,"  UK, England, South Thames Region (1978-1982)",15,1.8,1.8,0.01,"  UK, England, South Thames Region (1978-1982)",21,2.7,2.7,0.01,"  UK, England, South Thames Region (1978-1982)",24,3.7,3.7,0.02,"  UK, England, South Thames Region (1978-1982)",13,3.1,3.1,0.02,"  UK, England, South Thames Region (1978-1982)",16,8.1,8.1,0.04,"  UK, England, South Thames Region (1978-1982)",8,7.8,7.8,..,
Europe,"  UK, England, South Western Region (1979-1982)",53,0.9,0.5,..,"  UK, England, South Western Region (1979-1982)",0,0,0,0,"  UK, England, South Western Region (1979-1982)",0,0,0,0,"  UK, England, South Western Region (1979-1982)",0,0,0,0,"  UK, England, South Western Region (1979-1982)",0,0,0,0,"  UK, England, South Western Region (1979-1982)",0,0,0,0,"  UK, England, South Western Region (1979-1982)",0,0,0,0,"  UK, England, South Western Region (1979-1982)",1,0.2,0.2,0,"  UK, England, South Western Region (1979-1982)",1,0.2,0.2,0,"  UK, England, South Western Region (1979-1982)",1,0.3,0.3,0,"  UK, England, South Western Region (1979-1982)",1,0.3,0.3,0,"  UK, England, South Western Region (1979-1982)",3,0.9,0.9,0,"  UK, England, South Western Region (1979-1982)",4,1.2,1.2,0.01,"  UK, England, South Western Region (1979-1982)",6,1.7,1.7,0.01,"  UK, England, South Western Region (1979-1982)",9,3.2,3.2,0.02,"  UK, England, South Western Region (1979-1982)",10,3.8,3.8,0.02,"  UK, England, South Western Region (1979-1982)",8,4.4,4.4,0.02,"  UK, England, South Western Region (1979-1982)",3,3.2,3.2,0.02,"  UK, England, South Western Region (1979-1982)",6,13.3,13.3,..,
Europe,"  UK, England, Trent (1979-1982)",68,0.8,0.5,..,"  UK, England, Trent (1979-1982)",0,0,0,0,"  UK, England, Trent (1979-1982)",0,0,0,0,"  UK, England, Trent (1979-1982)",0,0,0,0,"  UK, England, Trent (1979-1982)",0,0,0,0,"  UK, England, Trent (1979-1982)",0,0,0,0,"  UK, England, Trent (1979-1982)",0,0,0,0,"  UK, England, Trent (1979-1982)",1,0.1,0.1,0,"  UK, England, Trent (1979-1982)",1,0.2,0.2,0,"  UK, England, Trent (1979-1982)",2,0.4,0.4,0,"  UK, England, Trent (1979-1982)",0,0,0,0,"  UK, England, Trent (1979-1982)",6,1.2,1.2,0.01,"  UK, England, Trent (1979-1982)",8,1.5,1.5,0.01,"  UK, England, Trent (1979-1982)",9,2,2,0.01,"  UK, England, Trent (1979-1982)",13,3.2,3.2,0.02,"  UK, England, Trent (1979-1982)",9,2.8,2.8,0.01,"  UK, England, Trent (1979-1982)",12,6,6,0.03,"  UK, England, Trent (1979-1982)",5,5.5,5.5,0.03,"  UK, England, Trent (1979-1982)",2,4.9,4.9,..,
Europe,"  UK, England, West Midlands Region (1979-1982)",58,0.6,0.4,..,"  UK, England, West Midlands Region (1979-1982)",0,0,0,0,"  UK, England, West Midlands Region (1979-1982)",0,0,0,0,"  UK, England, West Midlands Region (1979-1982)",0,0,0,0,"  UK, England, West Midlands Region (1979-1982)",0,0,0,0,"  UK, England, West Midlands Region (1979-1982)",0,0,0,0,"  UK, England, West Midlands Region (1979-1982)",0,0,0,0,"  UK, England, West Midlands Region (1979-1982)",0,0,0,0,"  UK, England, West Midlands Region (1979-1982)",1,0.1,0.1,0,"  UK, England, West Midlands Region (1979-1982)",1,0.2,0.2,0,"  UK, England, West Midlands Region (1979-1982)",1,0.2,0.2,0,"  UK, England, West Midlands Region (1979-1982)",3,0.5,0.5,0,"  UK, England, West Midlands Region (1979-1982)",5,0.8,0.8,0,"  UK, England, West Midlands Region (1979-1982)",8,1.6,1.6,0.01,"  UK, England, West Midlands Region (1979-1982)",10,2.2,2.2,0.01,"  UK, England, West Midlands Region (1979-1982)",12,3.6,3.6,0.02,"  UK, England, West Midlands Region (1979-1982)",10,4.9,4.9,0.02,"  UK, England, West Midlands Region (1979-1982)",5,5.8,5.8,0.03,"  UK, England, West Midlands Region (1979-1982)",2,5,5,..,
Europe,"  UK, Scotland (1978-1982)",95,0.8,0.6,..,"  UK, Scotland (1978-1982)",0,0,0,0,"  UK, Scotland (1978-1982)",0,0,0,0,"  UK, Scotland (1978-1982)",0,0,0,0,"  UK, Scotland (1978-1982)",0,0,0,0,"  UK, Scotland (1978-1982)",0,0,0,0,"  UK, Scotland (1978-1982)",0,0,0,0,"  UK, Scotland (1978-1982)",1,0.1,0.1,0,"  UK, Scotland (1978-1982)",3,0.4,0.4,0,"  UK, Scotland (1978-1982)",5,0.7,0.7,0,"  UK, Scotland (1978-1982)",5,0.7,0.7,0,"  UK, Scotland (1978-1982)",3,0.4,0.4,0,"  UK, Scotland (1978-1982)",8,1.1,1.1,0.01,"  UK, Scotland (1978-1982)",10,1.7,1.7,0.01,"  UK, Scotland (1978-1982)",19,3.5,3.5,0.02,"  UK, Scotland (1978-1982)",16,3.7,3.7,0.02,"  UK, Scotland (1978-1982)",13,4.9,4.9,0.02,"  UK, Scotland (1978-1982)",7,5.9,5.9,0.03,"  UK, Scotland (1978-1982)",5,9,9,..,
Europe,,2092,30.2,21.9,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,,2,0,0,0,,2,0.1,0.1,0,,5,0.4,0.4,0,,15,2.1,2.1,0,,33,8.8,8.8,0.02,,46,13.6,14,0.04,,83,21,21,0.08,,133,34.7,35.2,0.15,,185,49.2,49.2,0.26,,245,74.2,74.7,0.38,,348,116.1,116.4,0.57,,380,210.1,211.2,1.05,,297,187.7,189.8,0.93,,211,308.9,312.8,1.58,,104,162.1,162.1,0,
Oceania ,"  Australia, New South Wales (1978-1982)","Australia, New South Wales (1978-1982)",104,0.8,0.7,"Australia, New South Wales (1978-1982)",0,0,0,0,"Australia, New South Wales (1978-1982)",0,0,0,0,"Australia, New South Wales (1978-1982)",0,0,0,0,"Australia, New South Wales (1978-1982)",0,0,0,0,"Australia, New South Wales (1978-1982)",0,0,0,0,"Australia, New South Wales (1978-1982)",0,0,0,0,"Australia, New South Wales (1978-1982)",2,0.2,0.2,0,"Australia, New South Wales (1978-1982)",4,0.5,0.5,0,"Australia, New South Wales (1978-1982)",3,0.4,0.4,0,"Australia, New South Wales (1978-1982)",9,1.3,1.3,0.01,"Australia, New South Wales (1978-1982)",12,1.7,1.7,0.01,"Australia, New South Wales (1978-1982)",20,3,3,0.01,"  Australia, New South Wales (1978-1982)",14,2.7,2.7,0.01,"Australia, New South Wales (1978-1982)",10,2.2,2.2,0.01,"Australia, New South Wales (1978-1982)",7,2.3,2.3,0.01,"Australia, New South Wales (1978-1982)",13,7.3,7.3,0.04,"Australia, New South Wales (1978-1982)",5,5.8,5.8,0.03,"Australia, New South Wales (1978-1982)",5,10.3,10.3,..,
Oceania ,"  Australia, Queensland (1982)","  Australia, Queensland (1982)",7,0.6,0.5,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",1,1.7,1.7,0.01,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",2,3.5,3.5,0.02,"  Australia, Queensland (1982)",1,2.1,2.1,0.01,"  Australia, Queensland (1982)",1,2.5,2.5,0.01,"  Australia, Queensland (1982)",1,3.4,3.4,0.02,"  Australia, Queensland (1982)",1,5.6,5.6,0.03,"  Australia, Queensland (1982)",0,0,0,0,"  Australia, Queensland (1982)",0,0,0,..,
Oceania ,"  Australia, South (1978-1982)","  Australia, South (1978-1982)",22,0.7,0.6,"  Australia, South (1978-1982)",0,0,0,0,"  Australia, South (1978-1982)",0,0,0,0,"  Australia, South (1978-1982)",0,0,0,0,"  Australia, South (1978-1982)",0,0,0,0,"  Australia, South (1978-1982)",0,0,0,0,"  Australia, South (1978-1982)",0,0,0,0,"  Australia, South (1978-1982)",0,0,0,0,"  Australia, South (1978-1982)",1,0.5,0.5,0,"  Australia, South (1978-1982)",1,0.6,0.6,0,"  Australia, South (1978-1982)",1,0.6,0.6,0,"  Australia, South (1978-1982)",7,3.8,3.8,0.02,"  Australia, South (1978-1982)",2,1.1,1.1,0.01,"  Australia, South (1978-1982)",3,2.1,2.1,0.01,"  Australia, South (1978-1982)",2,1.6,1.6,0.01,"  Australia, South (1978-1982)",3,3.6,3.6,0.02,"  Australia, South (1978-1982)",1,2,2,0.01,"  Australia, South (1978-1982)",0,0,0,0,"  Australia, South (1978-1982)",1,7.2,7.2,..,
Oceania ,"  Australia, Tasmania (1978-1982)","  Australia, Tasmania (1978-1982)",5,0.5,0.4,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",0,0,0,0,"  Australia, Tasmania (1978-1982)",2,7.7,7.7,0.04,"  Australia, Tasmania (1978-1982)",2,12.8,12.8,0.06,"  Australia, Tasmania (1978-1982)",1,..,..,..,"  Australia, Tasmania (1978-1982)",0,..,..,..,
Oceania ,"  Australia, Victoria (1982)","  Australia, Victoria (1982)",16,0.8,0.7,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",1,0.6,0.6,0,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",1,1,1,0,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",1,1.3,1.3,0.01,"  Australia, Victoria (1982)",0,0,0,0,"  Australia, Victoria (1982)",6,12.3,12.3,0.06,"  Australia, Victoria (1982)",3,10,10,0.05,"  Australia, Victoria (1982)",3,20.1,20.1,0.1,"  Australia, Victoria (1982)",1,13.5,13.5,..,
