,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  Poland, Nowy Sacz Rural Areas (1978-1981)",167,20.1,18.4,..,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",1,1.3,1.3,0.01,"  Poland, Nowy Sacz Rural Areas (1978-1981)",1,1.7,1.7,0.01,"  Poland, Nowy Sacz Rural Areas (1978-1981)",3,5.7,5.7,0.03,"  Poland, Nowy Sacz Rural Areas (1978-1981)",2,4.3,4.3,0.02,"  Poland, Nowy Sacz Rural Areas (1978-1981)",11,29.9,29.9,0.15,"  Poland, Nowy Sacz Rural Areas (1978-1981)",25,54,54,0.27,"  Poland, Nowy Sacz Rural Areas (1978-1981)",21,44.8,44.8,0.22,"  Poland, Nowy Sacz Rural Areas (1978-1981)",15,33.5,33.5,0.17,"  Poland, Nowy Sacz Rural Areas (1978-1981)",29,71.8,71.8,0.36,"  Poland, Nowy Sacz Rural Areas (1978-1981)",10,38.2,38.2,0.19,"  Poland, Nowy Sacz Rural Areas (1978-1981)",18,54.8,54.8,0.27,"  Poland, Nowy Sacz Rural Areas (1978-1981)",16,53.3,53.3,0.27,"  Poland, Nowy Sacz Rural Areas (1978-1981)",10,45.8,45.8,0.23,"  Poland, Nowy Sacz Rural Areas (1978-1981)",1,9.1,9.1,0.05,"  Poland, Nowy Sacz Rural Areas (1978-1981)",4,88.9,88.9,..,
Europe,"  Poland, Warsaw City (1980-1982)",1182,47.5,32.4,..,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",3,1.5,1.5,0.01,"  Poland, Warsaw City (1980-1982)",3,1.2,1.2,0.01,"  Poland, Warsaw City (1980-1982)",25,11.3,11.3,0.06,"  Poland, Warsaw City (1980-1982)",37,24.9,24.9,0.12,"  Poland, Warsaw City (1980-1982)",90,53.3,53.3,0.27,"  Poland, Warsaw City (1980-1982)",157,86.2,86.2,0.43,"  Poland, Warsaw City (1980-1982)",145,81.3,81.3,0.41,"  Poland, Warsaw City (1980-1982)",155,102.1,102.1,0.51,"  Poland, Warsaw City (1980-1982)",125,132.7,132.7,0.66,"  Poland, Warsaw City (1980-1982)",113,99.3,99.3,0.5,"  Poland, Warsaw City (1980-1982)",154,138.9,138.9,0.69,"  Poland, Warsaw City (1980-1982)",78,100,100,0.5,"  Poland, Warsaw City (1980-1982)",57,125.3,125.3,0.63,"  Poland, Warsaw City (1980-1982)",40,157.2,157.2,..,
Europe,"  Romania, County Cluj (1979-1982)",553,37.2,30.4,..,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",1,0.8,0.8,0,"  Romania, County Cluj (1979-1982)",3,2.5,2.5,0.01,"  Romania, County Cluj (1979-1982)",11,10.9,10.9,0.05,"  Romania, County Cluj (1979-1982)",31,33.8,33.8,0.17,"  Romania, County Cluj (1979-1982)",61,62.5,62.5,0.31,"  Romania, County Cluj (1979-1982)",65,67.4,67.4,0.34,"  Romania, County Cluj (1979-1982)",71,75,75,0.38,"  Romania, County Cluj (1979-1982)",76,86.2,86.2,0.43,"  Romania, County Cluj (1979-1982)",74,132.7,132.7,0.66,"  Romania, County Cluj (1979-1982)",62,106.8,106.8,0.53,"  Romania, County Cluj (1979-1982)",35,67.6,67.6,0.34,"  Romania, County Cluj (1979-1982)",37,123,123,0.62,"  Romania, County Cluj (1979-1982)",16,107.9,107.9,0.54,"  Romania, County Cluj (1979-1982)",10,155.2,155.2,..,
Europe,  Slovakia (1978-1982),4712,37.2,31.2,..,  Slovakia (1978-1982),0,0,0,0,  Slovakia (1978-1982),0,0,0,0,  Slovakia (1978-1982),0,0,0,0,  Slovakia (1978-1982),0,0,0,0,  Slovakia (1978-1982),4,0.4,0.4,0,  Slovakia (1978-1982),38,3.5,3.5,0.02,  Slovakia (1978-1982),106,12,12,0.06,  Slovakia (1978-1982),204,27.7,27.7,0.14,  Slovakia (1978-1982),325,47.9,47.9,0.24,  Slovakia (1978-1982),538,76.2,76.2,0.38,  Slovakia (1978-1982),572,80.2,80.2,0.4,  Slovakia (1978-1982),711,98.9,98.9,0.49,  Slovakia (1978-1982),481,126.2,126.2,0.63,  Slovakia (1978-1982),578,111.9,111.9,0.56,  Slovakia (1978-1982),532,120.2,120.2,0.6,  Slovakia (1978-1982),349,113.2,113.2,0.57,  Slovakia (1978-1982),187,111.1,111.1,0.56,  Slovakia (1978-1982),87,116.1,116.1,..,
Europe,  Slovenia (1978-1981),1917,49.2,37.7,..,  Slovenia (1978-1981),0,0,0,0,  Slovenia (1978-1981),0,0,0,0,  Slovenia (1978-1981),1,0.4,0.4,0,  Slovenia (1978-1981),0,0,0,0,  Slovenia (1978-1981),3,1,1,0,  Slovenia (1978-1981),24,7.5,7.5,0.04,  Slovenia (1978-1981),54,18.8,18.9,0.09,  Slovenia (1978-1981),89,38.5,38.5,0.19,  Slovenia (1978-1981),183,76.5,76.5,0.38,  Slovenia (1978-1981),232,93.6,93.6,0.47,  Slovenia (1978-1981),263,105.5,105.5,0.53,  Slovenia (1978-1981),278,120.4,120.4,0.6,  Slovenia (1978-1981),151,112,112.1,0.56,  Slovenia (1978-1981),223,135,135,0.68,  Slovenia (1978-1981),175,114.1,114.2,0.57,  Slovenia (1978-1981),131,121.7,121.8,0.61,  Slovenia (1978-1981),73,112.7,112.8,0.56,  Slovenia (1978-1981),36,132.3,132.4,..,
Europe,"  Spain, Navarra (1978-1982)",652,51.1,38.7,..,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",1,1,1,0.01,"  Spain, Navarra (1978-1982)",3,3.4,3.5,0.02,"  Spain, Navarra (1978-1982)",20,23.5,23.8,0.12,"  Spain, Navarra (1978-1982)",39,51.3,52,0.26,"  Spain, Navarra (1978-1982)",51,78.6,79.7,0.4,"  Spain, Navarra (1978-1982)",66,88.8,90,0.45,"  Spain, Navarra (1978-1982)",76,100.1,101.5,0.51,"  Spain, Navarra (1978-1982)",73,101.8,103.3,0.52,"  Spain, Navarra (1978-1982)",61,99.6,101,0.51,"  Spain, Navarra (1978-1982)",90,155.3,157.5,0.79,"  Spain, Navarra (1978-1982)",78,160.1,162.4,0.81,"  Spain, Navarra (1978-1982)",41,112.9,114.5,0.57,"  Spain, Navarra (1978-1982)",30,139.2,141.1,0.71,"  Spain, Navarra (1978-1982)",14,113.2,114.8,..,
Europe,"  Spain, Tarragona (1980-1983)",650,62.8,45.2,..,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",0,0,0,0,"  Spain, Tarragona (1980-1983)",1,1.3,1.3,0.01,"  Spain, Tarragona (1980-1983)",1,1.3,1.3,0.01,"  Spain, Tarragona (1980-1983)",6,8.4,8.6,0.04,"  Spain, Tarragona (1980-1983)",10,14.9,15.2,0.08,"  Spain, Tarragona (1980-1983)",21,35.3,36.1,0.18,"  Spain, Tarragona (1980-1983)",42,80.4,82.3,0.41,"  Spain, Tarragona (1980-1983)",53,85.8,87.9,0.44,"  Spain, Tarragona (1980-1983)",83,130.3,133.4,0.67,"  Spain, Tarragona (1980-1983)",74,124.4,127.4,0.64,"  Spain, Tarragona (1980-1983)",82,160.2,164,0.82,"  Spain, Tarragona (1980-1983)",77,168.1,172,0.86,"  Spain, Tarragona (1980-1983)",76,188.1,192.5,0.96,"  Spain, Tarragona (1980-1983)",58,192.8,197.3,0.99,"  Spain, Tarragona (1980-1983)",37,206.6,211.4,1.06,"  Spain, Tarragona (1980-1983)",14,122.4,125.3,..,
Europe,"  Spain, Zaragoza (1978-1982)",1035,49,34.7,..,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",0,0,0,0,"  Spain, Zaragoza (1978-1982)",2,1.4,1.5,0.01,"  Spain, Zaragoza (1978-1982)",4,2.8,2.9,0.01,"  Spain, Zaragoza (1978-1982)",25,18,18.8,0.09,"  Spain, Zaragoza (1978-1982)",40,30,31.3,0.16,"  Spain, Zaragoza (1978-1982)",75,67.4,70.3,0.35,"  Spain, Zaragoza (1978-1982)",121,87.7,91.4,0.46,"  Spain, Zaragoza (1978-1982)",152,111,115.6,0.58,"  Spain, Zaragoza (1978-1982)",113,77,80.3,0.4,"  Spain, Zaragoza (1978-1982)",111,93.1,97,0.48,"  Spain, Zaragoza (1978-1982)",113,119.2,124.2,0.62,"  Spain, Zaragoza (1978-1982)",103,130,135.5,0.68,"  Spain, Zaragoza (1978-1982)",69,114.9,119.8,0.6,"  Spain, Zaragoza (1978-1982)",38,126.6,131.9,0.66,"  Spain, Zaragoza (1978-1982)",27,90,93.8,..,
Europe,  Sweden (1978-1982),21409,102.2,60.7,..,  Sweden (1978-1982),0,0,0,0,  Sweden (1978-1982),0,0,0,0,  Sweden (1978-1982),0,0,0,0,  Sweden (1978-1982),1,0.1,0.1,0,  Sweden (1978-1982),10,0.7,0.7,0,  Sweden (1978-1982),68,4.7,4.7,0.02,  Sweden (1978-1982),338,21,21,0.1,  Sweden (1978-1982),668,45.8,45.8,0.23,  Sweden (1978-1982),975,83.9,83.9,0.42,  Sweden (1978-1982),1599,146.1,146.1,0.73,  Sweden (1978-1982),1798,154.6,154.6,0.77,  Sweden (1978-1982),2194,172.1,172.1,0.86,  Sweden (1978-1982),2509,205.4,205.4,1.03,  Sweden (1978-1982),2816,241.3,241.3,1.21,  Sweden (1978-1982),2839,273.8,273.8,1.37,  Sweden (1978-1982),2528,319.6,319.6,1.6,  Sweden (1978-1982),1791,359.5,359.5,1.8,  Sweden (1978-1982),1275,388.7,388.7,..,
Europe,"  Switzerland, Basel (1981-1982)",487,111.1,67.8,..,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",1,3.2,3.2,0.02,"  Switzerland, Basel (1981-1982)",0,0,0,0,"  Switzerland, Basel (1981-1982)",6,17.9,17.9,0.09,"  Switzerland, Basel (1981-1982)",19,57.9,57.9,0.29,"  Switzerland, Basel (1981-1982)",36,120.1,120.1,0.6,"  Switzerland, Basel (1981-1982)",57,196.1,196.1,0.98,"  Switzerland, Basel (1981-1982)",53,184.5,184.5,0.92,"  Switzerland, Basel (1981-1982)",46,173.3,173.3,0.87,"  Switzerland, Basel (1981-1982)",45,217.1,217.1,1.09,"  Switzerland, Basel (1981-1982)",49,221.7,221.7,1.11,"  Switzerland, Basel (1981-1982)",66,312,312,1.56,"  Switzerland, Basel (1981-1982)",48,284.6,284.6,1.42,"  Switzerland, Basel (1981-1982)",39,356.2,356.2,1.78,"  Switzerland, Basel (1981-1982)",22,337.6,337.6,..,
Europe,"  Switzerland, Geneva (1979-1982)",833,113.4,72.2,..,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",0,0,0,0,"  Switzerland, Geneva (1979-1982)",1,1.9,1.9,0.01,"  Switzerland, Geneva (1979-1982)",5,9.2,9.2,0.05,"  Switzerland, Geneva (1979-1982)",18,28.4,28.4,0.14,"  Switzerland, Geneva (1979-1982)",28,44.2,44.2,0.22,"  Switzerland, Geneva (1979-1982)",57,108,108,0.54,"  Switzerland, Geneva (1979-1982)",72,146.3,146.3,0.73,"  Switzerland, Geneva (1979-1982)",86,188.4,188.4,0.94,"  Switzerland, Geneva (1979-1982)",105,254.3,254.3,1.27,"  Switzerland, Geneva (1979-1982)",78,253.5,253.5,1.27,"  Switzerland, Geneva (1979-1982)",85,269.1,269.1,1.35,"  Switzerland, Geneva (1979-1982)",107,343.7,343.7,1.72,"  Switzerland, Geneva (1979-1982)",79,306.2,306.2,1.53,"  Switzerland, Geneva (1979-1982)",56,326,326,1.63,"  Switzerland, Geneva (1979-1982)",56,468.2,468.2,..,
Europe,"  Switzerland, Neuchatel (1978-1982)",448,109.8,66.9,..,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",0,0,0,0,"  Switzerland, Neuchatel (1978-1982)",1,3.6,3.6,0.02,"  Switzerland, Neuchatel (1978-1982)",7,23,23,0.12,"  Switzerland, Neuchatel (1978-1982)",11,38.9,38.9,0.19,"  Switzerland, Neuchatel (1978-1982)",26,105.7,105.7,0.53,"  Switzerland, Neuchatel (1978-1982)",39,149.9,149.9,0.75,"  Switzerland, Neuchatel (1978-1982)",50,198.1,198.1,0.99,"  Switzerland, Neuchatel (1978-1982)",48,192.1,192.1,0.96,"  Switzerland, Neuchatel (1978-1982)",46,226.4,226.4,1.13,"  Switzerland, Neuchatel (1978-1982)",55,282.1,282.1,1.41,"  Switzerland, Neuchatel (1978-1982)",60,311.4,311.4,1.56,"  Switzerland, Neuchatel (1978-1982)",39,260,260,1.3,"  Switzerland, Neuchatel (1978-1982)",37,346.8,346.8,1.73,"  Switzerland, Neuchatel (1978-1982)",29,387.4,387.4,..,
Europe,"  Switzerland, Vaud (1978-1982)",1405,102.4,64,..,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",0,0,0,0,"  Switzerland, Vaud (1978-1982)",7,7.3,7.3,0.04,"  Switzerland, Vaud (1978-1982)",10,9,9,0.05,"  Switzerland, Vaud (1978-1982)",53,51.1,51.1,0.26,"  Switzerland, Vaud (1978-1982)",86,102.2,102.2,0.51,"  Switzerland, Vaud (1978-1982)",133,160.5,160.5,0.8,"  Switzerland, Vaud (1978-1982)",136,170.3,170.3,0.85,"  Switzerland, Vaud (1978-1982)",147,184.5,184.5,0.92,"  Switzerland, Vaud (1978-1982)",154,235.3,235.3,1.18,"  Switzerland, Vaud (1978-1982)",152,224.2,224.2,1.12,"  Switzerland, Vaud (1978-1982)",170,265.5,265.5,1.33,"  Switzerland, Vaud (1978-1982)",151,296.2,296.2,1.48,"  Switzerland, Vaud (1978-1982)",117,346.5,346.5,1.73,"  Switzerland, Vaud (1978-1982)",89,400.3,400.3,..,
Europe,"  Switzerland, Zurich (1980-1982)",1623,93.8,59.6,..,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",0,0,0,0,"  Switzerland, Zurich (1980-1982)",1,0.8,0.8,0,"  Switzerland, Zurich (1980-1982)",5,3.7,3.7,0.02,"  Switzerland, Zurich (1980-1982)",21,14.9,14.9,0.07,"  Switzerland, Zurich (1980-1982)",73,54,54,0.27,"  Switzerland, Zurich (1980-1982)",104,89,89,0.45,"  Switzerland, Zurich (1980-1982)",159,145.9,145.9,0.73,"  Switzerland, Zurich (1980-1982)",169,160.3,160.3,0.8,"  Switzerland, Zurich (1980-1982)",161,166.6,166.6,0.83,"  Switzerland, Zurich (1980-1982)",161,209.8,209.8,1.05,"  Switzerland, Zurich (1980-1982)",172,216.1,216.1,1.08,"  Switzerland, Zurich (1980-1982)",211,266.5,266.5,1.33,"  Switzerland, Zurich (1980-1982)",174,279.9,279.9,1.4,"  Switzerland, Zurich (1980-1982)",143,363.9,363.9,1.82,"  Switzerland, Zurich (1980-1982)",69,297.9,297.9,..,
Europe,"  The Netherlands, Eindhoven (1978-1982)",1711,83.3,71.6,..,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",0,0,0,0,"  The Netherlands, Eindhoven (1978-1982)",1,0.6,0.6,0,"  The Netherlands, Eindhoven (1978-1982)",11,6.8,6.8,0.03,"  The Netherlands, Eindhoven (1978-1982)",54,32.3,32.3,0.16,"  The Netherlands, Eindhoven (1978-1982)",95,69.8,69.8,0.35,"  The Netherlands, Eindhoven (1978-1982)",145,115,115,0.58,"  The Netherlands, Eindhoven (1978-1982)",216,178.7,178.7,0.89,"  The Netherlands, Eindhoven (1978-1982)",196,181.5,181.5,0.91,"  The Netherlands, Eindhoven (1978-1982)",185,189.7,189.7,0.95,"  The Netherlands, Eindhoven (1978-1982)",200,262.3,262.3,1.31,"  The Netherlands, Eindhoven (1978-1982)",175,248.4,248.4,1.24,"  The Netherlands, Eindhoven (1978-1982)",190,319.9,319.9,1.6,"  The Netherlands, Eindhoven (1978-1982)",133,320.9,320.9,1.6,"  The Netherlands, Eindhoven (1978-1982)",75,328.5,328.5,1.64,"  The Netherlands, Eindhoven (1978-1982)",35,272,272,..,
Europe,"  UK, England and Wales (1979-1982)",85085,83.6,54,..,"  UK, England and Wales (1979-1982)",2,0,0,0,"  UK, England and Wales (1979-1982)",1,0,0,0,"  UK, England and Wales (1979-1982)",0,0,0,0,"  UK, England and Wales (1979-1982)",8,0.1,0.1,0,"  UK, England and Wales (1979-1982)",60,0.8,0.8,0,"  UK, England and Wales (1979-1982)",406,6,6,0.03,"  UK, England and Wales (1979-1982)",1486,20.5,20.5,0.1,"  UK, England and Wales (1979-1982)",2945,46.9,46.9,0.23,"  UK, England and Wales (1979-1982)",5252,94,94,0.47,"  UK, England and Wales (1979-1982)",7353,134.9,134.9,0.67,"  UK, England and Wales (1979-1982)",7988,140.4,140.4,0.7,"  UK, England and Wales (1979-1982)",9905,162.9,162.9,0.81,"  UK, England and Wales (1979-1982)",9633,177.5,177.5,0.89,"  UK, England and Wales (1979-1982)",10907,199.4,199.4,1,"  UK, England and Wales (1979-1982)",10286,209,209,1.05,"  UK, England and Wales (1979-1982)",8394,220.4,220.4,1.1,"  UK, England and Wales (1979-1982)",5757,242.4,242.4,1.21,"  UK, England and Wales (1979-1982)",4702,287.1,287.1,..,
Europe,"  UK, England, Mersey (1978-1982)",5525,87.1,59.1,..,"  UK, England, Mersey (1978-1982)",0,0,0,0,"  UK, England, Mersey (1978-1982)",0,0,0,0,"  UK, England, Mersey (1978-1982)",0,0,0,0,"  UK, England, Mersey (1978-1982)",2,0.4,0.4,0,"  UK, England, Mersey (1978-1982)",5,1.1,1.1,0.01,"  UK, England, Mersey (1978-1982)",26,6.5,6.5,0.03,"  UK, England, Mersey (1978-1982)",89,20.2,20.2,0.1,"  UK, England, Mersey (1978-1982)",221,58.9,58.9,0.29,"  UK, England, Mersey (1978-1982)",411,115.8,115.8,0.58,"  UK, England, Mersey (1978-1982)",546,157.6,157.6,0.79,"  UK, England, Mersey (1978-1982)",565,155,155,0.78,"  UK, England, Mersey (1978-1982)",627,169.7,169.7,0.85,"  UK, England, Mersey (1978-1982)",649,191.4,191.5,0.96,"  UK, England, Mersey (1978-1982)",711,212.9,212.9,1.06,"  UK, England, Mersey (1978-1982)",585,199,199,1,"  UK, England, Mersey (1978-1982)",482,212.3,212.4,1.06,"  UK, England, Mersey (1978-1982)",338,237.2,237.2,1.19,"  UK, England, Mersey (1978-1982)",267,284,284.1,..,
Europe,"  UK, England, North Western Region (1979-1982)",7131,85.6,54.6,..,"  UK, England, North Western Region (1979-1982)",0,0,0,0,"  UK, England, North Western Region (1979-1982)",0,0,0,0,"  UK, England, North Western Region (1979-1982)",0,0,0,0,"  UK, England, North Western Region (1979-1982)",1,0.2,0.2,0,"  UK, England, North Western Region (1979-1982)",3,0.5,0.5,0,"  UK, England, North Western Region (1979-1982)",39,7.4,7.4,0.04,"  UK, England, North Western Region (1979-1982)",137,23.8,23.8,0.12,"  UK, England, North Western Region (1979-1982)",251,50.9,50.9,0.25,"  UK, England, North Western Region (1979-1982)",423,94.8,94.8,0.47,"  UK, England, North Western Region (1979-1982)",583,135,135,0.67,"  UK, England, North Western Region (1979-1982)",653,143.2,143.2,0.72,"  UK, England, North Western Region (1979-1982)",856,171.6,171.6,0.86,"  UK, England, North Western Region (1979-1982)",758,168.9,168.9,0.84,"  UK, England, North Western Region (1979-1982)",886,190.3,190.3,0.95,"  UK, England, North Western Region (1979-1982)",895,209.5,209.5,1.05,"  UK, England, North Western Region (1979-1982)",738,223.4,223.4,1.12,"  UK, England, North Western Region (1979-1982)",522,257.9,257.9,1.29,"  UK, England, North Western Region (1979-1982)",386,302.5,302.5,..,
Europe,"  UK, England, Oxford Region (1979-1982)",3936,84.4,61.3,..,"  UK, England, Oxford Region (1979-1982)",1,0.3,0.3,0,"  UK, England, Oxford Region (1979-1982)",0,0,0,0,"  UK, England, Oxford Region (1979-1982)",0,0,0,0,"  UK, England, Oxford Region (1979-1982)",0,0,0,0,"  UK, England, Oxford Region (1979-1982)",2,0.6,0.6,0,"  UK, England, Oxford Region (1979-1982)",20,6,6,0.03,"  UK, England, Oxford Region (1979-1982)",105,27.9,27.9,0.14,"  UK, England, Oxford Region (1979-1982)",162,52.5,52.5,0.26,"  UK, England, Oxford Region (1979-1982)",286,105.9,105.9,0.53,"  UK, England, Oxford Region (1979-1982)",386,153.2,153.2,0.77,"  UK, England, Oxford Region (1979-1982)",373,149.7,149.7,0.75,"  UK, England, Oxford Region (1979-1982)",469,184.9,184.9,0.92,"  UK, England, Oxford Region (1979-1982)",476,229.3,229.3,1.15,"  UK, England, Oxford Region (1979-1982)",434,205.9,205.9,1.03,"  UK, England, Oxford Region (1979-1982)",414,228.5,228.5,1.14,"  UK, England, Oxford Region (1979-1982)",330,236.4,236.4,1.18,"  UK, England, Oxford Region (1979-1982)",247,280.7,280.7,1.4,"  UK, England, Oxford Region (1979-1982)",231,352.1,352.1,..,
Europe,"  UK, England, South Thames Region (1978-1982)",15541,91.6,54.6,..,"  UK, England, South Thames Region (1978-1982)",0,0,0,0,"  UK, England, South Thames Region (1978-1982)",0,0,0,0,"  UK, England, South Thames Region (1978-1982)",0,0,0,0,"  UK, England, South Thames Region (1978-1982)",0,0,0,0,"  UK, England, South Thames Region (1978-1982)",17,1.5,1.5,0.01,"  UK, England, South Thames Region (1978-1982)",72,6.6,6.6,0.03,"  UK, England, South Thames Region (1978-1982)",209,17.3,17.3,0.09,"  UK, England, South Thames Region (1978-1982)",414,39.6,39.6,0.2,"  UK, England, South Thames Region (1978-1982)",854,92.8,92.9,0.46,"  UK, England, South Thames Region (1978-1982)",1221,135.7,135.9,0.68,"  UK, England, South Thames Region (1978-1982)",1378,143.3,143.4,0.72,"  UK, England, South Thames Region (1978-1982)",1798,176.4,176.5,0.88,"  UK, England, South Thames Region (1978-1982)",1708,176.2,176.3,0.88,"  UK, England, South Thames Region (1978-1982)",2036,207.9,208,1.04,"  UK, England, South Thames Region (1978-1982)",2004,218.5,218.7,1.09,"  UK, England, South Thames Region (1978-1982)",1638,224.7,224.9,1.12,"  UK, England, South Thames Region (1978-1982)",1164,245.8,246.1,1.23,"  UK, England, South Thames Region (1978-1982)",1014,288.9,289.1,..,
Europe,"  UK, England, South Western Region (1979-1982)",6081,94.9,56.3,..,"  UK, England, South Western Region (1979-1982)",0,0,0,0,"  UK, England, South Western Region (1979-1982)",0,0,0,0,"  UK, England, South Western Region (1979-1982)",0,0,0,0,"  UK, England, South Western Region (1979-1982)",0,0,0,0,"  UK, England, South Western Region (1979-1982)",3,0.7,0.7,0,"  UK, England, South Western Region (1979-1982)",31,7.9,7.9,0.04,"  UK, England, South Western Region (1979-1982)",84,20.8,20.8,0.1,"  UK, England, South Western Region (1979-1982)",176,39.9,39.9,0.2,"  UK, England, South Western Region (1979-1982)",314,90.2,90.2,0.45,"  UK, England, South Western Region (1979-1982)",466,136.1,136.1,0.68,"  UK, England, South Western Region (1979-1982)",572,166.3,166.3,0.83,"  UK, England, South Western Region (1979-1982)",640,176.4,176.4,0.88,"  UK, England, South Western Region (1979-1982)",618,155.1,155.1,0.78,"  UK, England, South Western Region (1979-1982)",841,241.1,241.1,1.21,"  UK, England, South Western Region (1979-1982)",757,215.1,215.1,1.08,"  UK, England, South Western Region (1979-1982)",684,242.9,242.9,1.21,"  UK, England, South Western Region (1979-1982)",460,245.2,245.2,1.23,"  UK, England, South Western Region (1979-1982)",435,324.6,324.6,..,
