,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Asia,"  India, Mumbai (Bombay) (1988-1992)",3864,17.7,28.2,..,"  India, Mumbai (Bombay) (1988-1992)",0,0,0,0,"  India, Mumbai (Bombay) (1988-1992)",0,0,0,0,"  India, Mumbai (Bombay) (1988-1992)",1,0,0,0,"  India, Mumbai (Bombay) (1988-1992)",6,0.3,0.3,0,"  India, Mumbai (Bombay) (1988-1992)",17,0.7,0.7,0,"  India, Mumbai (Bombay) (1988-1992)",80,3.6,3.6,0.02,"  India, Mumbai (Bombay) (1988-1992)",223,13.3,13.3,0.07,"  India, Mumbai (Bombay) (1988-1992)",390,26.6,26.7,0.13,"  India, Mumbai (Bombay) (1988-1992)",489,44.2,44.2,0.22,"  India, Mumbai (Bombay) (1988-1992)",533,55.9,55.9,0.28,"  India, Mumbai (Bombay) (1988-1992)",571,79.7,79.7,0.4,"  India, Mumbai (Bombay) (1988-1992)",439,93.7,93.8,0.47,"  India, Mumbai (Bombay) (1988-1992)",395,94.6,94.6,0.47,"  India, Mumbai (Bombay) (1988-1992)",285,112.4,112.5,0.56,"  India, Mumbai (Bombay) (1988-1992)",195,107.8,107.9,0.54,"  India, Mumbai (Bombay) (1988-1992)",133,..,..,..,"  India, Mumbai (Bombay) (1988-1992)",65,..,..,..,"  India, Mumbai (Bombay) (1988-1992)",39,..,..,..,
Asia,"  India, Trivandrum (1991-1992)",156,14.4,18.8,..,"  India, Trivandrum (1991-1992)",0,0,0,0,"  India, Trivandrum (1991-1992)",0,0,0,0,"  India, Trivandrum (1991-1992)",0,0,0,0,"  India, Trivandrum (1991-1992)",0,0,0,0,"  India, Trivandrum (1991-1992)",4,3.2,3.2,0.02,"  India, Trivandrum (1991-1992)",3,2.8,2.8,0.01,"  India, Trivandrum (1991-1992)",10,12.6,12.6,0.06,"  India, Trivandrum (1991-1992)",16,24.5,24.5,0.12,"  India, Trivandrum (1991-1992)",22,42.6,42.6,0.21,"  India, Trivandrum (1991-1992)",20,40.9,40.9,0.2,"  India, Trivandrum (1991-1992)",21,56.3,56.3,0.28,"  India, Trivandrum (1991-1992)",21,67.7,67.7,0.34,"  India, Trivandrum (1991-1992)",15,56.2,56.2,0.28,"  India, Trivandrum (1991-1992)",11,54.3,54.3,0.27,"  India, Trivandrum (1991-1992)",8,53.5,53.5,0.27,"  India, Trivandrum (1991-1992)",3,..,..,..,"  India, Trivandrum (1991-1992)",0,..,..,..,"  India, Trivandrum (1991-1992)",2,..,..,..,
Asia,  Israel: Jews (1988-1992),8628,88.4,77.4,..,  Israel: Jews (1988-1992),0,0,0,0,  Israel: Jews (1988-1992),0,0,0,0,  Israel: Jews (1988-1992),0,0,0,0,  Israel: Jews (1988-1992),0,0,0,0,  Israel: Jews (1988-1992),8,1.1,1.1,0.01,  Israel: Jews (1988-1992),33,4.9,5,0.02,  Israel: Jews (1988-1992),197,28.2,28.3,0.14,  Israel: Jews (1988-1992),450,62.4,62.5,0.31,  Israel: Jews (1988-1992),844,130,130.3,0.65,  Israel: Jews (1988-1992),869,201.4,201.8,1.01,  Israel: Jews (1988-1992),836,207.2,207.6,1.04,  Israel: Jews (1988-1992),883,225.3,225.7,1.13,  Israel: Jews (1988-1992),1016,257.8,258.2,1.29,  Israel: Jews (1988-1992),1164,307.2,307.7,1.54,  Israel: Jews (1988-1992),861,316.9,317.5,1.59,  Israel: Jews (1988-1992),728,..,..,..,  Israel: Jews (1988-1992),478,..,..,..,  Israel: Jews (1988-1992),245,..,..,..,
Asia,  Israel: Non-Jews (1988-1992),262,12.2,21.3,..,  Israel: Non-Jews (1988-1992),0,0,0,0,  Israel: Non-Jews (1988-1992),0,0,0,0,  Israel: Non-Jews (1988-1992),0,0,0,0,  Israel: Non-Jews (1988-1992),0,0,0,0,  Israel: Non-Jews (1988-1992),2,0.9,0.9,0,  Israel: Non-Jews (1988-1992),3,1.6,1.6,0.01,  Israel: Non-Jews (1988-1992),16,11.2,11.2,0.06,  Israel: Non-Jews (1988-1992),31,28,28,0.14,  Israel: Non-Jews (1988-1992),31,36.9,36.9,0.18,  Israel: Non-Jews (1988-1992),42,59.4,59.4,0.3,  Israel: Non-Jews (1988-1992),30,52.6,52.6,0.26,  Israel: Non-Jews (1988-1992),39,84.1,84.1,0.42,  Israel: Non-Jews (1988-1992),30,80.6,80.6,0.4,  Israel: Non-Jews (1988-1992),14,54.9,54.9,0.27,  Israel: Non-Jews (1988-1992),10,51.8,51.8,0.26,  Israel: Non-Jews (1988-1992),10,..,..,..,  Israel: Non-Jews (1988-1992),2,..,..,..,  Israel: Non-Jews (1988-1992),2,..,..,..,
Asia,"  Japan, Hiroshima (1986-1990)",1172,43.3,33.4,..,"  Japan, Hiroshima (1986-1990)",0,0,0,0,"  Japan, Hiroshima (1986-1990)",0,0,0,0,"  Japan, Hiroshima (1986-1990)",0,0,0,0,"  Japan, Hiroshima (1986-1990)",1,0.5,0.5,0,"  Japan, Hiroshima (1986-1990)",1,0.5,0.5,0,"  Japan, Hiroshima (1986-1990)",1,0.5,0.5,0,"  Japan, Hiroshima (1986-1990)",31,16.2,16.3,0.08,"  Japan, Hiroshima (1986-1990)",87,38.8,38.9,0.19,"  Japan, Hiroshima (1986-1990)",177,75.2,75.4,0.38,"  Japan, Hiroshima (1986-1990)",202,106.3,106.7,0.53,"  Japan, Hiroshima (1986-1990)",142,89.4,89.7,0.45,"  Japan, Hiroshima (1986-1990)",126,89,89.4,0.45,"  Japan, Hiroshima (1986-1990)",134,111,111.3,0.56,"  Japan, Hiroshima (1986-1990)",105,107.8,108.2,0.54,"  Japan, Hiroshima (1986-1990)",67,87.3,87.6,0.44,"  Japan, Hiroshima (1986-1990)",45,77,77.2,0.39,"  Japan, Hiroshima (1986-1990)",30,82,82.3,0.41,"  Japan, Hiroshima (1986-1990)",19,74.5,74.8,..,
Asia,"  Japan, Miyagi Prefecture (1988-1992)",2440,42.7,31.1,..,"  Japan, Miyagi Prefecture (1988-1992)",0,0,0,0,"  Japan, Miyagi Prefecture (1988-1992)",0,0,0,0,"  Japan, Miyagi Prefecture (1988-1992)",0,0,0,0,"  Japan, Miyagi Prefecture (1988-1992)",0,0,0,0,"  Japan, Miyagi Prefecture (1988-1992)",2,0.5,0.5,0,"  Japan, Miyagi Prefecture (1988-1992)",18,5.1,5.1,0.03,"  Japan, Miyagi Prefecture (1988-1992)",67,17.8,17.8,0.09,"  Japan, Miyagi Prefecture (1988-1992)",195,44.7,44.7,0.22,"  Japan, Miyagi Prefecture (1988-1992)",351,77.9,77.9,0.39,"  Japan, Miyagi Prefecture (1988-1992)",397,110.4,110.4,0.55,"  Japan, Miyagi Prefecture (1988-1992)",289,81.2,81.2,0.41,"  Japan, Miyagi Prefecture (1988-1992)",282,77.3,77.3,0.39,"  Japan, Miyagi Prefecture (1988-1992)",262,77.9,77.9,0.39,"  Japan, Miyagi Prefecture (1988-1992)",230,84.5,84.5,0.42,"  Japan, Miyagi Prefecture (1988-1992)",170,84.2,84.2,0.42,"  Japan, Miyagi Prefecture (1988-1992)",114,72.4,72.4,0.36,"  Japan, Miyagi Prefecture (1988-1992)",49,50.9,50.9,0.25,"  Japan, Miyagi Prefecture (1988-1992)",14,23.1,23.1,..,
Asia,"  Japan, Nagasaki (1988-1992)",1612,39,27.1,..,"  Japan, Nagasaki (1988-1992)",0,0,0,0,"  Japan, Nagasaki (1988-1992)",0,0,0,0,"  Japan, Nagasaki (1988-1992)",0,0,0,0,"  Japan, Nagasaki (1988-1992)",0,0,0,0,"  Japan, Nagasaki (1988-1992)",0,0,0,0,"  Japan, Nagasaki (1988-1992)",18,7.8,7.8,0.04,"  Japan, Nagasaki (1988-1992)",40,15.5,15.5,0.08,"  Japan, Nagasaki (1988-1992)",121,40.1,40.2,0.2,"  Japan, Nagasaki (1988-1992)",201,65.5,65.7,0.33,"  Japan, Nagasaki (1988-1992)",229,90.6,90.9,0.45,"  Japan, Nagasaki (1988-1992)",180,68.9,69.1,0.35,"  Japan, Nagasaki (1988-1992)",189,69.4,69.6,0.35,"  Japan, Nagasaki (1988-1992)",210,80.3,80.5,0.4,"  Japan, Nagasaki (1988-1992)",156,68.1,68.3,0.34,"  Japan, Nagasaki (1988-1992)",106,60.4,60.6,0.3,"  Japan, Nagasaki (1988-1992)",76,55,55.2,0.28,"  Japan, Nagasaki (1988-1992)",51,55,55.2,0.28,"  Japan, Nagasaki (1988-1992)",30,44.8,45,..,
Asia,"  Japan, Osaka Prefecture (1988-1992)",7544,34.1,24.3,..,"  Japan, Osaka Prefecture (1988-1992)",0,0,0,0,"  Japan, Osaka Prefecture (1988-1992)",0,0,0,0,"  Japan, Osaka Prefecture (1988-1992)",0,0,0,0,"  Japan, Osaka Prefecture (1988-1992)",3,0.2,0.2,0,"  Japan, Osaka Prefecture (1988-1992)",7,0.4,0.4,0,"  Japan, Osaka Prefecture (1988-1992)",39,2.5,2.5,0.01,"  Japan, Osaka Prefecture (1988-1992)",168,12.8,12.8,0.06,"  Japan, Osaka Prefecture (1988-1992)",443,29.3,29.3,0.15,"  Japan, Osaka Prefecture (1988-1992)",1067,53.8,53.8,0.27,"  Japan, Osaka Prefecture (1988-1992)",1343,74,74,0.37,"  Japan, Osaka Prefecture (1988-1992)",1086,70.1,70.2,0.35,"  Japan, Osaka Prefecture (1988-1992)",863,64.5,64.5,0.32,"  Japan, Osaka Prefecture (1988-1992)",736,69.2,69.2,0.35,"  Japan, Osaka Prefecture (1988-1992)",623,74.6,74.6,0.37,"  Japan, Osaka Prefecture (1988-1992)",489,74.9,75,0.37,"  Japan, Osaka Prefecture (1988-1992)",340,63.4,63.5,0.32,"  Japan, Osaka Prefecture (1988-1992)",208,62.6,62.6,0.31,"  Japan, Osaka Prefecture (1988-1992)",127,64.5,64.5,..,
Asia,"  Japan, Saga Prefecture (1988-1992)",657,28.4,19.1,..,"  Japan, Saga Prefecture (1988-1992)",0,0,0,0,"  Japan, Saga Prefecture (1988-1992)",0,0,0,0,"  Japan, Saga Prefecture (1988-1992)",0,0,0,0,"  Japan, Saga Prefecture (1988-1992)",0,0,0,0,"  Japan, Saga Prefecture (1988-1992)",1,0.8,0.8,0,"  Japan, Saga Prefecture (1988-1992)",3,2.3,2.3,0.01,"  Japan, Saga Prefecture (1988-1992)",22,15.6,15.6,0.08,"  Japan, Saga Prefecture (1988-1992)",29,17.6,17.6,0.09,"  Japan, Saga Prefecture (1988-1992)",76,45.6,45.6,0.23,"  Japan, Saga Prefecture (1988-1992)",76,55,55,0.28,"  Japan, Saga Prefecture (1988-1992)",70,49.3,49.3,0.25,"  Japan, Saga Prefecture (1988-1992)",99,65.3,65.3,0.33,"  Japan, Saga Prefecture (1988-1992)",86,58.8,58.8,0.29,"  Japan, Saga Prefecture (1988-1992)",67,52.6,52.6,0.26,"  Japan, Saga Prefecture (1988-1992)",46,46.7,46.7,0.23,"  Japan, Saga Prefecture (1988-1992)",47,56.3,56.3,0.28,"  Japan, Saga Prefecture (1988-1992)",19,33.3,33.3,0.17,"  Japan, Saga Prefecture (1988-1992)",16,38.8,38.8,..,
Asia,"  Japan, Yamagata Prefecture (1988-1992)",1111,34.1,22.7,..,"  Japan, Yamagata Prefecture (1988-1992)",0,0,0,0,"  Japan, Yamagata Prefecture (1988-1992)",0,0,0,0,"  Japan, Yamagata Prefecture (1988-1992)",0,0,0,0,"  Japan, Yamagata Prefecture (1988-1992)",0,0,0,0,"  Japan, Yamagata Prefecture (1988-1992)",0,0,0,0,"  Japan, Yamagata Prefecture (1988-1992)",7,4.1,4.1,0.02,"  Japan, Yamagata Prefecture (1988-1992)",23,11.7,11.7,0.06,"  Japan, Yamagata Prefecture (1988-1992)",97,42,42,0.21,"  Japan, Yamagata Prefecture (1988-1992)",152,66.2,66.2,0.33,"  Japan, Yamagata Prefecture (1988-1992)",143,74.4,74.4,0.37,"  Japan, Yamagata Prefecture (1988-1992)",114,53.6,53.6,0.27,"  Japan, Yamagata Prefecture (1988-1992)",126,53.2,53.2,0.27,"  Japan, Yamagata Prefecture (1988-1992)",143,58.9,58.9,0.29,"  Japan, Yamagata Prefecture (1988-1992)",106,51.2,51.2,0.26,"  Japan, Yamagata Prefecture (1988-1992)",90,58.9,58.9,0.29,"  Japan, Yamagata Prefecture (1988-1992)",50,40.9,40.9,0.2,"  Japan, Yamagata Prefecture (1988-1992)",39,48.5,48.5,0.24,"  Japan, Yamagata Prefecture (1988-1992)",21,40.7,40.7,..,
Asia,  Kuwait: Kuwaitis (1988-1993),208,15.1,32.8,..,  Kuwait: Kuwaitis (1988-1993),0,0,0,0,  Kuwait: Kuwaitis (1988-1993),0,0,0,0,  Kuwait: Kuwaitis (1988-1993),0,0,0,0,  Kuwait: Kuwaitis (1988-1993),0,0,0,0,  Kuwait: Kuwaitis (1988-1993),3,2.3,2.3,0.01,  Kuwait: Kuwaitis (1988-1993),10,9.3,9.3,0.05,  Kuwait: Kuwaitis (1988-1993),14,16.7,16.7,0.08,  Kuwait: Kuwaitis (1988-1993),33,49.6,49.6,0.25,  Kuwait: Kuwaitis (1988-1993),29,56.6,56.6,0.28,  Kuwait: Kuwaitis (1988-1993),33,82.3,82.3,0.41,  Kuwait: Kuwaitis (1988-1993),24,80.8,80.8,0.4,  Kuwait: Kuwaitis (1988-1993),14,69.5,69.5,0.35,  Kuwait: Kuwaitis (1988-1993),14,90.7,90.7,0.45,  Kuwait: Kuwaitis (1988-1993),24,218.8,218.8,1.09,  Kuwait: Kuwaitis (1988-1993),5,68.9,68.9,0.34,  Kuwait: Kuwaitis (1988-1993),3,79,79,0.4,  Kuwait: Kuwaitis (1988-1993),2,79.4,79.4,0.4,  Kuwait: Kuwaitis (1988-1993),0,0,0,..,
Asia,  Kuwait: Non-Kuwaitis (1988-1993),309,19.5,34.8,..,  Kuwait: Non-Kuwaitis (1988-1993),0,0,0,0,  Kuwait: Non-Kuwaitis (1988-1993),0,0,0,0,  Kuwait: Non-Kuwaitis (1988-1993),0,0,0,0,  Kuwait: Non-Kuwaitis (1988-1993),0,0,0,0,  Kuwait: Non-Kuwaitis (1988-1993),0,0,0,0,  Kuwait: Non-Kuwaitis (1988-1993),8,4.1,4.1,0.02,  Kuwait: Non-Kuwaitis (1988-1993),24,12.4,12.4,0.06,  Kuwait: Non-Kuwaitis (1988-1993),53,34.2,34.2,0.17,  Kuwait: Non-Kuwaitis (1988-1993),69,71.4,71.4,0.36,  Kuwait: Non-Kuwaitis (1988-1993),65,108.5,108.5,0.54,  Kuwait: Non-Kuwaitis (1988-1993),41,120.2,120.2,0.6,  Kuwait: Non-Kuwaitis (1988-1993),22,103.1,103.1,0.52,  Kuwait: Non-Kuwaitis (1988-1993),13,110.1,110.1,0.55,  Kuwait: Non-Kuwaitis (1988-1993),8,112.4,112.4,0.56,  Kuwait: Non-Kuwaitis (1988-1993),1,22.3,22.3,0.11,  Kuwait: Non-Kuwaitis (1988-1993),2,75.3,75.3,0.38,  Kuwait: Non-Kuwaitis (1988-1993),0,0,0,0,  Kuwait: Non-Kuwaitis (1988-1993),3,349.2,349.2,..,
Asia,"  Philippines, Manila (1988-1992)",3274,29.1,47.7,..,"  Philippines, Manila (1988-1992)",0,0,0,0,"  Philippines, Manila (1988-1992)",1,0.1,0.1,0,"  Philippines, Manila (1988-1992)",2,0.2,0.2,0,"  Philippines, Manila (1988-1992)",8,0.6,0.6,0,"  Philippines, Manila (1988-1992)",19,1.3,1.3,0.01,"  Philippines, Manila (1988-1992)",64,5.3,5.3,0.03,"  Philippines, Manila (1988-1992)",192,19.9,19.9,0.1,"  Philippines, Manila (1988-1992)",325,43.9,43.9,0.22,"  Philippines, Manila (1988-1992)",492,87.6,87.6,0.44,"  Philippines, Manila (1988-1992)",470,118.8,118.8,0.59,"  Philippines, Manila (1988-1992)",431,121.7,121.7,0.61,"  Philippines, Manila (1988-1992)",392,153.6,153.6,0.77,"  Philippines, Manila (1988-1992)",330,169.3,169.3,0.85,"  Philippines, Manila (1988-1992)",205,155.8,155.8,0.78,"  Philippines, Manila (1988-1992)",168,196.6,196.6,0.98,"  Philippines, Manila (1988-1992)",101,174.8,174.8,0.87,"  Philippines, Manila (1988-1992)",48,..,..,..,"  Philippines, Manila (1988-1992)",26,..,..,..,
Asia,"  Republic of Korea, Kangwha County (1986-1992)",23,8.7,7.1,..,"  Republic of Korea, Kangwha County (1986-1992)",0,0,0,0,"  Republic of Korea, Kangwha County (1986-1992)",0,0,0,0,"  Republic of Korea, Kangwha County (1986-1992)",0,0,0,0,"  Republic of Korea, Kangwha County (1986-1992)",0,0,0,0,"  Republic of Korea, Kangwha County (1986-1992)",0,0,0,0,"  Republic of Korea, Kangwha County (1986-1992)",0,0,0,0,"  Republic of Korea, Kangwha County (1986-1992)",0,0,0,0,"  Republic of Korea, Kangwha County (1986-1992)",0,0,0,0,"  Republic of Korea, Kangwha County (1986-1992)",8,52.2,52.2,0.26,"  Republic of Korea, Kangwha County (1986-1992)",1,5.5,5.5,0.03,"  Republic of Korea, Kangwha County (1986-1992)",3,16.6,16.6,0.08,"  Republic of Korea, Kangwha County (1986-1992)",6,36,36,0.18,"  Republic of Korea, Kangwha County (1986-1992)",3,22.2,22.2,0.11,"  Republic of Korea, Kangwha County (1986-1992)",1,8.6,8.6,0.04,"  Republic of Korea, Kangwha County (1986-1992)",1,11.9,11.9,0.06,"  Republic of Korea, Kangwha County (1986-1992)",0,0,0,0,"  Republic of Korea, Kangwha County (1986-1992)",0,0,0,0,"  Republic of Korea, Kangwha County (1986-1992)",0,0,0,..,
Asia,  Singapore: Chinese (1988-1992),2187,41.8,39.5,..,  Singapore: Chinese (1988-1992),0,0,0,0,  Singapore: Chinese (1988-1992),0,0,0,0,  Singapore: Chinese (1988-1992),0,0,0,0,  Singapore: Chinese (1988-1992),0,0,0,0,  Singapore: Chinese (1988-1992),3,0.7,0.7,0,  Singapore: Chinese (1988-1992),29,5.5,5.5,0.03,  Singapore: Chinese (1988-1992),102,18.1,18.1,0.09,  Singapore: Chinese (1988-1992),237,47.2,47.3,0.24,  Singapore: Chinese (1988-1992),378,91.2,91.4,0.46,  Singapore: Chinese (1988-1992),329,125.2,125.4,0.63,  Singapore: Chinese (1988-1992),262,110.8,110.9,0.55,  Singapore: Chinese (1988-1992),200,100.6,100.8,0.5,  Singapore: Chinese (1988-1992),179,105.9,106,0.53,  Singapore: Chinese (1988-1992),157,124.9,125.1,0.63,  Singapore: Chinese (1988-1992),112,105.1,105.3,0.53,  Singapore: Chinese (1988-1992),98,117.5,117.7,0.59,  Singapore: Chinese (1988-1992),59,..,..,..,  Singapore: Chinese (1988-1992),39,..,..,..,
Asia,  Singapore: Indian (1988-1992),111,25.3,31.9,..,  Singapore: Indian (1988-1992),0,0,0,0,  Singapore: Indian (1988-1992),0,0,0,0,  Singapore: Indian (1988-1992),0,0,0,0,  Singapore: Indian (1988-1992),0,0,0,0,  Singapore: Indian (1988-1992),0,0,0,0,  Singapore: Indian (1988-1992),1,1.9,1.9,0.01,  Singapore: Indian (1988-1992),4,8.1,8.1,0.04,  Singapore: Indian (1988-1992),11,27.3,27.3,0.14,  Singapore: Indian (1988-1992),21,65.3,65.3,0.33,  Singapore: Indian (1988-1992),15,79.2,79.2,0.4,  Singapore: Indian (1988-1992),14,72.5,72.5,0.36,  Singapore: Indian (1988-1992),14,92.1,92.1,0.46,  Singapore: Indian (1988-1992),13,114.6,114.6,0.57,  Singapore: Indian (1988-1992),8,112,112,0.56,  Singapore: Indian (1988-1992),7,180.8,180.8,0.9,  Singapore: Indian (1988-1992),1,50,50,0.25,  Singapore: Indian (1988-1992),1,..,..,..,  Singapore: Indian (1988-1992),1,..,..,..,
Asia,  Singapore: Malay (1988-1992),261,27.8,33.9,..,  Singapore: Malay (1988-1992),0,0,0,0,  Singapore: Malay (1988-1992),0,0,0,0,  Singapore: Malay (1988-1992),0,0,0,0,  Singapore: Malay (1988-1992),0,0,0,0,  Singapore: Malay (1988-1992),0,0,0,0,  Singapore: Malay (1988-1992),2,1.8,1.8,0.01,  Singapore: Malay (1988-1992),26,26.7,26.7,0.13,  Singapore: Malay (1988-1992),36,48.4,48.4,0.24,  Singapore: Malay (1988-1992),51,96,96,0.48,  Singapore: Malay (1988-1992),25,77.9,77.9,0.39,  Singapore: Malay (1988-1992),28,85,85,0.43,  Singapore: Malay (1988-1992),28,82.9,82.9,0.41,  Singapore: Malay (1988-1992),21,79.4,79.4,0.4,  Singapore: Malay (1988-1992),26,149.3,149.3,0.75,  Singapore: Malay (1988-1992),8,74.9,74.9,0.37,  Singapore: Malay (1988-1992),5,86.5,86.5,0.43,  Singapore: Malay (1988-1992),5,..,..,..,  Singapore: Malay (1988-1992),0,..,..,..,
Asia,"  Thailand, Chiang Mai (1988-1992)",477,14.2,14.6,..,"  Thailand, Chiang Mai (1988-1992)",0,0,0,0,"  Thailand, Chiang Mai (1988-1992)",0,0,0,0,"  Thailand, Chiang Mai (1988-1992)",0,0,0,0,"  Thailand, Chiang Mai (1988-1992)",0,0,0,0,"  Thailand, Chiang Mai (1988-1992)",2,0.6,0.6,0,"  Thailand, Chiang Mai (1988-1992)",14,3.8,3.8,0.02,"  Thailand, Chiang Mai (1988-1992)",37,10.1,10.1,0.05,"  Thailand, Chiang Mai (1988-1992)",56,20.4,20.4,0.1,"  Thailand, Chiang Mai (1988-1992)",83,45.4,45.4,0.23,"  Thailand, Chiang Mai (1988-1992)",58,41.2,41.2,0.21,"  Thailand, Chiang Mai (1988-1992)",65,43.2,43.2,0.22,"  Thailand, Chiang Mai (1988-1992)",54,34.7,34.7,0.17,"  Thailand, Chiang Mai (1988-1992)",43,34.4,34.4,0.17,"  Thailand, Chiang Mai (1988-1992)",35,42,42,0.21,"  Thailand, Chiang Mai (1988-1992)",18,35.7,35.7,0.18,"  Thailand, Chiang Mai (1988-1992)",6,19.4,19.4,0.1,"  Thailand, Chiang Mai (1988-1992)",4,..,..,..,"  Thailand, Chiang Mai (1988-1992)",2,..,..,..,
Asia,"  Thailand, Khon Kaen (1990-1993)",236,7.2,8.4,..,"  Thailand, Khon Kaen (1990-1993)",0,0,0,0,"  Thailand, Khon Kaen (1990-1993)",0,0,0,0,"  Thailand, Khon Kaen (1990-1993)",0,0,0,0,"  Thailand, Khon Kaen (1990-1993)",0,0,0,0,"  Thailand, Khon Kaen (1990-1993)",0,0,0,0,"  Thailand, Khon Kaen (1990-1993)",3,1,1,0.01,"  Thailand, Khon Kaen (1990-1993)",19,7.2,7.2,0.04,"  Thailand, Khon Kaen (1990-1993)",27,11.7,11.7,0.06,"  Thailand, Khon Kaen (1990-1993)",44,22.5,22.5,0.11,"  Thailand, Khon Kaen (1990-1993)",44,26.7,26.7,0.13,"  Thailand, Khon Kaen (1990-1993)",31,22.9,22.9,0.11,"  Thailand, Khon Kaen (1990-1993)",24,21.1,21.1,0.11,"  Thailand, Khon Kaen (1990-1993)",21,25.4,25.4,0.13,"  Thailand, Khon Kaen (1990-1993)",12,21.4,21.4,0.11,"  Thailand, Khon Kaen (1990-1993)",6,16.4,16.4,0.08,"  Thailand, Khon Kaen (1990-1993)",3,12.1,12.1,0.06,"  Thailand, Khon Kaen (1990-1993)",1,..,..,..,"  Thailand, Khon Kaen (1990-1993)",1,..,..,..,
Asia,"  Viet Nam, Hanoi (1991-1993)",504,15.6,18.2,..,"  Viet Nam, Hanoi (1991-1993)",0,0,0,0,"  Viet Nam, Hanoi (1991-1993)",0,0,0,0,"  Viet Nam, Hanoi (1991-1993)",1,0.3,0.3,0,"  Viet Nam, Hanoi (1991-1993)",1,0.3,0.3,0,"  Viet Nam, Hanoi (1991-1993)",3,1.1,1.1,0.01,"  Viet Nam, Hanoi (1991-1993)",15,5.2,5.3,0.03,"  Viet Nam, Hanoi (1991-1993)",28,9.6,9.7,0.05,"  Viet Nam, Hanoi (1991-1993)",55,23.8,24,0.12,"  Viet Nam, Hanoi (1991-1993)",93,52.3,52.8,0.26,"  Viet Nam, Hanoi (1991-1993)",111,80.1,80.7,0.4,"  Viet Nam, Hanoi (1991-1993)",68,57.4,57.9,0.29,"  Viet Nam, Hanoi (1991-1993)",45,41.8,42.2,0.21,"  Viet Nam, Hanoi (1991-1993)",40,43,43.3,0.22,"  Viet Nam, Hanoi (1991-1993)",14,17.7,17.9,0.09,"  Viet Nam, Hanoi (1991-1993)",14,..,..,..,"  Viet Nam, Hanoi (1991-1993)",8,..,..,..,"  Viet Nam, Hanoi (1991-1993)",2,..,..,..,"  Viet Nam, Hanoi (1991-1993)",2,..,..,..,
,,52509,727,737.2,0,0,0,0,0,0,0,1,0.1,0.1,0,0,4,0.5,0.5,0,0,31,3.3,3.3,0,0,135,20.7,20.7,0.1,0,643,101.7,102,0.51,0,2214,390.4,391.6,1.96,0,4502,891.2,893.6,4.46,0,6906,1632.9,1635.2,8.18,0,6982,2042.8,2045.7,10.23,0,6171,1989,1993.1,9.97,0,5877,2105.3,2109.8,10.56,0,5590,2224.9,2228.3,11.13,0,4854,2425.9,2429,12.13,0,3561,2100.2,2102.3,10.48,0,2577,1330.1,1333.4,6.68,0,1531,727.9,729,3.65,0,869,896,897.1,0,
